PeakID (cmd=annotatePeaks.pl kidney_14_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP2.mLb.clN_peak_2230	chr19	9991193	9991562	+	23	NA	intron (Best1, intron 6 of 11)	-intron (Best1, intron 6 of 11)	10256	Best1	Best1	NM_011913			Best1			NA
kidney_14_5_REP2.mLb.clN_peak_1863	chr18	84390044	84390297	+	23	NA	intron (Zfp407, intron 4 of 8)	-intron (Zfp407, intron 4 of 8)	199334	Zfp407	Zfp407	NM_001033341			Zfp407			NA
kidney_14_5_REP2.mLb.clN_peak_1260	chr18	61746740	61747095	+	23	NA	intron (Afap1l1, intron 8 of 18)	-intron (Afap1l1, intron 8 of 18)	20527	1500015A07Rik	1500015A07Rik	NR_029432			1500015A07Rik			NA
kidney_14_5_REP2.mLb.clN_peak_168	chr18	11035441	11035712	+	22	NA	Intergenic	Intergenic	-16934	Gata6	Gata6	NM_010258			Gata6			NA
kidney_14_5_REP2.mLb.clN_peak_1012	chr18	52746164	52746528	+	22	NA	Intergenic	Intergenic	-21465	Sncaip	Sncaip	NM_001199151			Sncaip			NA
kidney_14_5_REP2.mLb.clN_peak_1742	chr18	80272474	80272829	+	22	NA	exon (Slc66a2, exon 4 of 4)	-exon (Slc66a2, exon 4 of 4)	16345	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
kidney_14_5_REP2.mLb.clN_peak_1718	chr18	79013921	79014304	+	22	NA	intron (Setbp1, intron 2 of 5)	-intron (Setbp1, intron 2 of 5)	95279	Setbp1	Setbp1	NM_053099			Setbp1			NA
kidney_14_5_REP2.mLb.clN_peak_361	chr18	21698657	21699316	+	22	NA	Intergenic	Intergenic	-43973	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_14_5_REP2.mLb.clN_peak_2862	chr19	41734826	41735082	+	22	NA	intron (Slit1, intron 1 of 36)	-intron (Slit1, intron 1 of 36)	8902	Slit1	Slit1	NM_015748			Slit1			NA
kidney_14_5_REP2.mLb.clN_peak_3288	chr19	56232492	56232721	+	22	NA	Intergenic	Intergenic	-55306	Habp2	Habp2	NM_001329935			Habp2			NA
kidney_14_5_REP2.mLb.clN_peak_3024	chr19	45691070	45691473	+	22	NA	Intergenic	Intergenic	-31078	Fbxw4	Fbxw4	NM_013907			Fbxw4			NA
kidney_14_5_REP2.mLb.clN_peak_2487	chr19	23151768	23151986	+	22	NA	intron (Klf9, intron 1 of 1)	-intron (Klf9, intron 1 of 1)	2446	Mir1192	Mir1192	NR_035423			Mir1192			NA
kidney_14_5_REP2.mLb.clN_peak_2983	chr19	44776008	44776267	+	22	NA	intron (Pax2, intron 3 of 9)	-intron (Pax2, intron 4 of 11)	19231	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_14_5_REP2.mLb.clN_peak_3001	chr19	45236125	45236665	+	22	NA	intron (Lbx1, intron 1 of 2)	-intron (Lbx1, intron 1 of 2)	446	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP2.mLb.clN_peak_1766	chr18	80818830	80819356	+	22	NA	intron (Atp9b, intron 11 of 28)	-intron (Atp9b, intron 11 of 29)	-106022	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
kidney_14_5_REP2.mLb.clN_peak_1377	chr18	66475470	66475812	+	22	NA	Intergenic	Intergenic	17037	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_14_5_REP2.mLb.clN_peak_189	chr18	11849936	11850240	+	22	NA	intron (Cables1, intron 1 of 8)	-intron (Cables1, intron 1 of 9)	-9650	Mir1901	Mir1901	NR_035447			Mir1901			NA
kidney_14_5_REP2.mLb.clN_peak_2163	chr19	7295151	7295386	+	22	NA	exon (Mark2, exon 1 of 18)	-exon (Mark2, exon 1 of 18)	27874	Rcor2	Rcor2	NM_001320554			Rcor2			NA
kidney_14_5_REP2.mLb.clN_peak_3028	chr19	45737459	45737713	+	22	NA	intron (Fgf8, intron 4 of 4)	-intron (Fgf8, intron 5 of 5)	5298	Fgf8	Fgf8	NM_001166361			Fgf8			NA
kidney_14_5_REP2.mLb.clN_peak_2557	chr19	25381938	25382192	+	22	NA	intron (Kank1, intron 4 of 13)	-intron (Kank1, intron 4 of 12)	-123641	Dmrt1	Dmrt1	NM_015826			Dmrt1			NA
kidney_14_5_REP2.mLb.clN_peak_1485	chr18	70545544	70545978	+	22	NA	Intergenic	Intergenic	-15440	Poli	Poli	NM_001289516			Poli			NA
kidney_14_5_REP2.mLb.clN_peak_3193	chr19	53261324	53261640	+	22	NA	Intergenic	Intergenic	-6277	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
kidney_14_5_REP2.mLb.clN_peak_3266	chr19	55577851	55578247	+	21	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	124155	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1160	chr18	58395606	58395821	+	21	NA	Intergenic	Intergenic	-160527	Slc27a6	Slc27a6	NM_001081072			Slc27a6			NA
kidney_14_5_REP2.mLb.clN_peak_847	chr18	43060583	43060873	+	21	NA	Intergenic	Intergenic	-146969	Stk32a	Stk32a	NM_178749			Stk32a			NA
kidney_14_5_REP2.mLb.clN_peak_1968	chr19	4155737	4155974	+	21	NA	TTS (Rps6kb2)	-TTS (Rps6kb2)	1209	Ptprcap	Ptprcap	NM_016933			Ptprcap			NA
kidney_14_5_REP2.mLb.clN_peak_3268	chr19	55599561	55600144	+	21	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	102352	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2878	chr19	42034188	42034600	+	21	NA	exon (Ubtd1, exon 3 of 3)	-exon (Ubtd1, exon 3 of 3)	-1633	Ankrd2	Ankrd2	NM_020033			Ankrd2			NA
kidney_14_5_REP2.mLb.clN_peak_804	chr18	39394954	39395217	+	21	NA	Intergenic	Intergenic	94194	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
kidney_14_5_REP2.mLb.clN_peak_2964	chr19	44632645	44633033	+	21	NA	Intergenic	Intergenic	69985	Hif1an	Hif1an	NM_176958			Hif1an			NA
kidney_14_5_REP2.mLb.clN_peak_802	chr18	39359308	39359624	+	21	NA	intron (Arhgap26, intron 21 of 22)	-intron (Arhgap26, intron 20 of 21)	129813	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
kidney_14_5_REP2.mLb.clN_peak_16	chr18	4095956	4096297	+	21	NA	Intergenic	Intergenic	-69706	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_14_5_REP2.mLb.clN_peak_920	chr18	46693455	46693717	+	20	NA	Intergenic	Intergenic	34916	Cdo1	Cdo1	NM_033037			Cdo1			NA
kidney_14_5_REP2.mLb.clN_peak_1135	chr18	57522796	57523148	+	20	NA	intron (1700066O22Rik, intron 1 of 1)	-intron (1700066O22Rik, intron 1 of 1)	10780	1700066O22Rik	1700066O22Rik	NR_015541			1700066O22Rik			NA
kidney_14_5_REP2.mLb.clN_peak_3079	chr19	46849487	46849801	+	20	NA	intron (Cnnm2, intron 1 of 7)	-intron (Cnnm2, intron 1 of 6)	88035	Cnnm2	Cnnm2	NM_033569			Cnnm2			NA
kidney_14_5_REP2.mLb.clN_peak_3337	chr19	57553039	57553270	+	20	NA	Intergenic	Intergenic	44088	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
kidney_14_5_REP2.mLb.clN_peak_3259	chr19	55381572	55382248	+	20	NA	intron (Vti1a, intron 4 of 7)	-intron (Vti1a, intron 4 of 8)	65853	Vti1a	Vti1a	NM_001360431			Vti1a			NA
kidney_14_5_REP2.mLb.clN_peak_1078	chr18	55042370	55042848	+	20	NA	Intergenic	Intergenic	-52429	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP2.mLb.clN_peak_3243	chr19	54688758	54688980	+	20	NA	Intergenic	Intergenic	410608	Gpam	Gpam	NM_001356285			Gpam			NA
kidney_14_5_REP2.mLb.clN_peak_3083	chr19	46909098	46909349	+	20	NA	intron (Nt5c2, intron 3 of 17)	-intron (Nt5c2, intron 3 of 17)	53128	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
kidney_14_5_REP2.mLb.clN_peak_2176	chr19	7568396	7568717	+	20	NA	intron (Plaat3, intron 2 of 4)	-intron (Plaat3, intron 2 of 4)	11097	Plaat3	Plaat3	NM_139269			Plaat3			NA
kidney_14_5_REP2.mLb.clN_peak_628	chr18	35285875	35286114	+	20	NA	intron (Sil1, intron 7 of 9)	-intron (Sil1, intron 7 of 9)	-70970	Lrrtm2	Lrrtm2	NM_178005			Lrrtm2			NA
kidney_14_5_REP2.mLb.clN_peak_171	chr18	11096550	11096910	+	20	NA	Intergenic	Intergenic	-44163	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_14_5_REP2.mLb.clN_peak_2338	chr19	14681238	14681529	+	20	NA	Intergenic	Intergenic	-83200	Tle4	Tle4	NM_001302947			Tle4			NA
kidney_14_5_REP2.mLb.clN_peak_2625	chr19	28975187	28975523	+	20	NA	Intergenic	Intergenic	-11201	4430402I18Rik	4430402I18Rik	NM_001374153			4430402I18Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1446	chr18	69225970	69226184	+	20	NA	Intergenic	Intergenic	-118415	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_14_5_REP2.mLb.clN_peak_836	chr18	42541288	42541544	+	20	NA	intron (Tcerg1, intron 9 of 22)	-intron (Tcerg1, intron 9 of 21)	29929	Tcerg1	Tcerg1	NM_001039474			Tcerg1			NA
kidney_14_5_REP2.mLb.clN_peak_237	chr18	13592041	13592263	+	20	NA	Intergenic	Intergenic	380581	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_14_5_REP2.mLb.clN_peak_69	chr18	5536990	5537383	+	20	NA	intron (Gm10125, intron 4 of 6)	-intron (Gm10125, intron 4 of 6)	-54674	Zeb1	Zeb1	NM_001360981			Zeb1			NA
kidney_14_5_REP2.mLb.clN_peak_805	chr18	39427970	39428301	+	20	NA	intron (Nr3c1, intron 3 of 8)	-intron (Nr3c1, intron 3 of 8)	61144	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
kidney_14_5_REP2.mLb.clN_peak_1181	chr18	60202678	60202893	+	20	NA	Intergenic	Intergenic	-9292	Gm4951	Gm4951	NM_001033767			Gm4951			NA
kidney_14_5_REP2.mLb.clN_peak_1248	chr18	61632510	61632956	+	20	NA	Intergenic	Intergenic	-6920	Bvht	Bvht	NR_045420			Bvht			NA
kidney_14_5_REP2.mLb.clN_peak_2340	chr19	14871601	14871826	+	20	NA	Intergenic	Intergenic	-273530	Tle4	Tle4	NM_001302947			Tle4			NA
kidney_14_5_REP2.mLb.clN_peak_1664	chr18	76846909	76847185	+	20	NA	Intergenic	Intergenic	-9358	Skor2	Skor2	NM_001109743			Skor2			NA
kidney_14_5_REP2.mLb.clN_peak_1835	chr18	83306553	83306803	+	20	NA	intron (4921531P14Rik, intron 1 of 3)	-intron (4921531P14Rik, intron 1 of 3)	19206	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_14_5_REP2.mLb.clN_peak_91	chr18	6794747	6795067	+	20	NA	Intergenic	Intergenic	29740	Rab18	Rab18	NM_181070			Rab18			NA
kidney_14_5_REP2.mLb.clN_peak_2728	chr19	34445586	34445837	+	20	NA	Intergenic	Intergenic	29437	Ch25h	Ch25h	NM_009890			Ch25h			NA
kidney_14_5_REP2.mLb.clN_peak_2788	chr19	37509894	37510153	+	20	NA	Intergenic	Intergenic	-40395	Exoc6	Exoc6	NM_175353			Exoc6			NA
kidney_14_5_REP2.mLb.clN_peak_1263	chr18	61803515	61803822	+	20	NA	intron (Ablim3, intron 22 of 22)	-intron (Ablim3, intron 23 of 23)	-17006	Afap1l1	Afap1l1	NM_178928			Afap1l1			NA
kidney_14_5_REP2.mLb.clN_peak_555	chr18	33153050	33153329	+	20	NA	intron (Camk4, intron 5 of 10)	-intron (Camk4, intron 5 of 10)	60673	Stard4	Stard4	NM_133774			Stard4			NA
kidney_14_5_REP2.mLb.clN_peak_2405	chr19	17821377	17821635	+	20	NA	intron (Pcsk5, intron 1 of 37)	-intron (Pcsk5, intron 1 of 20)	16126	Pcsk5	Pcsk5	NM_001163144			Pcsk5			NA
kidney_14_5_REP2.mLb.clN_peak_50	chr18	5141460	5141675	+	20	NA	Intergenic	Intergenic	24164	Gm26682	Gm26682	NR_153824			Gm26682			NA
kidney_14_5_REP2.mLb.clN_peak_1647	chr18	76111659	76112030	+	20	NA	intron (Zbtb7c, intron 1 of 2)	-intron (Zbtb7c, intron 1 of 2)	-13373	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1503	chr18	71305810	71306035	+	20	NA	intron (Dcc, intron 26 of 28)	-intron (Dcc, intron 26 of 28)	737630	Mbd2	Mbd2	NM_001311071			Mbd2			NA
kidney_14_5_REP2.mLb.clN_peak_2633	chr19	29270255	29270527	+	20	NA	intron (Jak2, intron 3 of 24)	-intron (Jak2, intron 2 of 23)	18588	Jak2	Jak2	NM_001048177			Jak2			NA
kidney_14_5_REP2.mLb.clN_peak_489	chr18	29055519	29056078	+	20	NA	Intergenic	Intergenic	183582	Gm33948	Gm33948	NR_155537			Gm33948			NA
kidney_14_5_REP2.mLb.clN_peak_485	chr18	28734764	28734999	+	20	NA	intron (4930474G06Rik, intron 2 of 4)	-intron (4930474G06Rik, intron 2 of 4)	-137335	Gm33948	Gm33948	NR_155537			Gm33948			NA
kidney_14_5_REP2.mLb.clN_peak_2431	chr19	19089315	19089574	+	20	NA	intron (Rorb, intron 1 of 9)	-intron (Rorb, intron 1 of 9)	-88327	Rorb	Rorb	NM_001289921			Rorb			NA
kidney_14_5_REP2.mLb.clN_peak_687	chr18	36494931	36495403	+	20	NA	Intergenic	Intergenic	20638	Hbegf	Hbegf	NM_010415			Hbegf			NA
kidney_14_5_REP2.mLb.clN_peak_2941	chr19	44237742	44238054	+	20	NA	intron (Scd3, intron 4 of 5)	-intron (Scd3, intron 4 of 5)	34610	Scd3	Scd3	NM_024450			Scd3			NA
kidney_14_5_REP2.mLb.clN_peak_1910	chr18	88794696	88794956	+	20	NA	Intergenic	Intergenic	99381	Socs6	Socs6	NM_018821			Socs6			NA
kidney_14_5_REP2.mLb.clN_peak_2658	chr19	30105953	30106266	+	20	NA	intron (Gldc, intron 21 of 24)	-intron (Gldc, intron 21 of 24)	69332	Gldc	Gldc	NM_138595			Gldc			NA
kidney_14_5_REP2.mLb.clN_peak_2504	chr19	23879922	23880161	+	20	NA	intron (Apba1, intron 1 of 12)	-intron (Apba1, intron 1 of 12)	121165	Apba1	Apba1	NM_177034			Apba1			NA
kidney_14_5_REP2.mLb.clN_peak_1550	chr18	74121949	74122196	+	20	NA	Intergenic	Intergenic	57018	Gm9925	Gm9925	NR_164344			Gm9925			NA
kidney_14_5_REP2.mLb.clN_peak_1152	chr18	58159205	58159667	+	20	NA	intron (Fbn2, intron 5 of 64)	-intron (Fbn2, intron 5 of 64)	50490	Fbn2	Fbn2	NM_010181			Fbn2			NA
kidney_14_5_REP2.mLb.clN_peak_2796	chr19	37790079	37790439	+	20	NA	Intergenic	Intergenic	92451	Cyp26a1	Cyp26a1	NM_007811			Cyp26a1			NA
kidney_14_5_REP2.mLb.clN_peak_1731	chr18	80090311	80090539	+	20	NA	intron (Pard6g, intron 2 of 2)	-intron (Pard6g, intron 2 of 2)	43530	Pard6g	Pard6g	NM_053117			Pard6g			NA
kidney_14_5_REP2.mLb.clN_peak_3223	chr19	53781354	53781659	+	20	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	104200	Rbm20	Rbm20	NM_001170847			Rbm20			NA
kidney_14_5_REP2.mLb.clN_peak_1278	chr18	62652368	62652726	+	20	NA	intron (Spink10, intron 4 of 8)	-intron (Spink13, intron 1 of 4)	-56222	Spink7	Spink7	NM_001001803			Spink7			NA
kidney_14_5_REP2.mLb.clN_peak_3129	chr19	47890596	47890814	+	20	NA	Intergenic	Intergenic	25160	Gsto2	Gsto2	NM_026619			Gsto2			NA
kidney_14_5_REP2.mLb.clN_peak_2300	chr19	11800649	11800901	+	20	NA	intron (Stx3, intron 2 of 11)	-intron (Stx3, intron 2 of 10)	18628	Stx3	Stx3	NM_001025307			Stx3			NA
kidney_14_5_REP2.mLb.clN_peak_1107	chr18	56589530	56589900	+	20	NA	intron (Tex43, intron 1 of 2)	-intron (Tex43, intron 1 of 2)	1367	Tex43	Tex43	NM_026099			Tex43			NA
kidney_14_5_REP2.mLb.clN_peak_511	chr18	30964200	30964434	+	20	NA	Intergenic	Intergenic	352811	Rit2	Rit2	NM_009065			Rit2			NA
kidney_14_5_REP2.mLb.clN_peak_574	chr18	33932435	33932806	+	20	NA	intron (Epb41l4a, intron 2 of 23)	-intron (Epb41l4a, intron 2 of 23)	74586	Epb41l4a	Epb41l4a	NM_013512			Epb41l4a			NA
kidney_14_5_REP2.mLb.clN_peak_15	chr18	4020465	4020796	+	20	NA	Intergenic	Intergenic	-145202	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_14_5_REP2.mLb.clN_peak_1899	chr18	87071147	87071369	+	20	NA	Intergenic	Intergenic	359193	Cbln2	Cbln2	NM_001361142			Cbln2			NA
kidney_14_5_REP2.mLb.clN_peak_430	chr18	24569507	24569730	+	20	NA	Intergenic	Intergenic	34199	Slc39a6	Slc39a6	NM_139143			Slc39a6			NA
kidney_14_5_REP2.mLb.clN_peak_2853	chr19	41585459	41585699	+	20	NA	exon (Lcor, exon 8 of 8)	-exon (Lcor, exon 8 of 8)	-3072	Mir8091	Mir8091	NR_106166			Mir8091			NA
kidney_14_5_REP2.mLb.clN_peak_1441	chr18	69118446	69118678	+	20	NA	Intergenic	Intergenic	-96289	Mir145b	Mir145b	NR_105780			Mir145b			NA
kidney_14_5_REP2.mLb.clN_peak_1679	chr18	77560363	77560783	+	20	NA	intron (Rnf165, intron 1 of 7)	-intron (Rnf165, intron 1 of 7)	4563	Rnf165	Rnf165	NM_001164504			Rnf165			NA
kidney_14_5_REP2.mLb.clN_peak_1898	chr18	87028855	87029276	+	20	NA	Intergenic	Intergenic	317000	Cbln2	Cbln2	NM_001361142			Cbln2			NA
kidney_14_5_REP2.mLb.clN_peak_973	chr18	49877967	49878319	+	20	NA	exon (Dmxl1, exon 18 of 43)	-exon (Dmxl1, exon 18 of 43)	45146	Dmxl1	Dmxl1	NM_001081371			Dmxl1			NA
kidney_14_5_REP2.mLb.clN_peak_2435	chr19	20244071	20244304	+	20	NA	Intergenic	Intergenic	146484	Anxa1	Anxa1	NM_010730			Anxa1			NA
kidney_14_5_REP2.mLb.clN_peak_3415	chr19	61313486	61313827	+	20	NA	Intergenic	Intergenic	-85238	Csf2ra	Csf2ra	NM_009970			Csf2ra			NA
kidney_14_5_REP2.mLb.clN_peak_488	chr18	28978063	28978416	+	20	NA	intron (4930474G06Rik, intron 4 of 4)	-intron (4930474G06Rik, intron 4 of 4)	106023	Gm33948	Gm33948	NR_155537			Gm33948			NA
kidney_14_5_REP2.mLb.clN_peak_1763	chr18	80771660	80771954	+	20	NA	intron (Atp9b, intron 15 of 28)	-intron (Atp9b, intron 15 of 29)	-58736	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
kidney_14_5_REP2.mLb.clN_peak_3003	chr19	45283227	45283524	+	20	NA	Intergenic	Intergenic	-46534	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP2.mLb.clN_peak_2397	chr19	17442070	17442322	+	20	NA	intron (Pcsk5, intron 35 of 37)	-intron (Pcsk5, intron 35 of 37)	48153	Rfk	Rfk	NM_019437			Rfk			NA
kidney_14_5_REP2.mLb.clN_peak_1445	chr18	69214991	69215244	+	20	NA	Intergenic	Intergenic	-129375	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_14_5_REP2.mLb.clN_peak_315	chr18	19939517	19939745	+	20	NA	Intergenic	Intergenic	62466	Dsc3	Dsc3	NM_007882			Dsc3			NA
kidney_14_5_REP2.mLb.clN_peak_1917	chr18	89121251	89121483	+	20	NA	intron (Rttn, intron 46 of 48)	-intron (Rttn, intron 46 of 48)	-76060	Cd226	Cd226	NM_001039149			Cd226			NA
kidney_14_5_REP2.mLb.clN_peak_1735	chr18	80160496	80160870	+	20	NA	Intergenic	Intergenic	-9201	Adnp2	Adnp2	NM_175028			Adnp2			NA
kidney_14_5_REP2.mLb.clN_peak_1031	chr18	53326763	53327084	+	20	NA	intron (Snx24, intron 1 of 6)	-intron (Snx24, intron 1 of 7)	81298	Snx24	Snx24	NM_001370761			Snx24			NA
kidney_14_5_REP2.mLb.clN_peak_1190	chr18	60524306	60524586	+	20	NA	Intergenic	Intergenic	-1708	Dctn4	Dctn4	NM_001357462			Dctn4			NA
kidney_14_5_REP2.mLb.clN_peak_3194	chr19	53265078	53265532	+	20	NA	Intergenic	Intergenic	-10100	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2433	chr19	19229530	19229752	+	20	NA	Intergenic	Intergenic	-228524	Rorb	Rorb	NM_001289921			Rorb			NA
kidney_14_5_REP2.mLb.clN_peak_743	chr18	38127554	38127776	+	20	NA	Intergenic	Intergenic	82097	Pcdh1	Pcdh1	NM_029357			Pcdh1			NA
kidney_14_5_REP2.mLb.clN_peak_1506	chr18	71595329	71595644	+	20	NA	intron (Dcc, intron 7 of 28)	-intron (Dcc, intron 7 of 28)	755583	Dcc	Dcc	NM_007831			Dcc			NA
kidney_14_5_REP2.mLb.clN_peak_600	chr18	34446839	34447097	+	20	NA	intron (Fam13b, intron 17 of 20)	-intron (Fam13b, intron 17 of 20)	37545	Pkd2l2	Pkd2l2	NM_001163004			Pkd2l2			NA
kidney_14_5_REP2.mLb.clN_peak_1783	chr18	82405922	82406168	+	20	NA	exon (Galr1, exon 1 of 3)	-exon (Galr1, exon 1 of 3)	732	Galr1	Galr1	NM_008082			Galr1			NA
kidney_14_5_REP2.mLb.clN_peak_3158	chr19	49375901	49376140	+	20	NA	Intergenic	Intergenic	1169995	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_14_5_REP2.mLb.clN_peak_3163	chr19	50026551	50026931	+	20	NA	Intergenic	Intergenic	651905	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_14_5_REP2.mLb.clN_peak_480	chr18	27666104	27666453	+	20	NA	Intergenic	Intergenic	-893886	4930474G06Rik	4930474G06Rik	NR_045398			4930474G06Rik			NA
kidney_14_5_REP2.mLb.clN_peak_254	chr18	14230523	14230779	+	20	NA	Intergenic	Intergenic	-1655	8430422H06Rik	8430422H06Rik	NR_045373			8430422H06Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2333	chr19	14436591	14436805	+	19	NA	promoter-TSS (Gm8630)	-promoter-TSS (Gm8630)	-748	Gm8630	Gm8630	NR_152176			Gm8630			NA
kidney_14_5_REP2.mLb.clN_peak_2097	chr19	6223588	6223808	+	19	NA	exon (Majin, exon 11 of 11)	-exon (Majin, exon 11 of 11)	-2703	Gpha2	Gpha2	NM_130453			Gpha2			NA
kidney_14_5_REP2.mLb.clN_peak_346	chr18	21205571	21205786	+	19	NA	intron (Garem1, intron 2 of 5)	-intron (Garem1, intron 2 of 5)	94461	Garem1	Garem1	NM_001033445			Garem1			NA
kidney_14_5_REP2.mLb.clN_peak_2131	chr19	6933770	6933993	+	19	NA	intron (Kcnk4, intron 1 of 6)	-intron (Kcnk4, intron 1 of 6)	634	Kcnk4	Kcnk4	NM_008431			Kcnk4			NA
kidney_14_5_REP2.mLb.clN_peak_2672	chr19	31031688	31031940	+	19	NA	intron (Prkg1, intron 3 of 17)	-intron (Prkg1, intron 3 of 17)	-51027	Cstf2t	Cstf2t	NM_031249			Cstf2t			NA
kidney_14_5_REP2.mLb.clN_peak_46	chr18	5014698	5015110	+	19	NA	Intergenic	Intergenic	-31685	Svil	Svil	NM_153153			Svil			NA
kidney_14_5_REP2.mLb.clN_peak_3298	chr19	56486964	56487263	+	19	NA	TTS (Plekhs1)	-TTS (Plekhs1)	25476	Plekhs1	Plekhs1	NM_001164263			Plekhs1			NA
kidney_14_5_REP2.mLb.clN_peak_2595	chr19	26977955	26978345	+	19	NA	Intergenic	Intergenic	92225	Gm815	Gm815	NM_001033407			Gm815			NA
kidney_14_5_REP2.mLb.clN_peak_1862	chr18	84329530	84329754	+	19	NA	intron (Zfp407, intron 7 of 8)	-intron (Zfp407, intron 7 of 8)	241484	Zadh2	Zadh2	NM_146090			Zadh2			NA
kidney_14_5_REP2.mLb.clN_peak_767	chr18	38542201	38542567	+	19	NA	Intergenic	Intergenic	58963	Spry4	Spry4	NM_011898			Spry4			NA
kidney_14_5_REP2.mLb.clN_peak_951	chr18	47688542	47688855	+	19	NA	intron (Gm5095, intron 1 of 5)	-intron (Gm5095, intron 1 of 5)	100835	Gm4146	Gm4146	NR_152200			Gm4146			NA
kidney_14_5_REP2.mLb.clN_peak_3188	chr19	53101854	53102123	+	19	NA	Intergenic	Intergenic	25736	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2496	chr19	23490800	23491048	+	19	NA	Intergenic	Intergenic	-42602	Mamdc2	Mamdc2	NM_174857			Mamdc2			NA
kidney_14_5_REP2.mLb.clN_peak_1590	chr18	75117735	75118405	+	19	NA	intron (Dym, intron 9 of 16)	-intron (Dym, intron 9 of 16)	99306	Dym	Dym	NM_027727			Dym			NA
kidney_14_5_REP2.mLb.clN_peak_3112	chr19	47421310	47421555	+	19	NA	intron (Sh3pxd2a, intron 2 of 14)	-intron (Sh3pxd2a, intron 2 of 13)	42979	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
kidney_14_5_REP2.mLb.clN_peak_2858	chr19	41707082	41707376	+	19	NA	intron (Slit1, intron 4 of 36)	-intron (Slit1, intron 4 of 36)	36627	Slit1	Slit1	NM_015748			Slit1			NA
kidney_14_5_REP2.mLb.clN_peak_3324	chr19	57204429	57204652	+	19	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	11492	Ablim1	Ablim1	NM_178688			Ablim1			NA
kidney_14_5_REP2.mLb.clN_peak_2707	chr19	32626915	32627261	+	19	NA	intron (Papss2, intron 1 of 12)	-intron (Papss2, intron 1 of 11)	7083	Papss2	Papss2	NM_001360403			Papss2			NA
kidney_14_5_REP2.mLb.clN_peak_3289	chr19	56264443	56264911	+	19	NA	Intergenic	Intergenic	-23235	Habp2	Habp2	NM_001329935			Habp2			NA
kidney_14_5_REP2.mLb.clN_peak_1416	chr18	68049579	68049813	+	19	NA	intron (Ldlrad4, intron 1 of 5)	-intron (Ldlrad4, intron 1 of 5)	116523	Ldlrad4	Ldlrad4	NM_172631			Ldlrad4			NA
kidney_14_5_REP2.mLb.clN_peak_288	chr18	15571244	15571472	+	19	NA	intron (Chst9, intron 3 of 5)	-intron (Chst9, intron 3 of 5)	-167600	Aqp4	Aqp4	NM_001308645			Aqp4			NA
