PeakID (cmd=annotatePeaks.pl kidney_14_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP1.mLb.clN_peak_1599	chr19	41160472	41160902	+	28	NA	intron (Tll2, intron 2 of 20)	-intron (Tll2, intron 2 of 20)	46087	Tll2	Tll2	NM_011904			Tll2			NA
kidney_14_5_REP1.mLb.clN_peak_524	chr18	50229171	50229361	+	28	NA	Intergenic	Intergenic	-49103	Fam170a	Fam170a	NM_001004061			Fam170a			NA
kidney_14_5_REP1.mLb.clN_peak_251	chr18	31085934	31086179	+	28	NA	intron (Rit2, intron 4 of 4)	-intron (Rit2, intron 4 of 4)	231072	Rit2	Rit2	NM_009065			Rit2			NA
kidney_14_5_REP1.mLb.clN_peak_849	chr18	75548751	75548937	+	28	NA	intron (Ctif, intron 7 of 11)	-intron (Ctif, intron 7 of 11)	34199	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_14_5_REP1.mLb.clN_peak_518	chr18	49793929	49794179	+	28	NA	Intergenic	Intergenic	23902	1700065O20Rik	1700065O20Rik	NR_045386			1700065O20Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1496	chr19	30446859	30447084	+	28	NA	Intergenic	Intergenic	92747	Ppp1r2-ps3	Ppp1r2-ps3	NR_003650			Ppp1r2-ps3			NA
kidney_14_5_REP1.mLb.clN_peak_1203	chr19	8407558	8407775	+	28	NA	Intergenic	Intergenic	-2561	Slc22a30	Slc22a30	NM_177002			Slc22a30			NA
kidney_14_5_REP1.mLb.clN_peak_1929	chr19	59075206	59075414	+	28	NA	intron (Shtn1, intron 1 of 14)	-intron (Shtn1, intron 1 of 16)	759	Shtn1	Shtn1	NM_175172			Shtn1			NA
kidney_14_5_REP1.mLb.clN_peak_578	chr18	56442273	56442553	+	28	NA	intron (Gramd3, intron 1 of 13)	-intron (Gramd3, intron 1 of 13)	10281	Gramd3	Gramd3	NM_001360917			Gramd3			NA
kidney_14_5_REP1.mLb.clN_peak_1807	chr19	52771289	52771650	+	28	NA	Intergenic	Intergenic	-151712	AA387883	AA387883	NR_030678			AA387883			NA
kidney_14_5_REP1.mLb.clN_peak_829	chr18	75149778	75149981	+	28	NA	intron (Dym, intron 13 of 16)	-intron (Dym, intron 13 of 16)	131115	Dym	Dym	NM_027727			Dym			NA
kidney_14_5_REP1.mLb.clN_peak_1650	chr19	43530403	43530856	+	28	NA	Intergenic	Intergenic	-6024	Got1	Got1	NM_010324			Got1			NA
kidney_14_5_REP1.mLb.clN_peak_1881	chr19	56561891	56562142	+	28	NA	intron (Nhlrc2, intron 2 of 10)	-intron (Nhlrc2, intron 2 of 10)	13755	Nhlrc2	Nhlrc2	NM_025811			Nhlrc2			NA
kidney_14_5_REP1.mLb.clN_peak_253	chr18	31447147	31447337	+	28	NA	exon (Syt4, exon 1 of 4)	-exon (Syt4, exon 1 of 4)	173	Syt4	Syt4	NM_009308			Syt4			NA
kidney_14_5_REP1.mLb.clN_peak_1201	chr19	7651161	7651503	+	28	NA	Intergenic	Intergenic	38795	Plaat5	Plaat5	NM_001368696			Plaat5			NA
kidney_14_5_REP1.mLb.clN_peak_94	chr18	11204963	11205298	+	28	NA	Intergenic	Intergenic	-152563	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_14_5_REP1.mLb.clN_peak_1505	chr19	31764215	31764559	+	28	NA	intron (Prkg1, intron 1 of 17)	-intron (Prkg1, intron 1 of 17)	-100017	Prkg1	Prkg1	NM_011160			Prkg1			NA
kidney_14_5_REP1.mLb.clN_peak_1565	chr19	38030004	38030333	+	28	NA	intron (Myof, intron 1 of 53)	-intron (Myof, intron 1 of 52)	13409	Myof	Myof	NM_001099634			Myof			NA
kidney_14_5_REP1.mLb.clN_peak_18	chr18	4715869	4716076	+	27	NA	Intergenic	Intergenic	81043	Jcad	Jcad	NM_001081963			Jcad			NA
kidney_14_5_REP1.mLb.clN_peak_830	chr18	75164575	75164900	+	27	NA	intron (Dym, intron 13 of 16)	-intron (Dym, intron 13 of 16)	132580	2010010A06Rik	2010010A06Rik	NR_045393			2010010A06Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1522	chr19	33100160	33100377	+	27	NA	Intergenic	Intergenic	-56844	Mir3970	Mir3970	NR_039552			Mir3970			NA
kidney_14_5_REP1.mLb.clN_peak_1457	chr19	28677919	28678222	+	27	NA	promoter-TSS (D930032P07Rik)	-promoter-TSS (D930032P07Rik)	-154	D930032P07Rik	D930032P07Rik	NR_045330			D930032P07Rik			NA
kidney_14_5_REP1.mLb.clN_peak_633	chr18	60712133	60712365	+	27	NA	intron (Ndst1, intron 2 of 14)	-intron (Ndst1, intron 2 of 14)	36416	Ndst1	Ndst1	NM_001348100			Ndst1			NA
kidney_14_5_REP1.mLb.clN_peak_674	chr18	62229943	62230167	+	27	NA	Intergenic	Intergenic	49955	Gm9949	Gm9949	NM_001013754			Gm9949			NA
kidney_14_5_REP1.mLb.clN_peak_1948	chr19	60378925	60379163	+	27	NA	Intergenic	Intergenic	89260	Prlhr	Prlhr	NM_201615			Prlhr			NA
kidney_14_5_REP1.mLb.clN_peak_1864	chr19	55742989	55743237	+	27	NA	exon (Tcf7l2, exon 3 of 15)	-exon (Tcf7l2, exon 3 of 15)	1303	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_14_5_REP1.mLb.clN_peak_1826	chr19	53529590	53530162	+	27	NA	intron (Dusp5, intron 1 of 3)	-intron (Dusp5, intron 1 of 3)	731	Dusp5	Dusp5	NM_001085390			Dusp5			NA
kidney_14_5_REP1.mLb.clN_peak_601	chr18	57851513	57851742	+	27	NA	Intergenic	Intergenic	-27051	Slc12a2	Slc12a2	NM_009194			Slc12a2			NA
kidney_14_5_REP1.mLb.clN_peak_979	chr18	86395911	86396109	+	27	NA	intron (Neto1, intron 1 of 10)	-intron (Neto1, intron 1 of 8)	1058	Neto1	Neto1	NM_144946			Neto1			NA
kidney_14_5_REP1.mLb.clN_peak_160	chr18	20558103	20558308	+	27	NA	exon (Dsg2, exon 1 of 15)	-exon (Dsg2, exon 1 of 15)	131	Dsg2	Dsg2	NM_007883			Dsg2			NA
kidney_14_5_REP1.mLb.clN_peak_1223	chr19	8892895	8893097	+	27	NA	promoter-TSS (Ints5)	-promoter-TSS (Ints5)	9	Ints5	Ints5	NM_176843			Ints5			NA
kidney_14_5_REP1.mLb.clN_peak_851	chr18	75607256	75608010	+	27	NA	intron (Ctif, intron 5 of 11)	-intron (Ctif, intron 5 of 11)	90063	Ctif	Ctif	NM_201354			Ctif			NA
kidney_14_5_REP1.mLb.clN_peak_532	chr18	52614110	52614379	+	27	NA	Intergenic	Intergenic	-1671	Zfp474	Zfp474	NM_025749			Zfp474			NA
kidney_14_5_REP1.mLb.clN_peak_1541	chr19	36111338	36111533	+	27	NA	TTS (Ankrd1)	-TTS (Ankrd1)	8409	Ankrd1	Ankrd1	NM_013468			Ankrd1			NA
kidney_14_5_REP1.mLb.clN_peak_1373	chr19	21645248	21645492	+	27	NA	intron (1110059E24Rik, intron 1 of 3)	-intron (1110059E24Rik, intron 1 of 3)	7421	1110059E24Rik	1110059E24Rik	NM_025423			1110059E24Rik			NA
kidney_14_5_REP1.mLb.clN_peak_16	chr18	4549878	4550269	+	27	NA	Intergenic	Intergenic	-84856	Jcad	Jcad	NM_001081963			Jcad			NA
kidney_14_5_REP1.mLb.clN_peak_1233	chr19	9082040	9082292	+	27	NA	Intergenic	Intergenic	5790	Scgb1a1	Scgb1a1	NM_011681			Scgb1a1			NA
kidney_14_5_REP1.mLb.clN_peak_179	chr18	21736046	21736247	+	27	NA	Intergenic	Intergenic	-81133	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_14_5_REP1.mLb.clN_peak_11	chr18	4232955	4233148	+	27	NA	Intergenic	Intergenic	67219	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_14_5_REP1.mLb.clN_peak_417	chr18	38501563	38501797	+	27	NA	Intergenic	Intergenic	82773	Ndfip1	Ndfip1	NM_022996			Ndfip1			NA
kidney_14_5_REP1.mLb.clN_peak_206	chr18	24429007	24429315	+	27	NA	promoter-TSS (Mir187)	-promoter-TSS (Mir187)	9	Mir187	Mir187	NR_029573			Mir187			NA
kidney_14_5_REP1.mLb.clN_peak_722	chr18	66410609	66410791	+	27	NA	Intergenic	Intergenic	-47904	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_14_5_REP1.mLb.clN_peak_1294	chr19	11789079	11789387	+	27	NA	intron (Stx3, intron 5 of 11)	-intron (Stx3, intron 4 of 10)	18818	Mrpl16	Mrpl16	NM_025606			Mrpl16			NA
kidney_14_5_REP1.mLb.clN_peak_672	chr18	62156057	62156619	+	27	NA	Intergenic	Intergenic	23643	Adrb2	Adrb2	NM_007420			Adrb2			NA
kidney_14_5_REP1.mLb.clN_peak_178	chr18	21728727	21728927	+	27	NA	Intergenic	Intergenic	-73814	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_14_5_REP1.mLb.clN_peak_978	chr18	86394666	86394958	+	27	NA	promoter-TSS (Neto1)	-promoter-TSS (Neto1)	-140	Neto1	Neto1	NM_144946			Neto1			NA
kidney_14_5_REP1.mLb.clN_peak_316	chr18	34989248	34989499	+	27	NA	Intergenic	Intergenic	-35022	Hspa9	Hspa9	NM_010481			Hspa9			NA
kidney_14_5_REP1.mLb.clN_peak_536	chr18	52799784	52800127	+	27	NA	intron (Sncaip, intron 1 of 10)	-intron (Sncaip, intron 1 of 11)	-25355	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_14_5_REP1.mLb.clN_peak_560	chr18	55040535	55040720	+	27	NA	Intergenic	Intergenic	-50447	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP1.mLb.clN_peak_709	chr18	65712113	65712371	+	27	NA	intron (Oacyl, intron 3 of 14)	-intron (Oacyl, intron 3 of 14)	13974	Oacyl	Oacyl	NM_177028			Oacyl			NA
kidney_14_5_REP1.mLb.clN_peak_432	chr18	39057737	39058020	+	26	NA	intron (Arhgap26, intron 1 of 22)	-intron (Arhgap26, intron 1 of 21)	64733	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
kidney_14_5_REP1.mLb.clN_peak_72	chr18	9437453	9437688	+	26	NA	intron (Ccny, intron 1 of 9)	-intron (Ccny, intron 1 of 9)	12584	Ccny	Ccny	NM_026484			Ccny			NA
kidney_14_5_REP1.mLb.clN_peak_1042	chr19	4593880	4594244	+	26	NA	promoter-TSS (Pcx)	-promoter-TSS (Pcx)	-257	Pcx	Pcx	NM_001162946			Pcx			NA
kidney_14_5_REP1.mLb.clN_peak_1105	chr19	5757098	5757461	+	26	NA	intron (Ltbp3, intron 24 of 27)	-intron (Ltbp3, intron 24 of 27)	14140	Scyl1	Scyl1	NM_023912			Scyl1			NA
kidney_14_5_REP1.mLb.clN_peak_1546	chr19	36679341	36679603	+	26	NA	intron (Hectd2os, intron 2 of 4)	-intron (Hectd2os, intron 2 of 4)	10007	Hectd2os	Hectd2os	NR_033510			Hectd2os			NA
kidney_14_5_REP1.mLb.clN_peak_1402	chr19	24100345	24100576	+	26	NA	intron (Tjp2, intron 19 of 22)	-intron (Tjp2, intron 19 of 22)	-69441	Fam189a2	Fam189a2	NM_001114174			Fam189a2			NA
kidney_14_5_REP1.mLb.clN_peak_1816	chr19	53181528	53181858	+	26	NA	intron (Add3, intron 1 of 15)	-intron (Add3, intron 1 of 14)	37696	Add3	Add3	NM_001164100			Add3			NA
kidney_14_5_REP1.mLb.clN_peak_1622	chr19	42068682	42068982	+	26	NA	intron (Hoga1, intron 6 of 6)	-intron (Hoga1, intron 6 of 6)	16604	4933411K16Rik	4933411K16Rik	NM_025752			4933411K16Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1483	chr19	29835626	29835866	+	26	NA	Intergenic	Intergenic	-22772	Ranbp6	Ranbp6	NM_177721			Ranbp6			NA
kidney_14_5_REP1.mLb.clN_peak_1366	chr19	21159943	21160341	+	26	NA	Intergenic	Intergenic	55432	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_14_5_REP1.mLb.clN_peak_758	chr18	69015953	69016181	+	26	NA	Intergenic	Intergenic	6206	Mir145b	Mir145b	NR_105780			Mir145b			NA
kidney_14_5_REP1.mLb.clN_peak_67	chr18	8911535	8911958	+	26	NA	Intergenic	Intergenic	-301110	Fzd8	Fzd8	NM_008058			Fzd8			NA
kidney_14_5_REP1.mLb.clN_peak_233	chr18	25679071	25679600	+	26	NA	intron (Celf4, intron 2 of 13)	-intron (Celf4, intron 2 of 12)	74822	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_14_5_REP1.mLb.clN_peak_1647	chr19	42980779	42981042	+	26	NA	intron (Hpse2, intron 5 of 11)	-intron (Hpse2, intron 5 of 11)	-200932	Hps1	Hps1	NM_001346703			Hps1			NA
kidney_14_5_REP1.mLb.clN_peak_1284	chr19	10926308	10926649	+	26	NA	Intergenic	Intergenic	-5877	Zp1	Zp1	NM_009580			Zp1			NA
kidney_14_5_REP1.mLb.clN_peak_1689	chr19	44724121	44724341	+	26	NA	Intergenic	Intergenic	-32675	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_14_5_REP1.mLb.clN_peak_176	chr18	21675563	21675867	+	26	NA	Intergenic	Intergenic	-20702	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_14_5_REP1.mLb.clN_peak_1887	chr19	56908575	56908770	+	26	NA	intron (Vwa2, intron 11 of 13)	-intron (Vwa2, intron 11 of 13)	34256	Vwa2	Vwa2	NM_172840			Vwa2			NA
kidney_14_5_REP1.mLb.clN_peak_1064	chr19	5058913	5059615	+	26	NA	Intergenic	Intergenic	8449	Rin1	Rin1	NM_001374052			Rin1			NA
kidney_14_5_REP1.mLb.clN_peak_1697	chr19	44989931	44990227	+	26	NA	intron (Sema4g, intron 1 of 14)	-intron (Sema4g, intron 1 of 14)	735	Sema4g	Sema4g	NM_011976			Sema4g			NA
kidney_14_5_REP1.mLb.clN_peak_398	chr18	37909214	37909582	+	26	NA	intron (Diaph1, intron 1 of 27)	-intron (Diaph1, intron 1 of 27)	26078	Diaph1	Diaph1	NM_007858			Diaph1			NA
kidney_14_5_REP1.mLb.clN_peak_248	chr18	30487697	30488034	+	26	NA	Intergenic	Intergenic	215000	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_14_5_REP1.mLb.clN_peak_1717	chr19	45727130	45727388	+	26	NA	intron (4933429K18Rik, intron 2 of 2)	-intron (4933429K18Rik, intron 2 of 2)	3299	4933429K18Rik	4933429K18Rik	NR_045307			4933429K18Rik			NA
kidney_14_5_REP1.mLb.clN_peak_626	chr18	60624092	60624314	+	26	NA	exon (Synpo, exon 1 of 3)	-exon (Synpo, exon 1 of 3)	102	Synpo	Synpo	NM_177340			Synpo			NA
kidney_14_5_REP1.mLb.clN_peak_437	chr18	39558536	39558755	+	25	NA	Intergenic	Intergenic	-69366	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
kidney_14_5_REP1.mLb.clN_peak_1849	chr19	55113863	55114052	+	25	NA	intron (Gpam, intron 1 of 22)	-intron (Gpam, intron 1 of 22)	-14480	Gpam	Gpam	NM_001356285			Gpam			NA
kidney_14_5_REP1.mLb.clN_peak_1641	chr19	42744258	42744455	+	25	NA	intron (Pyroxd2, intron 4 of 15)	-intron (Pyroxd2, intron 4 of 15)	8419	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
kidney_14_5_REP1.mLb.clN_peak_1627	chr19	42148311	42148547	+	25	NA	exon (Marveld1, exon 1 of 2)	-exon (Marveld1, exon 1 of 2)	1040	Marveld1	Marveld1	NM_183195			Marveld1			NA
kidney_14_5_REP1.mLb.clN_peak_1714	chr19	45675874	45676168	+	25	NA	Intergenic	Intergenic	-15828	Fbxw4	Fbxw4	NM_013907			Fbxw4			NA
kidney_14_5_REP1.mLb.clN_peak_1318	chr19	15668055	15668400	+	25	NA	Intergenic	Intergenic	256832	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP1.mLb.clN_peak_1418	chr19	24671538	24671749	+	25	NA	Intergenic	Intergenic	-2365	Tmem252	Tmem252	NM_183160			Tmem252			NA
kidney_14_5_REP1.mLb.clN_peak_264	chr18	31980663	31980846	+	25	NA	intron (Myo7b, intron 25 of 46)	-intron (Myo7b, intron 25 of 46)	-31118	Gpr17	Gpr17	NM_001025381			Gpr17			NA
kidney_14_5_REP1.mLb.clN_peak_1795	chr19	48706403	48706729	+	25	NA	intron (Sorcs3, intron 11 of 26)	-intron (Sorcs3, intron 11 of 26)	500541	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_14_5_REP1.mLb.clN_peak_442	chr18	41727352	41727537	+	25	NA	Intergenic	Intergenic	223750	Prelid2	Prelid2	NM_029942			Prelid2			NA
kidney_14_5_REP1.mLb.clN_peak_1748	chr19	46490685	46490925	+	25	NA	Intergenic	Intergenic	-10843	Trim8	Trim8	NM_053100			Trim8			NA
kidney_14_5_REP1.mLb.clN_peak_15	chr18	4514609	4514802	+	25	NA	Intergenic	Intergenic	-120224	Jcad	Jcad	NM_001081963			Jcad			NA
kidney_14_5_REP1.mLb.clN_peak_1263	chr19	10362726	10363011	+	25	NA	Intergenic	Intergenic	-26222	Syt7	Syt7	NM_173067			Syt7			NA
kidney_14_5_REP1.mLb.clN_peak_1705	chr19	45304567	45304824	+	25	NA	Intergenic	Intergenic	-59039	Btrc	Btrc	NM_001360120			Btrc			NA
kidney_14_5_REP1.mLb.clN_peak_1718	chr19	45736989	45737191	+	25	NA	exon (Fgf8, exon 6 of 6)	-exon (Fgf8, exon 6 of 6)	5794	Fgf8	Fgf8	NM_001166361			Fgf8			NA
kidney_14_5_REP1.mLb.clN_peak_1339	chr19	17136679	17136998	+	25	NA	intron (Prune2, intron 9 of 19)	-intron (Prune2, intron 9 of 19)	180720	Prune2	Prune2	NM_181348			Prune2			NA
kidney_14_5_REP1.mLb.clN_peak_87	chr18	10666398	10666625	+	25	NA	intron (Abhd3, intron 4 of 8)	-intron (Abhd3, intron 4 of 8)	40185	Abhd3	Abhd3	NM_134130			Abhd3			NA
kidney_14_5_REP1.mLb.clN_peak_982	chr18	86711385	86711608	+	25	NA	promoter-TSS (Cbln2)	-promoter-TSS (Cbln2)	-569	Cbln2	Cbln2	NM_001361142			Cbln2			NA
kidney_14_5_REP1.mLb.clN_peak_1430	chr19	25605151	25605344	+	25	NA	TTS (Dmrt1)	-TTS (Dmrt1)	-5290	Dmrt3	Dmrt3	NM_177360			Dmrt3			NA
kidney_14_5_REP1.mLb.clN_peak_875	chr18	77076010	77076217	+	25	NA	intron (Pias2, intron 1 of 12)	-intron (Pias2, intron 1 of 13)	10905	Pias2	Pias2	NM_008602			Pias2			NA
kidney_14_5_REP1.mLb.clN_peak_668	chr18	61935442	61935668	+	25	NA	Intergenic	Intergenic	-17520	Sh3tc2	Sh3tc2	NM_172628			Sh3tc2			NA
kidney_14_5_REP1.mLb.clN_peak_1920	chr19	58573160	58573357	+	25	NA	Intergenic	Intergenic	-33071	1810007D17Rik	1810007D17Rik	NR_038136			1810007D17Rik			NA
kidney_14_5_REP1.mLb.clN_peak_482	chr18	46335199	46335408	+	25	NA	Intergenic	Intergenic	-23375	Ccdc112	Ccdc112	NM_001160399			Ccdc112			NA
kidney_14_5_REP1.mLb.clN_peak_1060	chr19	5016314	5016728	+	25	NA	Intergenic	Intergenic	-7485	Slc29a2	Slc29a2	NM_007854			Slc29a2			NA
kidney_14_5_REP1.mLb.clN_peak_1252	chr19	10219311	10219515	+	25	NA	intron (Myrf, intron 10 of 25)	-intron (Myrf, intron 10 of 25)	-15020	Fen1	Fen1	NM_007999			Fen1			NA
kidney_14_5_REP1.mLb.clN_peak_303	chr18	34561102	34561448	+	25	NA	Intergenic	Intergenic	17840	Nme5	Nme5	NR_151690			Nme5			NA
kidney_14_5_REP1.mLb.clN_peak_221	chr18	25122150	25122334	+	25	NA	intron (Fhod3, intron 24 of 26)	-intron (Fhod3, intron 22 of 24)	46635	Tpgs2	Tpgs2	NM_001004361			Tpgs2			NA
kidney_14_5_REP1.mLb.clN_peak_1248	chr19	10042157	10042408	+	25	NA	intron (Fads3, intron 1 of 11)	-intron (Fads3, intron 1 of 11)	734	Fads3	Fads3	NM_021890			Fads3			NA
kidney_14_5_REP1.mLb.clN_peak_77	chr18	9865807	9866228	+	25	NA	intron (Colec12, intron 7 of 9)	-intron (Colec12, intron 7 of 9)	-92163	Thoc1	Thoc1	NM_153552			Thoc1			NA
kidney_14_5_REP1.mLb.clN_peak_418	chr18	38516738	38517003	+	24	NA	Intergenic	Intergenic	84477	Spry4	Spry4	NM_011898			Spry4			NA
kidney_14_5_REP1.mLb.clN_peak_682	chr18	63339013	63339269	+	24	NA	intron (Piezo2, intron 1 of 53)	-intron (Piezo2, intron 1 of 53)	48042	Piezo2	Piezo2	NM_001039485			Piezo2			NA
kidney_14_5_REP1.mLb.clN_peak_636	chr18	60795778	60795995	+	24	NA	Intergenic	Intergenic	-7963	Cd74	Cd74	NM_001042605			Cd74			NA
kidney_14_5_REP1.mLb.clN_peak_214	chr18	24630036	24630305	+	24	NA	intron (Elp2, intron 17 of 21)	-intron (Elp2, intron 16 of 20)	-23521	Mocos	Mocos	NM_026779			Mocos			NA
kidney_14_5_REP1.mLb.clN_peak_1949	chr19	60467149	60467738	+	24	NA	exon (Prlhr, exon 1 of 1)	-exon (Prlhr, exon 1 of 1)	861	Prlhr	Prlhr	NM_201615			Prlhr			NA
kidney_14_5_REP1.mLb.clN_peak_306	chr18	34679808	34680037	+	24	NA	Intergenic	Intergenic	-28186	Cdc23	Cdc23	NM_178347			Cdc23			NA
kidney_14_5_REP1.mLb.clN_peak_1322	chr19	15837805	15838063	+	24	NA	Intergenic	Intergenic	87125	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP1.mLb.clN_peak_420	chr18	38590352	38590638	+	24	NA	exon (Spry4, exon 2 of 2)	-exon (Spry4, exon 2 of 2)	10852	Spry4	Spry4	NM_011898			Spry4			NA
kidney_14_5_REP1.mLb.clN_peak_205	chr18	24309448	24309837	+	24	NA	Intergenic	Intergenic	-29724	Gm38410	Gm38410	NR_152129			Gm38410			NA
kidney_14_5_REP1.mLb.clN_peak_899	chr18	79049525	79049707	+	24	NA	intron (Setbp1, intron 2 of 5)	-intron (Setbp1, intron 2 of 5)	59775	Setbp1	Setbp1	NM_053099			Setbp1			NA
kidney_14_5_REP1.mLb.clN_peak_696	chr18	64957217	64957481	+	24	NA	intron (Nedd4l, intron 1 of 30)	-intron (Nedd4l, intron 1 of 30)	-66178	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
kidney_14_5_REP1.mLb.clN_peak_949	chr18	83134819	83135225	+	24	NA	Intergenic	Intergenic	190862	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_14_5_REP1.mLb.clN_peak_231	chr18	25653088	25653418	+	24	NA	intron (Celf4, intron 2 of 13)	-intron (Celf4, intron 2 of 12)	100904	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_14_5_REP1.mLb.clN_peak_1208	chr19	8682980	8683205	+	24	NA	exon (Chrm1, exon 3 of 3)	-exon (Chrm1, exon 3 of 3)	19087	Chrm1	Chrm1	NM_001112697			Chrm1			NA
kidney_14_5_REP1.mLb.clN_peak_448	chr18	42343402	42343828	+	24	NA	Intergenic	Intergenic	-50982	Pou4f3	Pou4f3	NM_138945			Pou4f3			NA
kidney_14_5_REP1.mLb.clN_peak_1243	chr19	10013065	10013293	+	23	NA	intron (Rab3il1, intron 1 of 12)	-intron (Rab3il1, intron 1 of 12)	-5015	Rab3il1	Rab3il1	NM_144538			Rab3il1			NA
kidney_14_5_REP1.mLb.clN_peak_1412	chr19	24308185	24308530	+	23	NA	intron (Pip5k1b, intron 13 of 14)	-intron (Pip5k1b, intron 13 of 14)	-27767	Fxn	Fxn	NR_157400			Fxn			NA
kidney_14_5_REP1.mLb.clN_peak_342	chr18	35866355	35866694	+	23	NA	Intergenic	Intergenic	36736	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_14_5_REP1.mLb.clN_peak_1008	chr19	3813644	3813862	+	23	NA	intron (Kmt5b, intron 11 of 11)	-intron (Kmt5b, intron 12 of 12)	37063	Gm51271	Gm51271	NR_162795			Gm51271			NA
kidney_14_5_REP1.mLb.clN_peak_1132	chr19	6164152	6164396	+	23	NA	promoter-TSS (Batf2)	-promoter-TSS (Batf2)	-165	Batf2	Batf2	NM_001356604			Batf2			NA
kidney_14_5_REP1.mLb.clN_peak_1828	chr19	53579014	53579258	+	23	NA	Intergenic	Intergenic	-21260	Smc3	Smc3	NM_007790			Smc3			NA
kidney_14_5_REP1.mLb.clN_peak_1020	chr19	4113687	4114032	+	23	NA	exon (Aip, exon 6 of 6)	-exon (Aip, exon 6 of 6)	11999	Aip	Aip	NM_016666			Aip			NA
kidney_14_5_REP1.mLb.clN_peak_1629	chr19	42202000	42202208	+	23	NA	exon (Sfrp5, exon 1 of 3)	-exon (Sfrp5, exon 1 of 3)	148	Sfrp5	Sfrp5	NM_018780			Sfrp5			NA
kidney_14_5_REP1.mLb.clN_peak_219	chr18	24964179	24964368	+	23	NA	intron (Fhod3, intron 5 of 26)	-intron (Fhod3, intron 5 of 24)	204604	Tpgs2	Tpgs2	NM_001004361			Tpgs2			NA
kidney_14_5_REP1.mLb.clN_peak_954	chr18	83287309	83287520	+	23	NA	Intergenic	Intergenic	38470	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1348	chr19	18056769	18057118	+	22	NA	Intergenic	Intergenic	-219311	Pcsk5	Pcsk5	NM_001163144			Pcsk5			NA
kidney_14_5_REP1.mLb.clN_peak_1513	chr19	32325029	32325353	+	22	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 1 of 9)	63321	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_14_5_REP1.mLb.clN_peak_1170	chr19	7017826	7018011	+	22	NA	intron (Fermt3, intron 2 of 14)	-intron (Fermt3, intron 2 of 14)	1551	Fermt3	Fermt3	NM_001362399			Fermt3			NA
kidney_14_5_REP1.mLb.clN_peak_1055	chr19	4897337	4897746	+	22	NA	intron (Bbs1, intron 10 of 16)	-intron (Bbs1, intron 10 of 16)	9086	Bbs1	Bbs1	NM_001033128			Bbs1			NA
kidney_14_5_REP1.mLb.clN_peak_627	chr18	60625476	60625711	+	22	NA	Intergenic	Intergenic	-1288	Synpo	Synpo	NM_177340			Synpo			NA
kidney_14_5_REP1.mLb.clN_peak_879	chr18	77366491	77366713	+	22	NA	intron (Loxhd1, intron 17 of 38)	-intron (Loxhd1, intron 17 of 38)	84944	Loxhd1	Loxhd1	NM_172834			Loxhd1			NA
kidney_14_5_REP1.mLb.clN_peak_292	chr18	34152625	34153040	+	22	NA	Intergenic	Intergenic	-68152	Apc	Apc	NM_001360980			Apc			NA
kidney_14_5_REP1.mLb.clN_peak_810	chr18	74348156	74348487	+	22	NA	intron (Cfap53, intron 8 of 8)	-intron (Cfap53, intron 7 of 7)	65221	Cfap53	Cfap53	NR_029424			Cfap53			NA
