PeakID (cmd=annotatePeaks.pl liver_15_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP1.mLb.clN_peak_288	chr18	34358403	34358800	+	54	NA	intron (Reep5, intron 2 of 4)	-intron (Reep5, intron 2 of 4)	14814	Reep5	Reep5	NM_007874			Reep5			NA
liver_15_5_REP1.mLb.clN_peak_568	chr18	61077256	61077872	+	54	NA	intron (Pdgfrb, intron 15 of 22)	-intron (Pdgfrb, intron 15 of 22)	-28008	Csf1r	Csf1r	NM_001037859			Csf1r			NA
liver_15_5_REP1.mLb.clN_peak_1682	chr19	42510460	42510794	+	54	NA	Intergenic	Intergenic	-8178	R3hcc1l	R3hcc1l	NM_177464			R3hcc1l			NA
liver_15_5_REP1.mLb.clN_peak_698	chr18	68159872	68160574	+	54	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	100750	Mir7219	Mir7219	NR_106078			Mir7219			NA
liver_15_5_REP1.mLb.clN_peak_1920	chr19	55806529	55807052	+	53	NA	intron (Tcf7l2, intron 4 of 14)	-intron (Tcf7l2, intron 3 of 14)	64980	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP1.mLb.clN_peak_1295	chr19	12762359	12762734	+	53	NA	TTS (Cntf)	-TTS (Cntf)	3086	Cntf	Cntf	NM_170786			Cntf			NA
liver_15_5_REP1.mLb.clN_peak_326	chr18	35676172	35676654	+	53	NA	intron (Dnajc18, intron 7 of 7)	-intron (Dnajc18, intron 7 of 7)	-14227	Spata24	Spata24	NM_027733			Spata24			NA
liver_15_5_REP1.mLb.clN_peak_826	chr18	78014205	78014768	+	53	NA	intron (Epg5, intron 31 of 43)	-intron (Epg5, intron 31 of 43)	42955	Siglec15	Siglec15	NM_001101038			Siglec15			NA
liver_15_5_REP1.mLb.clN_peak_311	chr18	35021632	35022629	+	53	NA	Intergenic	Intergenic	-67779	Hspa9	Hspa9	NM_010481			Hspa9			NA
liver_15_5_REP1.mLb.clN_peak_1279	chr19	11818077	11818987	+	53	NA	intron (Stx3, intron 1 of 11)	-intron (Stx3, intron 1 of 10)	871	Stx3	Stx3	NM_001025307			Stx3			NA
liver_15_5_REP1.mLb.clN_peak_576	chr18	61331688	61332039	+	53	NA	intron (Ppargc1b, intron 1 of 11)	-intron (Ppargc1b, intron 2 of 12)	66037	Mir378a	Mir378a	NR_029879			Mir378a			NA
liver_15_5_REP1.mLb.clN_peak_1519	chr19	32959956	32960684	+	53	NA	Intergenic	Intergenic	-196792	Mir3970	Mir3970	NR_039552			Mir3970			NA
liver_15_5_REP1.mLb.clN_peak_1985	chr19	59914695	59915344	+	53	NA	intron (Rab11fip2, intron 3 of 4)	-intron (Rab11fip2, intron 3 of 5)	28635	Rab11fip2	Rab11fip2	NM_001033172			Rab11fip2			NA
liver_15_5_REP1.mLb.clN_peak_980	chr19	4068496	4069236	+	53	NA	Intergenic	Intergenic	-9419	Gstp3	Gstp3	NM_001362043			Gstp3			NA
liver_15_5_REP1.mLb.clN_peak_1536	chr19	34752451	34753221	+	52	NA	Intergenic	Intergenic	-5508	Slc16a12	Slc16a12	NM_172838			Slc16a12			NA
liver_15_5_REP1.mLb.clN_peak_546	chr18	60480938	60481261	+	52	NA	intron (Smim3, intron 1 of 1)	-intron (Smim3, intron 1 of 1)	20884	Smim3	Smim3	NM_134133			Smim3			NA
liver_15_5_REP1.mLb.clN_peak_886	chr18	82605300	82605666	+	52	NA	intron (Zfp236, intron 26 of 29)	-intron (Zfp236, intron 27 of 30)	87432	Zfp236	Zfp236	NM_177832			Zfp236			NA
liver_15_5_REP1.mLb.clN_peak_956	chr19	3685901	3686175	+	52	NA	intron (Lrp5, intron 1 of 22)	-intron (Lrp5, intron 1 of 22)	526	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_15_5_REP1.mLb.clN_peak_796	chr18	76015963	76016262	+	52	NA	intron (Zbtb7c, intron 3 of 4)	-intron (Zbtb7c, intron 3 of 4)	82359	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
liver_15_5_REP1.mLb.clN_peak_1002	chr19	4294518	4294816	+	52	NA	intron (Grk2, intron 3 of 21)	-intron (Grk2, intron 2 of 20)	-11530	Ankrd13d	Ankrd13d	NM_026720			Ankrd13d			NA
liver_15_5_REP1.mLb.clN_peak_1887	chr19	54044602	54045147	+	52	NA	promoter-TSS (Adra2a)	-promoter-TSS (Adra2a)	-385	Adra2a	Adra2a	NM_007417			Adra2a			NA
liver_15_5_REP1.mLb.clN_peak_263	chr18	32139171	32139869	+	51	NA	promoter-TSS (Proc)	-promoter-TSS (Proc)	-1315	Proc	Proc	NM_001042767			Proc			NA
liver_15_5_REP1.mLb.clN_peak_1100	chr19	5956810	5957561	+	51	NA	intron (Pola2, intron 4 of 17)	-intron (Pola2, intron 4 of 17)	7021	Pola2	Pola2	NM_008893			Pola2			NA
liver_15_5_REP1.mLb.clN_peak_791	chr18	75666241	75666650	+	51	NA	intron (Ctif, intron 1 of 11)	-intron (Ctif, intron 1 of 11)	31251	Ctif	Ctif	NM_201354			Ctif			NA
liver_15_5_REP1.mLb.clN_peak_1880	chr19	53859252	53859560	+	51	NA	exon (Rbm20, exon 13 of 14)	-exon (Rbm20, exon 13 of 14)	-32825	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_15_5_REP1.mLb.clN_peak_1836	chr19	47910200	47910571	+	51	NA	intron (Itprip, intron 1 of 1)	-intron (Itprip, intron 1 of 1)	8938	Itprip	Itprip	NM_001001738			Itprip			NA
liver_15_5_REP1.mLb.clN_peak_1870	chr19	53649600	53650117	+	51	NA	Intergenic	Intergenic	-27448	Rbm20	Rbm20	NM_001170847			Rbm20			NA
liver_15_5_REP1.mLb.clN_peak_1846	chr19	53087028	53087859	+	51	NA	Intergenic	Intergenic	11191	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
liver_15_5_REP1.mLb.clN_peak_394	chr18	38483601	38484043	+	51	NA	Intergenic	Intergenic	64915	Ndfip1	Ndfip1	NM_022996			Ndfip1			NA
liver_15_5_REP1.mLb.clN_peak_9	chr18	3953965	3954374	+	50	NA	Intergenic	Intergenic	-211663	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
liver_15_5_REP1.mLb.clN_peak_530	chr18	56883676	56884258	+	50	NA	intron (Marchf3, intron 1 of 4)	-intron (Marchf3, intron 1 of 4)	41548	Marchf3	Marchf3	NM_001374227			Marchf3			NA
liver_15_5_REP1.mLb.clN_peak_717	chr18	69527970	69528422	+	50	NA	intron (Tcf4, intron 6 of 19)	-intron (Tcf4, intron 6 of 19)	183704	Tcf4	Tcf4	NM_001361126			Tcf4			NA
liver_15_5_REP1.mLb.clN_peak_305	chr18	34880089	34880617	+	50	NA	Intergenic	Intergenic	19146	Egr1	Egr1	NM_007913			Egr1			NA
liver_15_5_REP1.mLb.clN_peak_351	chr18	36497576	36498591	+	50	NA	Intergenic	Intergenic	17722	Hbegf	Hbegf	NM_010415			Hbegf			NA
liver_15_5_REP1.mLb.clN_peak_1402	chr19	25138251	25138708	+	50	NA	intron (Dock8, intron 23 of 47)	-intron (Dock8, intron 23 of 47)	-98496	Kank1	Kank1	NM_181404			Kank1			NA
liver_15_5_REP1.mLb.clN_peak_790	chr18	75578443	75578807	+	50	NA	intron (Ctif, intron 6 of 11)	-intron (Ctif, intron 6 of 11)	63980	Gm10532	Gm10532	NR_045879			Gm10532			NA
liver_15_5_REP1.mLb.clN_peak_1564	chr19	36953686	36954009	+	50	NA	intron (Btaf1, intron 4 of 37)	-intron (Btaf1, intron 4 of 37)	27768	Btaf1	Btaf1	NM_001080706			Btaf1			NA
liver_15_5_REP1.mLb.clN_peak_451	chr18	46508276	46508661	+	50	NA	intron (Fem1c, intron 2 of 2)	-intron (Fem1c, intron 2 of 2)	17503	Fem1c	Fem1c	NM_173423			Fem1c			NA
liver_15_5_REP1.mLb.clN_peak_1939	chr19	56577951	56578211	+	50	NA	intron (Nhlrc2, intron 5 of 10)	-intron (Nhlrc2, intron 5 of 10)	29820	Nhlrc2	Nhlrc2	NM_025811			Nhlrc2			NA
liver_15_5_REP1.mLb.clN_peak_607	chr18	62231330	62231940	+	50	NA	Intergenic	Intergenic	51535	Gm9949	Gm9949	NM_001013754			Gm9949			NA
liver_15_5_REP1.mLb.clN_peak_310	chr18	34988838	34989128	+	50	NA	Intergenic	Intergenic	-34632	Hspa9	Hspa9	NM_010481			Hspa9			NA
liver_15_5_REP1.mLb.clN_peak_1583	chr19	37585390	37585914	+	50	NA	intron (Exoc6, intron 8 of 21)	-intron (Exoc6, intron 8 of 21)	35234	Exoc6	Exoc6	NM_175353			Exoc6			NA
liver_15_5_REP1.mLb.clN_peak_10	chr18	4177753	4178046	+	50	NA	intron (Lyzl1, intron 3 of 4)	-intron (Lyzl1, intron 3 of 4)	12067	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
liver_15_5_REP1.mLb.clN_peak_723	chr18	70029488	70029936	+	50	NA	intron (Rab27b, intron 2 of 6)	-intron (Rab27b, intron 2 of 6)	23876	Rab27b	Rab27b	NM_001082553			Rab27b			NA
liver_15_5_REP1.mLb.clN_peak_63	chr18	6531334	6531622	+	50	NA	Intergenic	Intergenic	-40621	Epc1	Epc1	NM_027497			Epc1			NA
liver_15_5_REP1.mLb.clN_peak_1684	chr19	42530009	42530319	+	50	NA	intron (R3hcc1l, intron 1 of 6)	-intron (R3hcc1l, intron 1 of 6)	11359	R3hcc1l	R3hcc1l	NM_177464			R3hcc1l			NA
liver_15_5_REP1.mLb.clN_peak_339	chr18	35919177	35919659	+	50	NA	Intergenic	Intergenic	-45412	Psd2	Psd2	NR_110349			Psd2			NA
liver_15_5_REP1.mLb.clN_peak_84	chr18	9418853	9419196	+	50	NA	intron (Ccny, intron 1 of 9)	-intron (Ccny, intron 1 of 9)	31130	Ccny	Ccny	NM_026484			Ccny			NA
liver_15_5_REP1.mLb.clN_peak_1299	chr19	14259246	14259534	+	50	NA	Intergenic	Intergenic	176560	Gm8630	Gm8630	NR_152176			Gm8630			NA
liver_15_5_REP1.mLb.clN_peak_739	chr18	73541794	73542237	+	50	NA	Intergenic	Intergenic	-30690	Mex3c	Mex3c	NM_001039214			Mex3c			NA
liver_15_5_REP1.mLb.clN_peak_172	chr18	20052473	20052848	+	50	NA	intron (Dsc2, intron 1 of 16)	-intron (Dsc2, intron 1 of 17)	6894	Dsc2	Dsc2	NM_013505			Dsc2			NA
liver_15_5_REP1.mLb.clN_peak_718	chr18	69586266	69586645	+	50	NA	intron (Tcf4, intron 8 of 19)	-intron (Tcf4, intron 8 of 19)	241963	Tcf4	Tcf4	NM_001361126			Tcf4			NA
liver_15_5_REP1.mLb.clN_peak_1474	chr19	30942525	30942807	+	50	NA	intron (Prkg1, intron 4 of 17)	-intron (Prkg1, intron 4 of 17)	-11704	Gm6642	Gm6642	NR_033643			Gm6642			NA
liver_15_5_REP1.mLb.clN_peak_749	chr18	73835258	73835687	+	50	NA	Intergenic	Intergenic	-20034	Me2	Me2	NR_157387			Me2			NA
liver_15_5_REP1.mLb.clN_peak_965	chr19	3880543	3880954	+	49	NA	intron (Chka, intron 4 of 12)	-intron (Chka, intron 3 of 11)	24482	Tcirg1	Tcirg1	NM_001136091			Tcirg1			NA
liver_15_5_REP1.mLb.clN_peak_841	chr18	80160709	80160995	+	49	NA	Intergenic	Intergenic	-9370	Adnp2	Adnp2	NM_175028			Adnp2			NA
liver_15_5_REP1.mLb.clN_peak_1466	chr19	30107340	30107766	+	49	NA	intron (Gldc, intron 21 of 24)	-intron (Gldc, intron 21 of 24)	67888	Gldc	Gldc	NM_138595			Gldc			NA
liver_15_5_REP1.mLb.clN_peak_1479	chr19	31763956	31764637	+	49	NA	intron (Prkg1, intron 1 of 17)	-intron (Prkg1, intron 1 of 17)	-99926	Prkg1	Prkg1	NM_011160			Prkg1			NA
liver_15_5_REP1.mLb.clN_peak_1700	chr19	43711961	43712215	+	49	NA	intron (Entpd7, intron 6 of 12)	-intron (Entpd7, intron 6 of 12)	22399	Entpd7	Entpd7	NM_053103			Entpd7			NA
liver_15_5_REP1.mLb.clN_peak_1965	chr19	58123679	58123938	+	49	NA	intron (Atrnl1, intron 28 of 28)	-intron (Atrnl1, intron 28 of 28)	72641	Mir5623	Mir5623	NR_049196			Mir5623			NA
liver_15_5_REP1.mLb.clN_peak_174	chr18	20155195	20155568	+	49	NA	Intergenic	Intergenic	-40608	Dsc1	Dsc1	NM_001291804			Dsc1			NA
liver_15_5_REP1.mLb.clN_peak_218	chr18	23820880	23821187	+	49	NA	intron (Mapre2, intron 1 of 6)	-intron (Mapre2, intron 2 of 7)	17063	Mapre2	Mapre2	NM_153058			Mapre2			NA
liver_15_5_REP1.mLb.clN_peak_68	chr18	7113424	7113858	+	49	NA	intron (Armc4, intron 20 of 20)	-intron (Armc4, intron 20 of 20)	-108862	Mkx	Mkx	NM_177595			Mkx			NA
liver_15_5_REP1.mLb.clN_peak_399	chr18	38668815	38669107	+	49	NA	Intergenic	Intergenic	-45362	Gm19774	Gm19774	NM_001370889			Gm19774			NA
liver_15_5_REP1.mLb.clN_peak_800	chr18	76173330	76173798	+	49	NA	Intergenic	Intergenic	3012	Mir6358	Mir6358	NR_105776			Mir6358			NA
liver_15_5_REP1.mLb.clN_peak_1103	chr19	5988854	5989284	+	49	NA	exon (Capn1, exon 22 of 22)	-exon (Capn1, exon 22 of 22)	-2926	Slc22a20	Slc22a20	NM_198650			Slc22a20			NA
liver_15_5_REP1.mLb.clN_peak_522	chr18	56452194	56452452	+	49	NA	intron (Gramd3, intron 1 of 13)	-intron (Gramd3, intron 1 of 13)	20191	Gramd3	Gramd3	NM_001360917			Gramd3			NA
liver_15_5_REP1.mLb.clN_peak_754	chr18	74190496	74191042	+	49	NA	Intergenic	Intergenic	17049	Ska1	Ska1	NM_001164355			Ska1			NA
liver_15_5_REP1.mLb.clN_peak_857	chr18	80527895	80528449	+	49	NA	Intergenic	Intergenic	16374	Gm2176	Gm2176	NR_028424			Gm2176			NA
liver_15_5_REP1.mLb.clN_peak_2008	chr19	61084230	61084784	+	48	NA	intron (Grk5, intron 12 of 15)	-intron (Grk5, intron 12 of 15)	56333	Zfp950	Zfp950	NM_001001737			Zfp950			NA
liver_15_5_REP1.mLb.clN_peak_442	chr18	44662024	44662386	+	48	NA	promoter-TSS (Mcc)	-promoter-TSS (Mcc)	61	Mcc	Mcc	NM_001085373			Mcc			NA
liver_15_5_REP1.mLb.clN_peak_853	chr18	80363364	80363748	+	48	NA	intron (Kcng2, intron 1 of 3)	-intron (Kcng2, intron 1 of 3)	698	Kcng2	Kcng2	NM_001190373			Kcng2			NA
liver_15_5_REP1.mLb.clN_peak_748	chr18	73830509	73830981	+	48	NA	Intergenic	Intergenic	-15307	Me2	Me2	NR_157387			Me2			NA
liver_15_5_REP1.mLb.clN_peak_476	chr18	50004266	50004535	+	48	NA	intron (Tnfaip8, intron 1 of 2)	-intron (Tnfaip8, intron 1 of 1)	-48882	Tnfaip8	Tnfaip8	NM_001360935			Tnfaip8			NA
liver_15_5_REP1.mLb.clN_peak_1621	chr19	40437789	40438044	+	48	NA	intron (Sorbs1, intron 2 of 28)	-intron (Sorbs1, intron 1 of 22)	75820	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_15_5_REP1.mLb.clN_peak_211	chr18	22343660	22344142	+	48	NA	Intergenic	Intergenic	-1188	Asxl3	Asxl3	NM_001167777			Asxl3			NA
liver_15_5_REP1.mLb.clN_peak_1797	chr19	46784381	46784708	+	48	NA	intron (Cnnm2, intron 1 of 7)	-intron (Cnnm2, intron 1 of 6)	22935	Cnnm2	Cnnm2	NM_033569			Cnnm2			NA
liver_15_5_REP1.mLb.clN_peak_1371	chr19	21914132	21914487	+	48	NA	Intergenic	Intergenic	135969	Cemip2	Cemip2	NM_031997			Cemip2			NA
liver_15_5_REP1.mLb.clN_peak_340	chr18	35939589	35939906	+	48	NA	Intergenic	Intergenic	-25083	Psd2	Psd2	NR_110349			Psd2			NA
liver_15_5_REP1.mLb.clN_peak_1375	chr19	23134678	23135082	+	47	NA	Intergenic	Intergenic	-6346	Klf9	Klf9	NM_010638			Klf9			NA
liver_15_5_REP1.mLb.clN_peak_1473	chr19	30202300	30202814	+	47	NA	Intergenic	Intergenic	-27116	Gldc	Gldc	NM_138595			Gldc			NA
liver_15_5_REP1.mLb.clN_peak_1815	chr19	47247942	47248241	+	47	NA	intron (Neurl1a, intron 3 of 5)	-intron (Neurl1a, intron 3 of 5)	25498	Mir6995	Mir6995	NR_105961			Mir6995			NA
liver_15_5_REP1.mLb.clN_peak_1590	chr19	38015480	38015785	+	47	NA	intron (Myof, intron 3 of 53)	-intron (Myof, intron 3 of 52)	27945	Myof	Myof	NM_001099634			Myof			NA
liver_15_5_REP1.mLb.clN_peak_908	chr18	84085175	84085820	+	47	NA	exon (Tshz1, exon 1 of 2)	-exon (Tshz1, exon 1 of 2)	968	Tshz1	Tshz1	NM_001364993			Tshz1			NA
liver_15_5_REP1.mLb.clN_peak_1208	chr19	8997681	8998221	+	47	NA	intron (Ahnak, intron 1 of 6)	-intron (Ahnak, intron 1 of 5)	8667	Ahnak	Ahnak	NM_001039959			Ahnak			NA
liver_15_5_REP1.mLb.clN_peak_1575	chr19	37265520	37266153	+	47	NA	Intergenic	Intergenic	-1741	4931408D14Rik	4931408D14Rik	NR_040299			4931408D14Rik			NA
liver_15_5_REP1.mLb.clN_peak_407	chr18	39020546	39021142	+	47	NA	intron (Arhgap26, intron 1 of 22)	-intron (Arhgap26, intron 1 of 21)	27699	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
liver_15_5_REP1.mLb.clN_peak_396	chr18	38521420	38521730	+	47	NA	Intergenic	Intergenic	79772	Spry4	Spry4	NM_011898			Spry4			NA
liver_15_5_REP1.mLb.clN_peak_1355	chr19	21127260	21127836	+	46	NA	Intergenic	Intergenic	22838	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
liver_15_5_REP1.mLb.clN_peak_586	chr18	61637652	61638265	+	46	NA	Intergenic	Intergenic	-1695	Bvht	Bvht	NR_045420			Bvht			NA
liver_15_5_REP1.mLb.clN_peak_334	chr18	35848170	35848538	+	46	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	18566	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP1.mLb.clN_peak_856	chr18	80449729	80450149	+	46	NA	exon (Ctdp1, exon 8 of 13)	-exon (Ctdp1, exon 8 of 13)	19753	Ctdp1	Ctdp1	NM_026295			Ctdp1			NA
liver_15_5_REP1.mLb.clN_peak_187	chr18	20674423	20674970	+	46	NA	TTS (Ttr)	-TTS (Ttr)	-9436	Gm16090	Gm16090	NR_155534			Gm16090			NA
liver_15_5_REP1.mLb.clN_peak_670	chr18	66475624	66475978	+	46	NA	Intergenic	Intergenic	17197	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
liver_15_5_REP1.mLb.clN_peak_318	chr18	35554168	35554442	+	46	NA	promoter-TSS (Mir1949)	-promoter-TSS (Mir1949)	-262	Mir1949	Mir1949	NR_035472			Mir1949			NA
liver_15_5_REP1.mLb.clN_peak_1099	chr19	5952169	5952615	+	46	NA	intron (Pola2, intron 7 of 17)	-intron (Pola2, intron 7 of 17)	11814	Pola2	Pola2	NM_008893			Pola2			NA
liver_15_5_REP1.mLb.clN_peak_120	chr18	11939838	11940118	+	46	NA	intron (Cables1, intron 7 of 8)	-intron (Cables1, intron 8 of 9)	-99540	Mir1901	Mir1901	NR_035447			Mir1901			NA
liver_15_5_REP1.mLb.clN_peak_1107	chr19	6018673	6018932	+	45	NA	TTS (Gm10814)	-TTS (Gm10814)	-3555	Capn1	Capn1	NM_001110504			Capn1			NA
liver_15_5_REP1.mLb.clN_peak_112	chr18	10935804	10936170	+	45	NA	Intergenic	Intergenic	-116523	Gata6	Gata6	NM_010258			Gata6			NA
liver_15_5_REP1.mLb.clN_peak_1784	chr19	46587742	46588104	+	45	NA	intron (Sfxn2, intron 4 of 11)	-intron (Sfxn2, intron 4 of 11)	-11183	Wbp1l	Wbp1l	NM_001177812			Wbp1l			NA
liver_15_5_REP1.mLb.clN_peak_1168	chr19	7423382	7423868	+	45	NA	TTS (Mir6991)	-TTS (Mir6991)	1052	Mir6991	Mir6991	NR_105957			Mir6991			NA
liver_15_5_REP1.mLb.clN_peak_1721	chr19	44378007	44378327	+	45	NA	Intergenic	Intergenic	29542	Scd1	Scd1	NM_009127			Scd1			NA
liver_15_5_REP1.mLb.clN_peak_102	chr18	10418641	10418944	+	45	NA	intron (Greb1l, intron 1 of 32)	-intron (Greb1l, intron 1 of 32)	93613	Greb1l	Greb1l	NM_001083628			Greb1l			NA
liver_15_5_REP1.mLb.clN_peak_905	chr18	82976070	82976410	+	45	NA	intron (Zfp516, intron 2 of 5)	-intron (Zfp516, intron 2 of 5)	-55680	4930592I03Rik	4930592I03Rik	NR_033307			4930592I03Rik			NA
liver_15_5_REP1.mLb.clN_peak_1261	chr19	10869522	10869888	+	45	NA	promoter-TSS (Tmem132a)	-promoter-TSS (Tmem132a)	74	Tmem132a	Tmem132a	NM_133804			Tmem132a			NA
liver_15_5_REP1.mLb.clN_peak_1209	chr19	9025704	9026088	+	44	NA	intron (Ahnak, intron 4 of 6)	-intron (Ahnak, intron 4 of 5)	36612	Ahnak	Ahnak	NM_001039959			Ahnak			NA
liver_15_5_REP1.mLb.clN_peak_1469	chr19	30157243	30157836	+	44	NA	intron (Gldc, intron 3 of 24)	-intron (Gldc, intron 3 of 24)	17902	Gldc	Gldc	NM_138595			Gldc			NA
liver_15_5_REP1.mLb.clN_peak_337	chr18	35873438	35874978	+	44	NA	Intergenic	Intergenic	44420	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP1.mLb.clN_peak_1228	chr19	10034764	10035073	+	44	NA	exon (Rab3il1, exon 13 of 13)	-exon (Rab3il1, exon 13 of 13)	-6630	Fads3	Fads3	NM_021890			Fads3			NA
liver_15_5_REP1.mLb.clN_peak_1485	chr19	32138426	32138937	+	44	NA	intron (Sgms1, intron 7 of 9)	-intron (Sgms1, intron 7 of 9)	-35541	Asah2	Asah2	NM_018830			Asah2			NA
liver_15_5_REP1.mLb.clN_peak_87	chr18	9491115	9491591	+	44	NA	Intergenic	Intergenic	-41199	Ccny	Ccny	NM_026484			Ccny			NA
liver_15_5_REP1.mLb.clN_peak_1657	chr19	41764035	41764440	+	43	NA	Intergenic	Intergenic	17276	Gm19424	Gm19424	NR_040320			Gm19424			NA
liver_15_5_REP1.mLb.clN_peak_1960	chr19	57928156	57928563	+	43	NA	intron (Atrnl1, intron 26 of 28)	-intron (Atrnl1, intron 26 of 28)	-122808	Mir5623	Mir5623	NR_049196			Mir5623			NA
liver_15_5_REP1.mLb.clN_peak_1482	chr19	31871398	31871656	+	43	NA	intron (A1cf, intron 1 of 11)	-intron (A1cf, intron 1 of 11)	2714	A1cf	A1cf	NM_001081074			A1cf			NA
liver_15_5_REP1.mLb.clN_peak_1520	chr19	33101481	33102053	+	43	NA	Intergenic	Intergenic	-55345	Mir3970	Mir3970	NR_039552			Mir3970			NA
liver_15_5_REP1.mLb.clN_peak_912	chr18	84526532	84527077	+	43	NA	intron (Zfp407, intron 3 of 8)	-intron (Zfp407, intron 3 of 8)	62700	Zfp407	Zfp407	NM_001033341			Zfp407			NA
liver_15_5_REP1.mLb.clN_peak_770	chr18	74961113	74961836	+	43	NA	promoter-TSS (Lipg)	-promoter-TSS (Lipg)	-211	Lipg	Lipg	NM_010720			Lipg			NA
liver_15_5_REP1.mLb.clN_peak_1008	chr19	4439288	4439671	+	43	NA	promoter-TSS (Rhod)	-promoter-TSS (Rhod)	-36	Rhod	Rhod	NM_007485			Rhod			NA
liver_15_5_REP1.mLb.clN_peak_953	chr19	3623870	3624127	+	43	NA	intron (Lrp5, intron 7 of 22)	-intron (Lrp5, intron 7 of 22)	-48249	Ppp6r3	Ppp6r3	NM_001360429			Ppp6r3			NA
liver_15_5_REP1.mLb.clN_peak_1936	chr19	56474816	56475115	+	42	NA	intron (Plekhs1, intron 7 of 12)	-intron (Plekhs1, intron 7 of 12)	13328	Plekhs1	Plekhs1	NM_001164263			Plekhs1			NA
liver_15_5_REP1.mLb.clN_peak_1369	chr19	21897257	21897622	+	42	NA	Intergenic	Intergenic	119099	Cemip2	Cemip2	NM_031997			Cemip2			NA
liver_15_5_REP1.mLb.clN_peak_1052	chr19	5447626	5447892	+	42	NA	promoter-TSS (Fosl1)	-promoter-TSS (Fosl1)	61	Fosl1	Fosl1	NM_010235			Fosl1			NA
liver_15_5_REP1.mLb.clN_peak_130	chr18	12333908	12334301	+	42	NA	exon (Lama3, exon 1 of 75)	-exon (Lama3, exon 1 of 75)	170	Lama3	Lama3	NM_001347461			Lama3			NA
liver_15_5_REP1.mLb.clN_peak_78	chr18	8719687	8720355	+	42	NA	Intergenic	Intergenic	-492835	Fzd8	Fzd8	NM_008058			Fzd8			NA
liver_15_5_REP1.mLb.clN_peak_1866	chr19	53519787	53520203	+	42	NA	Intergenic	Intergenic	-9150	Dusp5	Dusp5	NM_001085390			Dusp5			NA
liver_15_5_REP1.mLb.clN_peak_620	chr18	63863845	63864521	+	42	NA	intron (Wdr7, intron 19 of 26)	-intron (Wdr7, intron 20 of 27)	155488	Wdr7	Wdr7	NM_001014981			Wdr7			NA
liver_15_5_REP1.mLb.clN_peak_444	chr18	45558333	45559008	+	42	NA	intron (Kcnn2, intron 3 of 10)	-intron (Kcnn2, intron 3 of 10)	-1484	Kcnn2	Kcnn2	NM_080465			Kcnn2			NA
liver_15_5_REP1.mLb.clN_peak_278	chr18	33378143	33378393	+	42	NA	Intergenic	Intergenic	85366	Nrep	Nrep	NM_001109989			Nrep			NA
liver_15_5_REP1.mLb.clN_peak_1033	chr19	5002025	5002288	+	42	NA	Intergenic	Intergenic	-12185	Npas4	Npas4	NM_153553			Npas4			NA
liver_15_5_REP1.mLb.clN_peak_1363	chr19	21472284	21472773	+	42	NA	exon (Gda, exon 1 of 14)	-exon (Gda, exon 1 of 14)	133	Gda	Gda	NM_010266			Gda			NA
liver_15_5_REP1.mLb.clN_peak_870	chr18	81253068	81253361	+	42	NA	Intergenic	Intergenic	-266193	Sall3	Sall3	NM_001369133			Sall3			NA
liver_15_5_REP1.mLb.clN_peak_712	chr18	68942695	68943038	+	42	NA	intron (4930546C10Rik, intron 3 of 6)	-intron (4930546C10Rik, intron 3 of 6)	8662	4930546C10Rik	4930546C10Rik	NR_038051			4930546C10Rik			NA
liver_15_5_REP1.mLb.clN_peak_132	chr18	12447952	12448437	+	42	NA	intron (Lama3, intron 14 of 74)	-intron (Lama3, intron 14 of 74)	114260	Lama3	Lama3	NM_001347461			Lama3			NA
liver_15_5_REP1.mLb.clN_peak_179	chr18	20576103	20576595	+	42	NA	intron (Dsg2, intron 3 of 14)	-intron (Dsg2, intron 3 of 14)	18275	Dsg2	Dsg2	NM_007883			Dsg2			NA
liver_15_5_REP1.mLb.clN_peak_1604	chr19	38514647	38514923	+	42	NA	Intergenic	Intergenic	-9412	Plce1	Plce1	NM_019588			Plce1			NA
