PeakID (cmd=annotatePeaks.pl liver_15_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP2.mLb.clN_peak_751	chr18	82914107	82914956	+	41	NA	promoter-TSS (Zfp516)	-promoter-TSS (Zfp516)	3652	Zfp516	Zfp516	NM_183033			Zfp516			NA
liver_15_5_REP2.mLb.clN_peak_1141	chr19	21373259	21373558	+	41	NA	Intergenic	Intergenic	99253	Gda	Gda	NM_010266			Gda			NA
liver_15_5_REP2.mLb.clN_peak_673	chr18	77682649	77682914	+	40	NA	intron (8030462N17Rik, intron 1 of 3)	-intron (8030462N17Rik, intron 1 of 3)	31206	8030462N17Rik	8030462N17Rik	NM_178670			8030462N17Rik			NA
liver_15_5_REP2.mLb.clN_peak_1321	chr19	37559699	37560216	+	40	NA	intron (Exoc6, intron 1 of 21)	-intron (Exoc6, intron 1 of 21)	9539	Exoc6	Exoc6	NM_175353			Exoc6			NA
liver_15_5_REP2.mLb.clN_peak_1139	chr19	21031918	21032286	+	40	NA	Intergenic	Intergenic	-72608	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
liver_15_5_REP2.mLb.clN_peak_1512	chr19	47247974	47248312	+	40	NA	intron (Neurl1a, intron 3 of 5)	-intron (Neurl1a, intron 3 of 5)	25446	Mir6995	Mir6995	NR_105961			Mir6995			NA
liver_15_5_REP2.mLb.clN_peak_978	chr19	7423188	7423627	+	40	NA	TTS (Mir6991)	-TTS (Mir6991)	834	Mir6991	Mir6991	NR_105957			Mir6991			NA
liver_15_5_REP2.mLb.clN_peak_735	chr18	82526071	82526341	+	40	NA	intron (Mbp, intron 3 of 6)	-intron (Mbp, intron 3 of 3)	51083	Mbp	Mbp	NM_001025245			Mbp			NA
liver_15_5_REP2.mLb.clN_peak_91	chr18	11049419	11049765	+	40	NA	TTS (Gata6os)	-TTS (Gata6os)	-2918	Gata6	Gata6	NM_010258			Gata6			NA
liver_15_5_REP2.mLb.clN_peak_1479	chr19	46358041	46358511	+	40	NA	intron (Mfsd13a, intron 1 of 8)	-intron (Mfsd13a, intron 1 of 8)	1396	Mfsd13a	Mfsd13a	NM_029186			Mfsd13a			NA
liver_15_5_REP2.mLb.clN_peak_1351	chr19	40477774	40478378	+	40	NA	intron (Sorbs1, intron 1 of 28)	-intron (Sorbs1, intron 2 of 23)	35660	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_15_5_REP2.mLb.clN_peak_184	chr18	24095149	24095427	+	40	NA	Intergenic	Intergenic	26531	Ino80c	Ino80c	NM_172625			Ino80c			NA
liver_15_5_REP2.mLb.clN_peak_621	chr18	70610763	70611150	+	40	NA	intron (Mbd2, intron 3 of 6)	-intron (Mbd2, intron 3 of 6)	42664	Mbd2	Mbd2	NM_001311071			Mbd2			NA
liver_15_5_REP2.mLb.clN_peak_259	chr18	34854667	34855607	+	39	NA	Intergenic	Intergenic	-6070	Egr1	Egr1	NM_007913			Egr1			NA
liver_15_5_REP2.mLb.clN_peak_1560	chr19	53464483	53464877	+	39	NA	intron (Mirt1, intron 1 of 9)	-intron (Mirt1, intron 1 of 9)	116	Mirt1	Mirt1	NR_028427			Mirt1			NA
liver_15_5_REP2.mLb.clN_peak_1497	chr19	46784230	46784629	+	39	NA	intron (Cnnm2, intron 1 of 7)	-intron (Cnnm2, intron 1 of 6)	22820	Cnnm2	Cnnm2	NM_033569			Cnnm2			NA
liver_15_5_REP2.mLb.clN_peak_358	chr18	39240776	39241103	+	39	NA	intron (Arhgap26, intron 14 of 22)	-intron (Arhgap26, intron 14 of 21)	247794	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
liver_15_5_REP2.mLb.clN_peak_1455	chr19	45560189	45560819	+	39	NA	promoter-TSS (Poll)	-promoter-TSS (Poll)	60	Poll	Poll	NM_001330506			Poll			NA
liver_15_5_REP2.mLb.clN_peak_510	chr18	62126600	62126939	+	39	NA	Intergenic	Intergenic	53212	Adrb2	Adrb2	NM_007420			Adrb2			NA
liver_15_5_REP2.mLb.clN_peak_82	chr18	10532502	10533161	+	39	NA	exon (Greb1l, exon 19 of 33)	-exon (Greb1l, exon 19 of 33)	77521	Esco1	Esco1	NM_001081222			Esco1			NA
liver_15_5_REP2.mLb.clN_peak_1153	chr19	23135453	23136114	+	39	NA	Intergenic	Intergenic	-5443	Klf9	Klf9	NM_010638			Klf9			NA
liver_15_5_REP2.mLb.clN_peak_1156	chr19	23169611	23169989	+	38	NA	Intergenic	Intergenic	20369	Mir1192	Mir1192	NR_035423			Mir1192			NA
liver_15_5_REP2.mLb.clN_peak_269	chr18	35296381	35296843	+	38	NA	intron (Sil1, intron 7 of 9)	-intron (Sil1, intron 7 of 9)	-81588	Lrrtm2	Lrrtm2	NM_178005			Lrrtm2			NA
liver_15_5_REP2.mLb.clN_peak_564	chr18	65935021	65935314	+	38	NA	exon (Rax, exon 3 of 3)	-exon (Rax, exon 3 of 3)	3922	Rax	Rax	NM_013833			Rax			NA
liver_15_5_REP2.mLb.clN_peak_1007	chr19	8859154	8859461	+	38	NA	Intergenic	Intergenic	8539	Lrrn4cl	Lrrn4cl	NM_001013019			Lrrn4cl			NA
liver_15_5_REP2.mLb.clN_peak_65	chr18	9370089	9370373	+	38	NA	intron (Ccny, intron 3 of 9)	-intron (Ccny, intron 3 of 9)	79923	Ccny	Ccny	NM_026484			Ccny			NA
liver_15_5_REP2.mLb.clN_peak_151	chr18	20745836	20746430	+	38	NA	exon (B4galt6, exon 1 of 9)	-exon (B4galt6, exon 1 of 9)	271	B4galt6	B4galt6	NM_019737			B4galt6			NA
liver_15_5_REP2.mLb.clN_peak_874	chr19	5433451	5433770	+	38	NA	Intergenic	Intergenic	8466	AI837181	AI837181	NM_134149			AI837181			NA
liver_15_5_REP2.mLb.clN_peak_309	chr18	36656456	36656728	+	38	NA	intron (Ankhd1, intron 31 of 33)	-intron (Ankhd1, intron 31 of 33)	-7468	Eif4ebp3	Eif4ebp3	NM_201256			Eif4ebp3			NA
liver_15_5_REP2.mLb.clN_peak_239	chr18	33528041	33528489	+	38	NA	Intergenic	Intergenic	64102	Gm10549	Gm10549	NR_045415			Gm10549			NA
liver_15_5_REP2.mLb.clN_peak_1290	chr19	36319829	36320219	+	38	NA	Intergenic	Intergenic	-59043	Pcgf5	Pcgf5	NM_001368691			Pcgf5			NA
liver_15_5_REP2.mLb.clN_peak_501	chr18	61786308	61786799	+	38	NA	intron (Afap1l1, intron 1 of 18)	-intron (Afap1l1, intron 1 of 18)	109	Afap1l1	Afap1l1	NM_178928			Afap1l1			NA
liver_15_5_REP2.mLb.clN_peak_48	chr18	6531357	6531752	+	38	NA	Intergenic	Intergenic	-40697	Epc1	Epc1	NM_027497			Epc1			NA
liver_15_5_REP2.mLb.clN_peak_719	chr18	80715016	80715466	+	38	NA	Intergenic	Intergenic	-2170	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
liver_15_5_REP2.mLb.clN_peak_236	chr18	33211776	33212405	+	38	NA	intron (Stard4, intron 1 of 5)	-intron (Stard4, intron 1 of 5)	1772	Stard4	Stard4	NM_133774			Stard4			NA
liver_15_5_REP2.mLb.clN_peak_511	chr18	62140268	62140528	+	38	NA	Intergenic	Intergenic	39583	Adrb2	Adrb2	NM_007420			Adrb2			NA
liver_15_5_REP2.mLb.clN_peak_1177	chr19	25138251	25138698	+	38	NA	intron (Dock8, intron 23 of 47)	-intron (Dock8, intron 23 of 47)	-98501	Kank1	Kank1	NM_181404			Kank1			NA
liver_15_5_REP2.mLb.clN_peak_493	chr18	61626367	61626838	+	38	NA	Intergenic	Intergenic	-13051	Bvht	Bvht	NR_045420			Bvht			NA
liver_15_5_REP2.mLb.clN_peak_413	chr18	51118155	51119247	+	38	NA	intron (Prr16, intron 1 of 1)	-intron (Prr16, intron 1 of 1)	803	Prr16	Prr16	NM_001081224			Prr16			NA
liver_15_5_REP2.mLb.clN_peak_80	chr18	10503329	10503628	+	38	NA	intron (Greb1l, intron 11 of 32)	-intron (Greb1l, intron 11 of 32)	106874	Esco1	Esco1	NM_001081222			Esco1			NA
liver_15_5_REP2.mLb.clN_peak_1449	chr19	45220776	45221289	+	38	NA	Intergenic	Intergenic	15809	Lbx1	Lbx1	NM_010691			Lbx1			NA
liver_15_5_REP2.mLb.clN_peak_35	chr18	5679849	5680342	+	37	NA	intron (Zeb1, intron 2 of 8)	-intron (Zeb1, intron 2 of 8)	-87658	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_15_5_REP2.mLb.clN_peak_710	chr18	80271606	80271899	+	37	NA	intron (Slc66a2, intron 3 of 4)	-intron (Slc66a2, intron 3 of 4)	15446	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
liver_15_5_REP2.mLb.clN_peak_1404	chr19	42744903	42745183	+	37	NA	intron (Pyroxd2, intron 4 of 15)	-intron (Pyroxd2, intron 4 of 15)	7732	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
liver_15_5_REP2.mLb.clN_peak_321	chr18	37825052	37825400	+	37	NA	intron (Pcdhgb8, intron 2 of 3)	-intron (Gm37013, intron 2 of 3)	5680	Pcdhgc5	Pcdhgc5	NM_033583			Pcdhgc5			NA
liver_15_5_REP2.mLb.clN_peak_122	chr18	12912932	12913335	+	37	NA	intron (Osbpl1a, intron 5 of 27)	-intron (Osbpl1a, intron 5 of 27)	-58790	Impact	Impact	NM_001357396			Impact			NA
liver_15_5_REP2.mLb.clN_peak_293	chr18	35918935	35919371	+	37	NA	Intergenic	Intergenic	-45677	Psd2	Psd2	NR_110349			Psd2			NA
liver_15_5_REP2.mLb.clN_peak_1682	chr19	61084428	61084884	+	37	NA	intron (Grk5, intron 12 of 15)	-intron (Grk5, intron 12 of 15)	56184	Zfp950	Zfp950	NM_001001737			Zfp950			NA
liver_15_5_REP2.mLb.clN_peak_549	chr18	65025734	65026221	+	37	NA	intron (Nedd4l, intron 1 of 29)	-intron (Nedd4l, intron 2 of 30)	2450	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_15_5_REP2.mLb.clN_peak_1087	chr19	14577612	14578231	+	37	NA	intron (Tle4, intron 4 of 19)	-intron (Tle4, intron 4 of 19)	20262	Tle4	Tle4	NM_001302947			Tle4			NA
liver_15_5_REP2.mLb.clN_peak_1601	chr19	55484501	55484821	+	37	NA	intron (Vti1a, intron 5 of 7)	-intron (Vti1a, intron 6 of 8)	168604	Vti1a	Vti1a	NM_001360431			Vti1a			NA
liver_15_5_REP2.mLb.clN_peak_1122	chr19	17410689	17411196	+	36	NA	Intergenic	Intergenic	16899	Rfk	Rfk	NM_019437			Rfk			NA
liver_15_5_REP2.mLb.clN_peak_355	chr18	39137634	39138139	+	36	NA	intron (Arhgap26, intron 10 of 22)	-intron (Arhgap26, intron 10 of 21)	144741	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
liver_15_5_REP2.mLb.clN_peak_1235	chr19	31097764	31098109	+	36	NA	intron (Prkg1, intron 3 of 17)	-intron (Prkg1, intron 3 of 17)	15095	Cstf2t	Cstf2t	NM_031249			Cstf2t			NA
liver_15_5_REP2.mLb.clN_peak_402	chr18	47368724	47369071	+	36	NA	promoter-TSS (Sema6a)	-promoter-TSS (Sema6a)	-29	Sema6a	Sema6a	NM_018744			Sema6a			NA
liver_15_5_REP2.mLb.clN_peak_1308	chr19	37174421	37174897	+	36	NA	exon (Cpeb3, exon 2 of 11)	-exon (Cpeb3, exon 2 of 11)	816	A330032B11Rik	A330032B11Rik	NR_045329			A330032B11Rik			NA
liver_15_5_REP2.mLb.clN_peak_1079	chr19	12475553	12475867	+	36	NA	intron (Dtx4, intron 7 of 8)	-intron (Dtx4, intron 7 of 8)	14940	Mpeg1	Mpeg1	NM_001374668			Mpeg1			NA
liver_15_5_REP2.mLb.clN_peak_382	chr18	45558025	45558759	+	36	NA	exon (Kcnn2, exon 3 of 11)	-exon (Kcnn2, exon 3 of 11)	-1762	Kcnn2	Kcnn2	NM_080465			Kcnn2			NA
liver_15_5_REP2.mLb.clN_peak_1584	chr19	54206704	54207046	+	35	NA	Intergenic	Intergenic	161616	Adra2a	Adra2a	NM_007417			Adra2a			NA
liver_15_5_REP2.mLb.clN_peak_714	chr18	80527939	80528273	+	35	NA	Intergenic	Intergenic	16440	Gm2176	Gm2176	NR_028424			Gm2176			NA
liver_15_5_REP2.mLb.clN_peak_646	chr18	75021978	75022301	+	35	NA	intron (Dym, intron 1 of 16)	-intron (Dym, intron 1 of 16)	3375	Dym	Dym	NM_027727			Dym			NA
liver_15_5_REP2.mLb.clN_peak_500	chr18	61758790	61759142	+	35	NA	intron (Afap1l1, intron 1 of 18)	-intron (Afap1l1, intron 1 of 18)	27696	Afap1l1	Afap1l1	NM_178928			Afap1l1			NA
liver_15_5_REP2.mLb.clN_peak_380	chr18	44661997	44662584	+	35	NA	promoter-TSS (Mcc)	-promoter-TSS (Mcc)	-24	Mcc	Mcc	NM_001085373			Mcc			NA
liver_15_5_REP2.mLb.clN_peak_568	chr18	66442284	66442674	+	35	NA	Intergenic	Intergenic	-16125	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
liver_15_5_REP2.mLb.clN_peak_55	chr18	7504181	7504495	+	35	NA	intron (Mpp7, intron 4 of 17)	-intron (Mpp7, intron 3 of 16)	103816	Mpp7	Mpp7	NM_001081287			Mpp7			NA
liver_15_5_REP2.mLb.clN_peak_1396	chr19	42147569	42148099	+	35	NA	exon (Marveld1, exon 1 of 2)	-exon (Marveld1, exon 1 of 2)	445	Marveld1	Marveld1	NM_183195			Marveld1			NA
liver_15_5_REP2.mLb.clN_peak_23	chr18	5134200	5134515	+	35	NA	Intergenic	Intergenic	31374	Gm26682	Gm26682	NR_153824			Gm26682			NA
liver_15_5_REP2.mLb.clN_peak_724	chr18	81415719	81416033	+	35	NA	Intergenic	Intergenic	-428855	Sall3	Sall3	NM_001369133			Sall3			NA
liver_15_5_REP2.mLb.clN_peak_1632	chr19	57211764	57212024	+	35	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	4138	Ablim1	Ablim1	NM_178688			Ablim1			NA
liver_15_5_REP2.mLb.clN_peak_67	chr18	9503409	9503801	+	35	NA	Intergenic	Intergenic	-53451	Ccny	Ccny	NM_026484			Ccny			NA
liver_15_5_REP2.mLb.clN_peak_229	chr18	32407387	32407926	+	34	NA	intron (Bin1, intron 2 of 18)	-intron (Bin1, intron 2 of 14)	-29372	A830052D11Rik	A830052D11Rik	NR_045403			A830052D11Rik			NA
liver_15_5_REP2.mLb.clN_peak_665	chr18	76173330	76173758	+	34	NA	Intergenic	Intergenic	2992	Mir6358	Mir6358	NR_105776			Mir6358			NA
liver_15_5_REP2.mLb.clN_peak_1534	chr19	47934485	47934812	+	34	NA	Intergenic	Intergenic	-3064	Cfap58	Cfap58	NM_001163267			Cfap58			NA
liver_15_5_REP2.mLb.clN_peak_1357	chr19	40544816	40545102	+	34	NA	Intergenic	Intergenic	-31223	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_15_5_REP2.mLb.clN_peak_1420	chr19	43868734	43869143	+	34	NA	exon (Dnmbp, exon 6 of 14)	-exon (Dnmbp, exon 6 of 14)	30135	Gm10768	Gm10768	NR_033472			Gm10768			NA
liver_15_5_REP2.mLb.clN_peak_698	chr18	80160522	80161161	+	34	NA	Intergenic	Intergenic	-9359	Adnp2	Adnp2	NM_175028			Adnp2			NA
liver_15_5_REP2.mLb.clN_peak_349	chr18	38917981	38918248	+	34	NA	intron (Gm5820, intron 3 of 4)	-intron (Gm5820, intron 3 of 4)	585	Fgf1	Fgf1	NM_010197			Fgf1			NA
liver_15_5_REP2.mLb.clN_peak_828	chr19	4294509	4294855	+	34	NA	intron (Grk2, intron 3 of 21)	-intron (Grk2, intron 2 of 20)	11540	Grk2	Grk2	NM_130863			Grk2			NA
liver_15_5_REP2.mLb.clN_peak_1542	chr19	53103039	53103620	+	33	NA	Intergenic	Intergenic	27077	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
liver_15_5_REP2.mLb.clN_peak_186	chr18	24103955	24104435	+	33	NA	TTS (Ino80c)	-TTS (Ino80c)	17624	Ino80c	Ino80c	NM_172625			Ino80c			NA
liver_15_5_REP2.mLb.clN_peak_1059	chr19	10739021	10739303	+	33	NA	promoter-TSS (Cd5)	-promoter-TSS (Cd5)	-188	Cd5	Cd5	NM_007650			Cd5			NA
liver_15_5_REP2.mLb.clN_peak_99	chr18	11946975	11947301	+	33	NA	Intergenic	Intergenic	-106700	Mir1901	Mir1901	NR_035447			Mir1901			NA
liver_15_5_REP2.mLb.clN_peak_1447	chr19	44991117	44991456	+	33	NA	intron (Sema4g, intron 1 of 14)	-intron (Sema4g, intron 1 of 14)	1942	Sema4g	Sema4g	NM_011976			Sema4g			NA
liver_15_5_REP2.mLb.clN_peak_992	chr19	8706807	8707130	+	33	NA	TTS (Slc3a2)	-TTS (Slc3a2)	6929	Slc3a2	Slc3a2	NM_008577			Slc3a2			NA
liver_15_5_REP2.mLb.clN_peak_1563	chr19	53554414	53554714	+	32	NA	Intergenic	Intergenic	25419	Dusp5	Dusp5	NM_001085390			Dusp5			NA
liver_15_5_REP2.mLb.clN_peak_1349	chr19	40414918	40415273	+	32	NA	intron (Sorbs1, intron 2 of 28)	-intron (Sorbs1, intron 1 of 22)	98641	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_15_5_REP2.mLb.clN_peak_1434	chr19	44295709	44295995	+	32	NA	intron (Scd2, intron 2 of 5)	-intron (Scd2, intron 2 of 5)	2176	Scd2	Scd2	NM_009128			Scd2			NA
liver_15_5_REP2.mLb.clN_peak_414	chr18	51155392	51155733	+	31	NA	intron (Prr16, intron 1 of 1)	-intron (Prr16, intron 1 of 1)	37664	Prr16	Prr16	NM_001081224			Prr16			NA
liver_15_5_REP2.mLb.clN_peak_288	chr18	35848144	35848594	+	31	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	18581	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP2.mLb.clN_peak_1202	chr19	29083150	29083594	+	30	NA	Intergenic	Intergenic	16071	Gm9895	Gm9895	NR_045687			Gm9895			NA
liver_15_5_REP2.mLb.clN_peak_1199	chr19	29057953	29058229	+	30	NA	Intergenic	Intergenic	-9210	Gm9895	Gm9895	NR_045687			Gm9895			NA
liver_15_5_REP2.mLb.clN_peak_51	chr18	6787578	6787946	+	30	NA	intron (Rab18, intron 6 of 6)	-intron (Rab18, intron 6 of 6)	22595	Rab18	Rab18	NM_181070			Rab18			NA
liver_15_5_REP2.mLb.clN_peak_203	chr18	25113951	25114488	+	30	NA	intron (Fhod3, intron 22 of 26)	-intron (Fhod3, intron 20 of 24)	54658	Tpgs2	Tpgs2	NM_001004361			Tpgs2			NA
liver_15_5_REP2.mLb.clN_peak_1187	chr19	26845165	26845674	+	30	NA	Intergenic	Intergenic	-21512	4931403E22Rik	4931403E22Rik	NR_045306			4931403E22Rik			NA
liver_15_5_REP2.mLb.clN_peak_1603	chr19	55593524	55593850	+	30	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	108517	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
liver_15_5_REP2.mLb.clN_peak_519	chr18	62720032	62720293	+	30	NA	intron (Spink13, intron 1 of 4)	-intron (Spink13, intron 1 of 4)	21225	Spink13	Spink13	NM_001168423			Spink13			NA
liver_15_5_REP2.mLb.clN_peak_403	chr18	47585500	47585779	+	30	NA	intron (Gm5095, intron 1 of 5)	-intron (Gm5095, intron 1 of 5)	47904	Gm5095	Gm5095	NR_033454			Gm5095			NA
liver_15_5_REP2.mLb.clN_peak_193	chr18	24248235	24248515	+	30	NA	intron (Galnt1, intron 4 of 12)	-intron (Galnt1, intron 4 of 12)	43031	Galnt1	Galnt1	NM_001160404			Galnt1			NA
liver_15_5_REP2.mLb.clN_peak_1634	chr19	57257819	57258126	+	30	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	-15988	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
liver_15_5_REP2.mLb.clN_peak_356	chr18	39176067	39176393	+	30	NA	intron (Arhgap26, intron 11 of 22)	-intron (Arhgap26, intron 11 of 21)	183085	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
liver_15_5_REP2.mLb.clN_peak_1086	chr19	14258722	14259507	+	30	NA	Intergenic	Intergenic	176836	Gm8630	Gm8630	NR_152176			Gm8630			NA
liver_15_5_REP2.mLb.clN_peak_1522	chr19	47510415	47511009	+	30	NA	intron (Stn1, intron 7 of 9)	-intron (Stn1, intron 7 of 9)	-2270	Gm19557	Gm19557	NR_045322			Gm19557			NA
liver_15_5_REP2.mLb.clN_peak_1413	chr19	43612300	43612596	+	30	NA	exon (Nkx2-3, exon 1 of 2)	-exon (Nkx2-3, exon 1 of 2)	123	Nkx2-3	Nkx2-3	NM_008699			Nkx2-3			NA
liver_15_5_REP2.mLb.clN_peak_1582	chr19	54114944	54115278	+	30	NA	Intergenic	Intergenic	69852	Adra2a	Adra2a	NM_007417			Adra2a			NA
liver_15_5_REP2.mLb.clN_peak_1241	chr19	32107827	32108295	+	30	NA	Intergenic	Intergenic	-4921	Asah2	Asah2	NM_018830			Asah2			NA
liver_15_5_REP2.mLb.clN_peak_280	chr18	35671928	35672233	+	30	NA	exon (Dnajc18, exon 8 of 8)	-exon (Dnajc18, exon 8 of 8)	-9894	Spata24	Spata24	NM_027733			Spata24			NA
liver_15_5_REP2.mLb.clN_peak_1407	chr19	42795131	42795658	+	30	NA	intron (Hpse2, intron 11 of 11)	-intron (Hpse2, intron 11 of 11)	-15416	Hps1	Hps1	NM_001346703			Hps1			NA
liver_15_5_REP2.mLb.clN_peak_111	chr18	12440252	12440648	+	30	NA	intron (Lama3, intron 13 of 74)	-intron (Lama3, intron 13 of 74)	106516	Lama3	Lama3	NM_001347461			Lama3			NA
liver_15_5_REP2.mLb.clN_peak_638	chr18	74422797	74423325	+	30	NA	Intergenic	Intergenic	-19558	Myo5b	Myo5b	NM_201600			Myo5b			NA
liver_15_5_REP2.mLb.clN_peak_353	chr18	39020449	39021112	+	30	NA	intron (Arhgap26, intron 1 of 22)	-intron (Arhgap26, intron 1 of 21)	27635	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
liver_15_5_REP2.mLb.clN_peak_985	chr19	8019899	8020216	+	30	NA	Intergenic	Intergenic	-54030	Slc22a27	Slc22a27	NM_134256			Slc22a27			NA
liver_15_5_REP2.mLb.clN_peak_10	chr18	4276761	4277112	+	30	NA	Intergenic	Intergenic	76017	Map3k8	Map3k8	NR_157375			Map3k8			NA
liver_15_5_REP2.mLb.clN_peak_296	chr18	36274712	36275126	+	30	NA	Intergenic	Intergenic	-6186	Pura	Pura	NM_008989			Pura			NA
liver_15_5_REP2.mLb.clN_peak_1225	chr19	29879037	29879339	+	30	NA	Intergenic	Intergenic	-45925	Il33	Il33	NM_001360725			Il33			NA
liver_15_5_REP2.mLb.clN_peak_237	chr18	33378053	33378403	+	30	NA	Intergenic	Intergenic	85406	Nrep	Nrep	NM_001109989			Nrep			NA
liver_15_5_REP2.mLb.clN_peak_95	chr18	11466824	11467112	+	30	NA	Intergenic	Intergenic	-166308	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
liver_15_5_REP2.mLb.clN_peak_1304	chr19	36962795	36963105	+	30	NA	intron (Btaf1, intron 8 of 37)	-intron (Btaf1, intron 8 of 37)	36871	Btaf1	Btaf1	NM_001080706			Btaf1			NA
liver_15_5_REP2.mLb.clN_peak_211	chr18	30529566	30529911	+	30	NA	Intergenic	Intergenic	256873	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
liver_15_5_REP2.mLb.clN_peak_210	chr18	30286501	30286886	+	30	NA	intron (Pik3c3, intron 4 of 24)	-intron (Pik3c3, intron 4 of 24)	13828	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
liver_15_5_REP2.mLb.clN_peak_379	chr18	44651326	44651690	+	30	NA	intron (Mcc, intron 3 of 18)	-intron (Mcc, intron 3 of 18)	-10157	A930012L18Rik	A930012L18Rik	NR_026853			A930012L18Rik			NA
liver_15_5_REP2.mLb.clN_peak_1642	chr19	57658312	57658687	+	29	NA	intron (Atrnl1, intron 9 of 28)	-intron (Atrnl1, intron 9 of 28)	47465	Atrnl1	Atrnl1	NM_181415			Atrnl1			NA
liver_15_5_REP2.mLb.clN_peak_459	chr18	59198440	59198940	+	29	NA	intron (Chsy3, intron 2 of 2)	-intron (Chsy3, intron 2 of 2)	23350	Chsy3	Chsy3	NM_001081328			Chsy3			NA
liver_15_5_REP2.mLb.clN_peak_1362	chr19	40738575	40738914	+	29	NA	intron (Entpd1, intron 9 of 9)	-intron (Entpd1, intron 9 of 9)	78974	Entpd1	Entpd1	NM_009848			Entpd1			NA
liver_15_5_REP2.mLb.clN_peak_989	chr19	8673446	8673841	+	29	NA	intron (Chrm1, intron 2 of 2)	-intron (Chrm1, intron 2 of 2)	9638	Chrm1	Chrm1	NM_001112697			Chrm1			NA
liver_15_5_REP2.mLb.clN_peak_1189	chr19	27217605	27217978	+	29	NA	intron (Vldlr, intron 1 of 18)	-intron (Vldlr, intron 1 of 17)	771	Vldlr	Vldlr	NM_013703			Vldlr			NA
liver_15_5_REP2.mLb.clN_peak_1041	chr19	10211170	10211555	+	29	NA	intron (Myrf, intron 24 of 25)	-intron (Myrf, intron 24 of 25)	-6969	Fen1	Fen1	NM_007999			Fen1			NA
liver_15_5_REP2.mLb.clN_peak_1453	chr19	45496837	45497167	+	29	NA	intron (Btrc, intron 4 of 13)	-intron (Btrc, intron 4 of 14)	63562	Poll	Poll	NM_001330506			Poll			NA
liver_15_5_REP2.mLb.clN_peak_219	chr18	31850922	31851209	+	29	NA	intron (Wdr33, intron 7 of 21)	-intron (Wdr33, intron 7 of 21)	47008	Wdr33	Wdr33	NM_028866			Wdr33			NA
liver_15_5_REP2.mLb.clN_peak_842	chr19	4767647	4767968	+	29	NA	intron (Gm21992, intron 2 of 2)	-intron (Gm21992, intron 2 of 2)	11282	Rbm4b	Rbm4b	NM_025717			Rbm4b			NA
liver_15_5_REP2.mLb.clN_peak_1633	chr19	57252827	57253203	+	29	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	-20945	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
liver_15_5_REP2.mLb.clN_peak_1102	chr19	16436250	16436515	+	28	NA	exon (Gna14, exon 1 of 7)	-exon (Gna14, exon 1 of 7)	715	Gna14	Gna14	NM_008137			Gna14			NA
liver_15_5_REP2.mLb.clN_peak_132	chr18	15063082	15064187	+	28	NA	promoter-TSS (Kctd1)	-promoter-TSS (Kctd1)	74639	4933424G05Rik	4933424G05Rik	NR_045372			4933424G05Rik			NA
liver_15_5_REP2.mLb.clN_peak_1549	chr19	53284463	53284756	+	28	NA	Intergenic	Intergenic	-29404	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
liver_15_5_REP2.mLb.clN_peak_572	chr18	67222720	67223005	+	28	NA	exon (Gnal, exon 12 of 12)	-exon (Gnal, exon 12 of 12)	17503	Chmp1b	Chmp1b	NM_024190			Chmp1b			NA
