PeakID (cmd=annotatePeaks.pl liver_14_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_14_5_REP1.mLb.clN_peak_252	chr18	36374701	36375363	+	35	NA	intron (Cystm1, intron 2 of 2)	-intron (Cystm1, intron 2 of 2)	26259	Cystm1	Cystm1	NM_001081365			Cystm1			NA
liver_14_5_REP1.mLb.clN_peak_848	chr19	7134779	7135035	+	35	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	-29178	Flrt1	Flrt1	NM_201411			Flrt1			NA
liver_14_5_REP1.mLb.clN_peak_977	chr19	17385147	17385460	+	35	NA	Intergenic	Intergenic	-8740	Rfk	Rfk	NM_019437			Rfk			NA
liver_14_5_REP1.mLb.clN_peak_322	chr18	46508453	46508686	+	35	NA	intron (Fem1c, intron 2 of 2)	-intron (Fem1c, intron 2 of 2)	17402	Fem1c	Fem1c	NM_173423			Fem1c			NA
liver_14_5_REP1.mLb.clN_peak_44	chr18	7001334	7001828	+	35	NA	intron (Mkx, intron 2 of 6)	-intron (Mkx, intron 2 of 6)	3198	Mkx	Mkx	NM_177595			Mkx			NA
liver_14_5_REP1.mLb.clN_peak_617	chr18	80372882	80373123	+	35	NA	Intergenic	Intergenic	-8748	Kcng2	Kcng2	NM_001190373			Kcng2			NA
liver_14_5_REP1.mLb.clN_peak_929	chr19	10940579	10940827	+	35	NA	TTS (Ccdc86)	-TTS (Ccdc86)	3543	Ptgdr2	Ptgdr2	NM_009962			Ptgdr2			NA
liver_14_5_REP1.mLb.clN_peak_465	chr18	64921310	64921665	+	35	NA	intron (Nedd4l, intron 1 of 30)	-intron (Nedd4l, intron 1 of 30)	-102040	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_14_5_REP1.mLb.clN_peak_504	chr18	67933886	67934148	+	35	NA	intron (Ldlrad4, intron 1 of 5)	-intron (Ldlrad4, intron 1 of 5)	844	Ldlrad4	Ldlrad4	NM_172631			Ldlrad4			NA
liver_14_5_REP1.mLb.clN_peak_644	chr18	82821650	82822113	+	35	NA	Intergenic	Intergenic	-34016	4930445N18Rik	4930445N18Rik	NR_125720			4930445N18Rik			NA
liver_14_5_REP1.mLb.clN_peak_450	chr18	64447367	64447927	+	35	NA	Intergenic	Intergenic	41451	Fech	Fech	NM_001348055			Fech			NA
liver_14_5_REP1.mLb.clN_peak_1145	chr19	37425502	37425778	+	35	NA	Intergenic	Intergenic	-9201	Hhex	Hhex	NM_008245			Hhex			NA
liver_14_5_REP1.mLb.clN_peak_313	chr18	44661911	44662218	+	34	NA	exon (Mcc, exon 1 of 17)	-exon (Mcc, exon 1 of 17)	202	Mcc	Mcc	NM_001085373			Mcc			NA
liver_14_5_REP1.mLb.clN_peak_579	chr18	77490016	77490236	+	34	NA	intron (Rnf165, intron 1 of 7)	-intron (Rnf165, intron 1 of 7)	75010	Rnf165	Rnf165	NM_001164504			Rnf165			NA
liver_14_5_REP1.mLb.clN_peak_519	chr18	69352834	69353294	+	34	NA	intron (Tcf4, intron 3 of 19)	-intron (Tcf4, intron 3 of 19)	8572	Tcf4	Tcf4	NM_001361126			Tcf4			NA
liver_14_5_REP1.mLb.clN_peak_668	chr18	89769597	89770011	+	34	NA	promoter-TSS (Dok6)	-promoter-TSS (Dok6)	-264	Dok6	Dok6	NM_001039173			Dok6			NA
liver_14_5_REP1.mLb.clN_peak_8	chr18	4266168	4266472	+	34	NA	Intergenic	Intergenic	86633	Map3k8	Map3k8	NR_157375			Map3k8			NA
liver_14_5_REP1.mLb.clN_peak_603	chr18	79110057	79110443	+	34	NA	promoter-TSS (Setbp1)	-promoter-TSS (Setbp1)	-859	Setbp1	Setbp1	NM_053099			Setbp1			NA
liver_14_5_REP1.mLb.clN_peak_200	chr18	33552752	33553042	+	34	NA	Intergenic	Intergenic	88734	Gm10549	Gm10549	NR_045415			Gm10549			NA
liver_14_5_REP1.mLb.clN_peak_967	chr19	16585110	16585341	+	34	NA	intron (Gna14, intron 2 of 6)	-intron (Gna14, intron 2 of 6)	149558	Gna14	Gna14	NM_008137			Gna14			NA
liver_14_5_REP1.mLb.clN_peak_481	chr18	66984238	66984587	+	34	NA	Intergenic	Intergenic	-34451	Gm19784	Gm19784	NR_040461			Gm19784			NA
liver_14_5_REP1.mLb.clN_peak_1159	chr19	38161901	38162145	+	34	NA	exon (Pde6c, exon 12 of 21)	-exon (Pde6c, exon 12 of 21)	29242	Pde6c	Pde6c	NM_033614			Pde6c			NA
liver_14_5_REP1.mLb.clN_peak_425	chr18	61815157	61815389	+	34	NA	intron (Ablim3, intron 14 of 22)	-intron (Ablim3, intron 15 of 23)	-28611	Afap1l1	Afap1l1	NM_178928			Afap1l1			NA
liver_14_5_REP1.mLb.clN_peak_439	chr18	63119403	63119651	+	34	NA	intron (Piezo2, intron 9 of 53)	-intron (Piezo2, intron 9 of 53)	141611	Napg	Napg	NM_028017			Napg			NA
liver_14_5_REP1.mLb.clN_peak_86	chr18	11728049	11728332	+	34	NA	intron (Rbbp8, intron 13 of 17)	-intron (Rbbp8, intron 14 of 18)	94914	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
liver_14_5_REP1.mLb.clN_peak_410	chr18	61331118	61331350	+	34	NA	intron (Ppargc1b, intron 1 of 11)	-intron (Ppargc1b, intron 2 of 12)	66666	Mir378a	Mir378a	NR_029879			Mir378a			NA
liver_14_5_REP1.mLb.clN_peak_480	chr18	66520295	66520616	+	34	NA	Intergenic	Intergenic	16277	Gm9926	Gm9926	NR_040528			Gm9926			NA
liver_14_5_REP1.mLb.clN_peak_1212	chr19	42460693	42461005	+	34	NA	Intergenic	Intergenic	-29061	Crtac1	Crtac1	NM_001356589			Crtac1			NA
liver_14_5_REP1.mLb.clN_peak_249	chr18	36320121	36320394	+	34	NA	Intergenic	Intergenic	20156	Igip	Igip	NM_001267796			Igip			NA
liver_14_5_REP1.mLb.clN_peak_363	chr18	54613807	54614081	+	34	NA	intron (9330117O12Rik, intron 1 of 2)	-intron (9330117O12Rik, intron 1 of 2)	2200	9330117O12Rik	9330117O12Rik	NR_045400			9330117O12Rik			NA
liver_14_5_REP1.mLb.clN_peak_266	chr18	37761365	37761701	+	34	NA	promoter-TSS (Pcdhgb8)	-promoter-TSS (Pcdhgb8)	-268	Pcdhgb8	Pcdhgb8	NR_160734			Pcdhgb8			NA
liver_14_5_REP1.mLb.clN_peak_221	chr18	34880187	34880606	+	34	NA	Intergenic	Intergenic	19189	Egr1	Egr1	NM_007913			Egr1			NA
liver_14_5_REP1.mLb.clN_peak_419	chr18	61684902	61685142	+	34	NA	Intergenic	Intergenic	-2913	Il17b	Il17b	NM_019508			Il17b			NA
liver_14_5_REP1.mLb.clN_peak_950	chr19	12640066	12640283	+	34	NA	intron (Glyat, intron 2 of 5)	-intron (Glyat, intron 2 of 5)	6866	Glyat	Glyat	NM_145935			Glyat			NA
liver_14_5_REP1.mLb.clN_peak_1160	chr19	38191715	38192067	+	34	NA	intron (Fra10ac1, intron 12 of 13)	-intron (Fra10ac1, intron 12 of 13)	32261	Fra10ac1	Fra10ac1	NM_027466			Fra10ac1			NA
liver_14_5_REP1.mLb.clN_peak_1255	chr19	45675869	45676102	+	33	NA	Intergenic	Intergenic	-15792	Fbxw4	Fbxw4	NM_013907			Fbxw4			NA
liver_14_5_REP1.mLb.clN_peak_1113	chr19	34819692	34820168	+	33	NA	TTS (Mir107)	-TTS (Mir107)	843	Mir107	Mir107	NR_029783			Mir107			NA
liver_14_5_REP1.mLb.clN_peak_679	chr19	3645494	3646056	+	33	NA	intron (Lrp5, intron 5 of 22)	-intron (Lrp5, intron 5 of 22)	40789	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_14_5_REP1.mLb.clN_peak_1121	chr19	36348888	36349188	+	33	NA	intron (Pcgf5, intron 1 of 8)	-intron (Pcgf5, intron 1 of 9)	-30029	Pcgf5	Pcgf5	NM_001368691			Pcgf5			NA
liver_14_5_REP1.mLb.clN_peak_449	chr18	64265505	64266061	+	33	NA	intron (St8sia3, intron 3 of 5)	-intron (St8sia3, intron 3 of 5)	11397	St8sia3os	St8sia3os	NR_045366			St8sia3os			NA
liver_14_5_REP1.mLb.clN_peak_666	chr18	89050378	89050603	+	33	NA	intron (Rttn, intron 27 of 48)	-intron (Rttn, intron 27 of 48)	78460	Mir6359	Mir6359	NR_105777			Mir6359			NA
liver_14_5_REP1.mLb.clN_peak_951	chr19	12762369	12762622	+	32	NA	Intergenic	Intergenic	3137	Cntf	Cntf	NM_170786			Cntf			NA
liver_14_5_REP1.mLb.clN_peak_1139	chr19	37219168	37219419	+	32	NA	intron (Marchf5, intron 3 of 5)	-intron (Marchf5, intron 3 of 4)	11748	Marchf5	Marchf5	NM_027314			Marchf5			NA
liver_14_5_REP1.mLb.clN_peak_1178	chr19	40588948	40589412	+	32	NA	promoter-TSS (Aldh18a1)	-promoter-TSS (Aldh18a1)	-717	Aldh18a1	Aldh18a1	NM_153554			Aldh18a1			NA
liver_14_5_REP1.mLb.clN_peak_70	chr18	10062727	10062955	+	32	NA	Intergenic	Intergenic	-32692	Usp14	Usp14	NM_001038589			Usp14			NA
liver_14_5_REP1.mLb.clN_peak_20	chr18	5142450	5142745	+	32	NA	Intergenic	Intergenic	23134	Gm26682	Gm26682	NR_153824			Gm26682			NA
liver_14_5_REP1.mLb.clN_peak_29	chr18	5680309	5680632	+	32	NA	intron (Zeb1, intron 2 of 8)	-intron (Zeb1, intron 2 of 8)	-88033	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_14_5_REP1.mLb.clN_peak_120	chr18	20552895	20553321	+	31	NA	Intergenic	Intergenic	-4966	Dsg2	Dsg2	NM_007883			Dsg2			NA
liver_14_5_REP1.mLb.clN_peak_581	chr18	77646397	77646652	+	31	NA	intron (8030462N17Rik, intron 2 of 3)	-intron (8030462N17Rik, intron 2 of 3)	67463	8030462N17Rik	8030462N17Rik	NM_178670			8030462N17Rik			NA
liver_14_5_REP1.mLb.clN_peak_276	chr18	38013955	38014249	+	31	NA	Intergenic	Intergenic	-16528	Arap3	Arap3	NM_139206			Arap3			NA
liver_14_5_REP1.mLb.clN_peak_963	chr19	16478090	16478368	+	31	NA	intron (Gna14, intron 1 of 6)	-intron (Gna14, intron 1 of 6)	42562	Gna14	Gna14	NM_008137			Gna14			NA
liver_14_5_REP1.mLb.clN_peak_1388	chr19	55701143	55701434	+	31	NA	intron (4930552P12Rik, intron 1 of 3)	-intron (4930552P12Rik, intron 1 of 3)	916	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
liver_14_5_REP1.mLb.clN_peak_1281	chr19	46478689	46479127	+	31	NA	intron (Sufu, intron 10 of 11)	-intron (Sufu, intron 10 of 11)	-22740	Trim8	Trim8	NM_053100			Trim8			NA
liver_14_5_REP1.mLb.clN_peak_244	chr18	35939683	35939904	+	30	NA	Intergenic	Intergenic	-25037	Psd2	Psd2	NR_110349			Psd2			NA
liver_14_5_REP1.mLb.clN_peak_76	chr18	10532482	10533034	+	30	NA	intron (Greb1l, intron 18 of 32)	-intron (Greb1l, intron 18 of 32)	77594	Esco1	Esco1	NM_001081222			Esco1			NA
liver_14_5_REP1.mLb.clN_peak_719	chr19	4420246	4420539	+	30	NA	Intergenic	Intergenic	-18931	A930001C03Rik	A930001C03Rik	NR_045989			A930001C03Rik			NA
liver_14_5_REP1.mLb.clN_peak_959	chr19	16133218	16133669	+	30	NA	exon (Gnaq, exon 1 of 7)	-exon (Gnaq, exon 1 of 7)	759	Gnaq	Gnaq	NM_008139			Gnaq			NA
liver_14_5_REP1.mLb.clN_peak_417	chr18	61653382	61653750	+	30	NA	intron (Carmn, intron 2 of 4)	-intron (Carmn, intron 2 of 4)	-4308	Mir143	Mir143	NR_029601			Mir143			NA
liver_14_5_REP1.mLb.clN_peak_1149	chr19	37509653	37509963	+	30	NA	Intergenic	Intergenic	-40610	Exoc6	Exoc6	NM_175353			Exoc6			NA
liver_14_5_REP1.mLb.clN_peak_96	chr18	12643302	12643923	+	30	NA	promoter-TSS (Ttc39c)	-promoter-TSS (Ttc39c)	79	Ttc39c	Ttc39c	NM_028341			Ttc39c			NA
liver_14_5_REP1.mLb.clN_peak_821	chr19	6349252	6349489	+	30	NA	intron (Map4k2, intron 23 of 30)	-intron (Map4k2, intron 24 of 31)	2890	Mir6989	Mir6989	NR_105955			Mir6989			NA
liver_14_5_REP1.mLb.clN_peak_1410	chr19	57314451	57314872	+	29	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	40701	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
liver_14_5_REP1.mLb.clN_peak_1385	chr19	55556390	55556617	+	29	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	145701	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
liver_14_5_REP1.mLb.clN_peak_142	chr18	21375184	21375557	+	29	NA	Intergenic	Intergenic	-75231	Garem1	Garem1	NM_001033445			Garem1			NA
liver_14_5_REP1.mLb.clN_peak_126	chr18	20815411	20815644	+	29	NA	Intergenic	Intergenic	-69123	B4galt6	B4galt6	NM_019737			B4galt6			NA
liver_14_5_REP1.mLb.clN_peak_527	chr18	70070295	70070632	+	29	NA	intron (Rab27b, intron 2 of 6)	-intron (Rab27b, intron 2 of 6)	-16875	Rab27b	Rab27b	NM_001082553			Rab27b			NA
liver_14_5_REP1.mLb.clN_peak_1188	chr19	41016191	41016486	+	29	NA	Intergenic	Intergenic	-4660	C330026H20Rik	C330026H20Rik	NR_155302			C330026H20Rik			NA
liver_14_5_REP1.mLb.clN_peak_212	chr18	34538368	34538826	+	29	NA	Intergenic	Intergenic	-3730	Wnt8a	Wnt8a	NM_009290			Wnt8a			NA
liver_14_5_REP1.mLb.clN_peak_1050	chr19	29355455	29355694	+	28	NA	intron (Plgrkt, intron 3 of 5)	-intron (Plgrkt, intron 3 of 5)	6297	Plgrkt	Plgrkt	NM_026362			Plgrkt			NA
liver_14_5_REP1.mLb.clN_peak_487	chr18	67390933	67391662	+	28	NA	intron (Tubb6, intron 1 of 3)	-intron (Tubb6, intron 1 of 3)	566	Tubb6	Tubb6	NM_026473			Tubb6			NA
liver_14_5_REP1.mLb.clN_peak_1090	chr19	32470527	32470748	+	28	NA	Intergenic	Intergenic	-15132	Minpp1	Minpp1	NM_010799			Minpp1			NA
liver_14_5_REP1.mLb.clN_peak_676	chr19	3541116	3541397	+	28	NA	intron (Ppp6r3, intron 1 of 21)	-intron (Ppp6r3, intron 1 of 21)	34493	Ppp6r3	Ppp6r3	NM_001360429			Ppp6r3			NA
liver_14_5_REP1.mLb.clN_peak_278	chr18	38144711	38145058	+	28	NA	Intergenic	Intergenic	64878	Pcdh1	Pcdh1	NM_029357			Pcdh1			NA
liver_14_5_REP1.mLb.clN_peak_367	chr18	54846767	54847089	+	28	NA	Intergenic	Intergenic	143252	Zfp608	Zfp608	NM_001360787			Zfp608			NA
liver_14_5_REP1.mLb.clN_peak_462	chr18	64618396	64618927	+	28	NA	intron (Atp8b1, intron 1 of 27)	-intron (Atp8b1, intron 1 of 27)	42339	Atp8b1	Atp8b1	NM_001001488			Atp8b1			NA
liver_14_5_REP1.mLb.clN_peak_706	chr19	4142266	4142501	+	27	NA	intron (Gpr152, intron 1 of 1)	-intron (Gpr152, intron 1 of 1)	2584	Gpr152	Gpr152	NM_206973			Gpr152			NA
liver_14_5_REP1.mLb.clN_peak_753	chr19	5400931	5401222	+	27	NA	exon (Tsga10ip, exon 2 of 8)	-exon (Tsga10ip, exon 2 of 8)	1430	Tsga10ip	Tsga10ip	NM_001373978			Tsga10ip			NA
liver_14_5_REP1.mLb.clN_peak_815	chr19	6286223	6286512	+	27	NA	intron (Ehd1, intron 2 of 4)	-intron (Ehd1, intron 2 of 4)	9471	Ehd1	Ehd1	NM_010119			Ehd1			NA
liver_14_5_REP1.mLb.clN_peak_18	chr18	4993968	4994291	+	27	NA	Intergenic	Intergenic	-52460	Svil	Svil	NM_153153			Svil			NA
liver_14_5_REP1.mLb.clN_peak_1350	chr19	53593393	53593646	+	26	NA	Intergenic	Intergenic	-6877	Smc3	Smc3	NM_007790			Smc3			NA
liver_14_5_REP1.mLb.clN_peak_1347	chr19	53492741	53493057	+	26	NA	Intergenic	Intergenic	-28103	Mirt1	Mirt1	NR_028427			Mirt1			NA
liver_14_5_REP1.mLb.clN_peak_28	chr18	5653784	5654002	+	26	NA	intron (Zeb1, intron 2 of 8)	-intron (Zeb1, intron 2 of 8)	-61456	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_14_5_REP1.mLb.clN_peak_1036	chr19	28975325	28975620	+	26	NA	Intergenic	Intergenic	-11318	4430402I18Rik	4430402I18Rik	NM_001374153			4430402I18Rik			NA
liver_14_5_REP1.mLb.clN_peak_95	chr18	12635452	12635690	+	26	NA	Intergenic	Intergenic	-7962	Ttc39c	Ttc39c	NM_028341			Ttc39c			NA
liver_14_5_REP1.mLb.clN_peak_219	chr18	34855265	34855678	+	26	NA	Intergenic	Intergenic	-5736	Egr1	Egr1	NM_007913			Egr1			NA
liver_14_5_REP1.mLb.clN_peak_1348	chr19	53521302	53521635	+	26	NA	Intergenic	Intergenic	-7677	Dusp5	Dusp5	NM_001085390			Dusp5			NA
liver_14_5_REP1.mLb.clN_peak_1017	chr19	24603301	24603584	+	26	NA	Intergenic	Intergenic	-47570	Pip5k1b	Pip5k1b	NM_008846			Pip5k1b			NA
liver_14_5_REP1.mLb.clN_peak_620	chr18	80714888	80715431	+	26	NA	Intergenic	Intergenic	-2088	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
liver_14_5_REP1.mLb.clN_peak_1417	chr19	57724998	57725266	+	26	NA	intron (Atrnl1, intron 19 of 28)	-intron (Atrnl1, intron 19 of 28)	114098	Atrnl1	Atrnl1	NM_181415			Atrnl1			NA
liver_14_5_REP1.mLb.clN_peak_1118	chr19	35204004	35204378	+	26	NA	Intergenic	Intergenic	238795	Mir1950	Mir1950	NR_035473			Mir1950			NA
liver_14_5_REP1.mLb.clN_peak_75	chr18	10418547	10418792	+	26	NA	intron (Greb1l, intron 1 of 32)	-intron (Greb1l, intron 1 of 32)	93490	Greb1l	Greb1l	NM_001083628			Greb1l			NA
liver_14_5_REP1.mLb.clN_peak_202	chr18	34118113	34118601	+	26	NA	Intergenic	Intergenic	-102627	Apc	Apc	NM_001360980			Apc			NA
liver_14_5_REP1.mLb.clN_peak_622	chr18	80986715	80986986	+	26	NA	exon (Sall3, exon 1 of 3)	-exon (Sall3, exon 1 of 3)	171	Sall3	Sall3	NM_001369133			Sall3			NA
liver_14_5_REP1.mLb.clN_peak_1119	chr19	35298371	35298681	+	26	NA	Intergenic	Intergenic	333130	Mir1950	Mir1950	NR_035473			Mir1950			NA
liver_14_5_REP1.mLb.clN_peak_1066	chr19	30554524	30554775	+	26	NA	Intergenic	Intergenic	-5153	Dkk1	Dkk1	NM_010051			Dkk1			NA
liver_14_5_REP1.mLb.clN_peak_828	chr19	6855292	6855673	+	26	NA	exon (Ccdc88b, exon 10 of 27)	-exon (Ccdc88b, exon 10 of 27)	2729	Ccdc88b	Ccdc88b	NM_001081291			Ccdc88b			NA
liver_14_5_REP1.mLb.clN_peak_442	chr18	63643590	63643857	+	26	NA	Intergenic	Intergenic	48636	Txnl1	Txnl1	NM_016792			Txnl1			NA
liver_14_5_REP1.mLb.clN_peak_1185	chr19	40971445	40971788	+	26	NA	intron (Blnk, intron 2 of 16)	-intron (Blnk, intron 2 of 16)	22605	Blnk	Blnk	NM_001365054			Blnk			NA
liver_14_5_REP1.mLb.clN_peak_992	chr19	21436810	21437115	+	26	NA	intron (Gda, intron 1 of 13)	-intron (Gda, intron 1 of 13)	35699	Gda	Gda	NM_010266			Gda			NA
liver_14_5_REP1.mLb.clN_peak_30	chr18	5759277	5759533	+	26	NA	intron (Zeb1, intron 4 of 7)	-intron (Zeb1, intron 5 of 8)	-166968	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_14_5_REP1.mLb.clN_peak_81	chr18	10905295	10905582	+	25	NA	Intergenic	Intergenic	-119886	Mir1a-2	Mir1a-2	NR_029781			Mir1a-2			NA
liver_14_5_REP1.mLb.clN_peak_165	chr18	24449823	24450176	+	25	NA	Intergenic	Intergenic	-20829	Mir187	Mir187	NR_029573			Mir187			NA
liver_14_5_REP1.mLb.clN_peak_1110	chr19	34696452	34696975	+	25	NA	intron (Slc16a12, intron 1 of 6)	-intron (Slc16a12, intron 1 of 6)	50615	Slc16a12	Slc16a12	NM_172838			Slc16a12			NA
liver_14_5_REP1.mLb.clN_peak_786	chr19	5850077	5850429	+	25	NA	TTS (Frmd8)	-TTS (Frmd8)	-4775	Neat1	Neat1	NR_003513			Neat1			NA
liver_14_5_REP1.mLb.clN_peak_1415	chr19	57482704	57482959	+	25	NA	intron (Trub1, intron 4 of 6)	-intron (Trub1, intron 4 of 7)	-26235	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
liver_14_5_REP1.mLb.clN_peak_1414	chr19	57481894	57482275	+	25	NA	intron (Trub1, intron 4 of 6)	-intron (Trub1, intron 4 of 7)	-26982	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
liver_14_5_REP1.mLb.clN_peak_938	chr19	11818548	11818788	+	25	NA	intron (Stx3, intron 1 of 11)	-intron (Stx3, intron 1 of 10)	735	Stx3	Stx3	NM_001025307			Stx3			NA
liver_14_5_REP1.mLb.clN_peak_693	chr19	3985355	3985653	+	25	NA	Intergenic	Intergenic	-1066	Acy3	Acy3	NM_001302479			Acy3			NA
liver_14_5_REP1.mLb.clN_peak_414	chr18	61489490	61489794	+	25	NA	Intergenic	Intergenic	-5035	Lncbate10	Lncbate10	NR_045419			Lncbate10			NA
liver_14_5_REP1.mLb.clN_peak_1338	chr19	53311847	53312187	+	25	NA	intron (Mxi1, intron 1 of 5)	-intron (Mxi1, intron 1 of 5)	-17396	Mxi1	Mxi1	NM_001008543			Mxi1			NA
liver_14_5_REP1.mLb.clN_peak_405	chr18	61077553	61077798	+	25	NA	exon (Pdgfrb, exon 16 of 23)	-exon (Pdgfrb, exon 16 of 23)	-27897	Csf1r	Csf1r	NM_001037859			Csf1r			NA
liver_14_5_REP1.mLb.clN_peak_576	chr18	76978092	76978353	+	25	NA	intron (Katnal2, intron 16 of 16)	-intron (Katnal2, intron 15 of 15)	34107	Hdhd2	Hdhd2	NM_001361227			Hdhd2			NA
liver_14_5_REP1.mLb.clN_peak_655	chr18	84867331	84867573	+	25	NA	intron (Cyb5a, intron 1 of 4)	-intron (Cyb5a, intron 1 of 5)	16114	Cyb5a	Cyb5a	NM_001348159			Cyb5a			NA
liver_14_5_REP1.mLb.clN_peak_534	chr18	70610739	70611007	+	25	NA	intron (Mbd2, intron 3 of 6)	-intron (Mbd2, intron 3 of 6)	42581	Mbd2	Mbd2	NM_001311071			Mbd2			NA
liver_14_5_REP1.mLb.clN_peak_613	chr18	80254935	80255230	+	24	NA	promoter-TSS (Slc66a2)	-promoter-TSS (Slc66a2)	-1224	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
liver_14_5_REP1.mLb.clN_peak_466	chr18	64959216	64959442	+	24	NA	intron (Nedd4l, intron 1 of 30)	-intron (Nedd4l, intron 1 of 30)	-64198	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_14_5_REP1.mLb.clN_peak_65	chr18	9505709	9505978	+	24	NA	Intergenic	Intergenic	-55689	Ccny	Ccny	NM_026484			Ccny			NA
liver_14_5_REP1.mLb.clN_peak_1297	chr19	46857619	46857866	+	24	NA	intron (Cnnm2, intron 3 of 7)	-intron (Cnnm2, intron 3 of 6)	96133	Cnnm2	Cnnm2	NM_033569			Cnnm2			NA
liver_14_5_REP1.mLb.clN_peak_108	chr18	14823374	14823784	+	24	NA	intron (Taf4b, intron 8 of 13)	-intron (Taf4b, intron 9 of 14)	40334	Taf4b	Taf4b	NM_001369357			Taf4b			NA
liver_14_5_REP1.mLb.clN_peak_582	chr18	77683177	77683625	+	24	NA	intron (8030462N17Rik, intron 1 of 3)	-intron (8030462N17Rik, intron 1 of 3)	30586	8030462N17Rik	8030462N17Rik	NM_178670			8030462N17Rik			NA
liver_14_5_REP1.mLb.clN_peak_1409	chr19	57275219	57275542	+	24	NA	promoter-TSS (Ablim1)	-promoter-TSS (Ablim1)	1420	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
liver_14_5_REP1.mLb.clN_peak_42	chr18	6680042	6680415	+	23	NA	Intergenic	Intergenic	76599	4921524L21Rik	4921524L21Rik	NM_001362874			4921524L21Rik			NA
liver_14_5_REP1.mLb.clN_peak_721	chr19	4497432	4497714	+	23	NA	exon (2010003K11Rik, exon 2 of 2)	-exon (2010003K11Rik, exon 2 of 2)	1010	2010003K11Rik	2010003K11Rik	NM_027237			2010003K11Rik			NA
liver_14_5_REP1.mLb.clN_peak_1125	chr19	36511454	36511771	+	23	NA	Intergenic	Intergenic	-43027	Hectd2	Hectd2	NM_172637			Hectd2			NA
liver_14_5_REP1.mLb.clN_peak_793	chr19	5929794	5930034	+	23	NA	Intergenic	Intergenic	-5098	Cdc42ep2	Cdc42ep2	NM_026772			Cdc42ep2			NA
liver_14_5_REP1.mLb.clN_peak_141	chr18	21306178	21306409	+	23	NA	Intergenic	Intergenic	-6154	Garem1	Garem1	NM_001033445			Garem1			NA
liver_14_5_REP1.mLb.clN_peak_32	chr18	5833120	5833387	+	23	NA	Intergenic	Intergenic	-240816	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_14_5_REP1.mLb.clN_peak_352	chr18	53161096	53161363	+	23	NA	Intergenic	Intergenic	-15063	Snx2	Snx2	NM_026386			Snx2			NA
liver_14_5_REP1.mLb.clN_peak_1384	chr19	55554513	55554869	+	22	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	147513	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
liver_14_5_REP1.mLb.clN_peak_351	chr18	53138441	53138808	+	22	NA	Intergenic	Intergenic	-37668	Snx2	Snx2	NM_026386			Snx2			NA
liver_14_5_REP1.mLb.clN_peak_652	chr18	84818726	84819303	+	22	NA	intron (Gm17266, intron 7 of 12)	-intron (Gm17266, intron 7 of 12)	19627	Gm17266	Gm17266	NM_001370919			Gm17266			NA
liver_14_5_REP1.mLb.clN_peak_1155	chr19	37703841	37704142	+	22	NA	Intergenic	Intergenic	6183	Cyp26a1	Cyp26a1	NM_007811			Cyp26a1			NA
liver_14_5_REP1.mLb.clN_peak_345	chr18	50087563	50087809	+	22	NA	intron (Tnfaip8, intron 1 of 1)	-intron (Tnfaip8, intron 1 of 1)	-34024	C030005K06Rik	C030005K06Rik	NR_155293			C030005K06Rik			NA
liver_14_5_REP1.mLb.clN_peak_1014	chr19	24529019	24529269	+	21	NA	intron (Pip5k1b, intron 1 of 14)	-intron (Pip5k1b, intron 1 of 14)	26728	Pip5k1b	Pip5k1b	NM_008846			Pip5k1b			NA
liver_14_5_REP1.mLb.clN_peak_849	chr19	7136715	7137009	+	21	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	-31133	Flrt1	Flrt1	NM_201411			Flrt1			NA
