PeakID (cmd=annotatePeaks.pl kidney_15_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_15_5_REP1.mLb.clN_peak_1045	chr18	60600279	60600758	+	32	NA	exon (Synpo, exon 2 of 2)	-exon (Synpo, exon 2 of 2)	-8802	Myoz3	Myoz3	NM_133363			Myoz3			NA
kidney_15_5_REP1.mLb.clN_peak_2065	chr19	15973504	15973785	+	32	NA	intron (Cep78, intron 8 of 14)	-intron (Cep78, intron 8 of 14)	11345	Cep78	Cep78	NM_198019			Cep78			NA
kidney_15_5_REP1.mLb.clN_peak_1571	chr18	82993020	82993424	+	32	NA	intron (Zfp516, intron 4 of 5)	-intron (Zfp516, intron 4 of 5)	-72662	4930592I03Rik	4930592I03Rik	NR_033307			4930592I03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_674	chr18	38543361	38543828	+	32	NA	Intergenic	Intergenic	57753	Spry4	Spry4	NM_011898			Spry4			NA
kidney_15_5_REP1.mLb.clN_peak_429	chr18	26018436	26018815	+	32	NA	Intergenic	Intergenic	-264468	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP1.mLb.clN_peak_372	chr18	24101486	24102160	+	31	NA	Intergenic	Intergenic	19996	Ino80c	Ino80c	NM_172625			Ino80c			NA
kidney_15_5_REP1.mLb.clN_peak_676	chr18	38592366	38592742	+	31	NA	intron (Spry4, intron 1 of 1)	-intron (Spry4, intron 1 of 1)	8793	Spry4	Spry4	NM_011898			Spry4			NA
kidney_15_5_REP1.mLb.clN_peak_1662	chr18	90545790	90546034	+	31	NA	Intergenic	Intergenic	-33913	Gm45871	Gm45871	NM_001362365			Gm45871			NA
kidney_15_5_REP1.mLb.clN_peak_1291	chr18	70588787	70589218	+	31	NA	intron (Mbd2, intron 2 of 6)	-intron (Mbd2, intron 2 of 6)	20710	Mbd2	Mbd2	NM_001311071			Mbd2			NA
kidney_15_5_REP1.mLb.clN_peak_2499	chr19	40464645	40465006	+	31	NA	intron (Sorbs1, intron 1 of 28)	-intron (Sorbs1, intron 2 of 23)	48911	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
kidney_15_5_REP1.mLb.clN_peak_476	chr18	31924360	31924943	+	31	NA	intron (Lims2, intron 1 of 9)	-intron (Lims2, intron 1 of 9)	-6829	Lims2	Lims2	NM_001365015			Lims2			NA
kidney_15_5_REP1.mLb.clN_peak_669	chr18	38406335	38406652	+	31	NA	Intergenic	Intergenic	-12414	Ndfip1	Ndfip1	NM_022996			Ndfip1			NA
kidney_15_5_REP1.mLb.clN_peak_1839	chr19	6428076	6428335	+	31	NA	exon (Nrxn2, exon 2 of 23)	-exon (Nrxn2, exon 2 of 23)	9449	Nrxn2	Nrxn2	NM_001369363			Nrxn2			NA
kidney_15_5_REP1.mLb.clN_peak_2461	chr19	37886673	37887041	+	31	NA	Intergenic	Intergenic	156720	Myof	Myof	NM_001099634			Myof			NA
kidney_15_5_REP1.mLb.clN_peak_81	chr18	6450569	6450934	+	31	NA	intron (Epc1, intron 6 of 13)	-intron (Epc1, intron 6 of 13)	39895	Mir1893	Mir1893	NR_035446			Mir1893			NA
kidney_15_5_REP1.mLb.clN_peak_1529	chr18	80957853	80958126	+	31	NA	Intergenic	Intergenic	-23931	Atp9b	Atp9b	NM_015805			Atp9b			NA
kidney_15_5_REP1.mLb.clN_peak_1821	chr19	6226271	6226548	+	31	NA	promoter-TSS (Gpha2)	-promoter-TSS (Gpha2)	8	Gpha2	Gpha2	NM_130453			Gpha2			NA
kidney_15_5_REP1.mLb.clN_peak_1003	chr18	57879479	57879769	+	31	NA	intron (Slc12a2, intron 1 of 26)	-intron (Slc12a2, intron 1 of 26)	946	Slc12a2	Slc12a2	NM_009194			Slc12a2			NA
kidney_15_5_REP1.mLb.clN_peak_1871	chr19	7103895	7104122	+	31	NA	intron (Flrt1, intron 1 of 1)	-intron (Macrod1, intron 3 of 10)	1721	Flrt1	Flrt1	NM_201411			Flrt1			NA
kidney_15_5_REP1.mLb.clN_peak_1349	chr18	74431438	74431853	+	31	NA	Intergenic	Intergenic	-10974	Myo5b	Myo5b	NM_201600			Myo5b			NA
kidney_15_5_REP1.mLb.clN_peak_489	chr18	32484903	32485184	+	31	NA	Intergenic	Intergenic	-22544	Gm35060	Gm35060	NM_001370869			Gm35060			NA
kidney_15_5_REP1.mLb.clN_peak_212	chr18	13895235	13895642	+	31	NA	intron (Zfp521, intron 3 of 7)	-intron (Zfp521, intron 3 of 7)	77295	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_15_5_REP1.mLb.clN_peak_82	chr18	6465038	6465266	+	31	NA	intron (Epc1, intron 1 of 13)	-intron (Epc1, intron 1 of 13)	25494	Mir1893	Mir1893	NR_035446			Mir1893			NA
kidney_15_5_REP1.mLb.clN_peak_2938	chr19	58848267	58848688	+	31	NA	intron (Hspa12a, intron 2 of 12)	-intron (Hspa12a, intron 2 of 12)	12507	Hspa12a	Hspa12a	NM_175199			Hspa12a			NA
kidney_15_5_REP1.mLb.clN_peak_1172	chr18	65703960	65704232	+	31	NA	intron (Oacyl, intron 1 of 14)	-intron (Oacyl, intron 1 of 14)	5828	Oacyl	Oacyl	NM_177028			Oacyl			NA
kidney_15_5_REP1.mLb.clN_peak_1485	chr18	79051163	79051882	+	31	NA	intron (Setbp1, intron 2 of 5)	-intron (Setbp1, intron 2 of 5)	57869	Setbp1	Setbp1	NM_053099			Setbp1			NA
kidney_15_5_REP1.mLb.clN_peak_996	chr18	57750894	57751171	+	31	NA	Intergenic	Intergenic	41301	Gm19519	Gm19519	NR_152224			Gm19519			NA
kidney_15_5_REP1.mLb.clN_peak_854	chr18	49592891	49593308	+	30	NA	Intergenic	Intergenic	69810	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2624	chr19	44990002	44991159	+	30	NA	intron (Sema4g, intron 1 of 14)	-intron (Sema4g, intron 1 of 14)	1236	Sema4g	Sema4g	NM_011976			Sema4g			NA
kidney_15_5_REP1.mLb.clN_peak_972	chr18	56537618	56538087	+	30	NA	promoter-TSS (Mir1258)	-promoter-TSS (Mir1258)	-287	Mir1258	Mir1258	NR_106160			Mir1258			NA
kidney_15_5_REP1.mLb.clN_peak_376	chr18	24217429	24217786	+	30	NA	intron (Galnt1, intron 1 of 12)	-intron (Galnt1, intron 1 of 12)	12263	Galnt1	Galnt1	NM_001160404			Galnt1			NA
kidney_15_5_REP1.mLb.clN_peak_1462	chr18	78123247	78123543	+	30	NA	promoter-TSS (Slc14a1)	-promoter-TSS (Slc14a1)	31	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
kidney_15_5_REP1.mLb.clN_peak_335	chr18	21872008	21872601	+	30	NA	intron (Ccdc178, intron 21 of 22)	-intron (Ccdc178, intron 21 of 22)	-217291	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_15_5_REP1.mLb.clN_peak_1807	chr19	5955839	5956230	+	30	NA	exon (Pola2, exon 5 of 18)	-exon (Pola2, exon 5 of 18)	8172	Pola2	Pola2	NM_008893			Pola2			NA
kidney_15_5_REP1.mLb.clN_peak_1098	chr18	61835829	61836239	+	30	NA	intron (Ablim3, intron 7 of 22)	-intron (Ablim3, intron 8 of 23)	-49372	Afap1l1	Afap1l1	NM_178928			Afap1l1			NA
kidney_15_5_REP1.mLb.clN_peak_802	chr18	46653833	46654373	+	30	NA	Intergenic	Intergenic	56399	Eif1a	Eif1a	NM_001374654			Eif1a			NA
kidney_15_5_REP1.mLb.clN_peak_833	chr18	47745683	47746008	+	30	NA	Intergenic	Intergenic	43688	Gm4146	Gm4146	NR_152200			Gm4146			NA
kidney_15_5_REP1.mLb.clN_peak_16	chr18	3933874	3934122	+	30	NA	Intergenic	Intergenic	-231834	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_15_5_REP1.mLb.clN_peak_1456	chr18	77880532	77880857	+	30	NA	intron (Pstpip2, intron 14 of 14)	-intron (Pstpip2, intron 14 of 14)	-57772	Epg5	Epg5	NM_001195633			Epg5			NA
kidney_15_5_REP1.mLb.clN_peak_2555	chr19	42744354	42744930	+	30	NA	intron (Pyroxd2, intron 4 of 15)	-intron (Pyroxd2, intron 4 of 15)	8133	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
kidney_15_5_REP1.mLb.clN_peak_2376	chr19	32861741	32862251	+	30	NA	Intergenic	Intergenic	104419	Pten	Pten	NM_008960			Pten			NA
kidney_15_5_REP1.mLb.clN_peak_2762	chr19	50622094	50622365	+	30	NA	intron (Sorcs1, intron 1 of 25)	-intron (Sorcs1, intron 1 of 25)	56417	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP1.mLb.clN_peak_2638	chr19	45615681	45616125	+	30	NA	intron (Fbxw4, intron 5 of 8)	-intron (Fbxw4, intron 5 of 8)	44290	Fbxw4	Fbxw4	NM_013907			Fbxw4			NA
kidney_15_5_REP1.mLb.clN_peak_2184	chr19	23467870	23468640	+	30	NA	Intergenic	Intergenic	-19933	Mamdc2	Mamdc2	NM_174857			Mamdc2			NA
kidney_15_5_REP1.mLb.clN_peak_2901	chr19	57325749	57326007	+	30	NA	intron (B230217O12Rik, intron 1 of 2)	-intron (B230217O12Rik, intron 1 of 2)	35021	B230217O12Rik	B230217O12Rik	NR_040316			B230217O12Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2771	chr19	52853445	52853727	+	30	NA	Intergenic	Intergenic	-69595	AA387883	AA387883	NR_030678			AA387883			NA
kidney_15_5_REP1.mLb.clN_peak_1226	chr18	67973515	67973887	+	30	NA	intron (Ldlrad4, intron 1 of 5)	-intron (Ldlrad4, intron 1 of 5)	40528	Ldlrad4	Ldlrad4	NM_172631			Ldlrad4			NA
kidney_15_5_REP1.mLb.clN_peak_2222	chr19	24797491	24797873	+	30	NA	intron (Pgm5, intron 6 of 10)	-intron (Pgm5, intron 6 of 10)	64160	Pgm5	Pgm5	NM_175013			Pgm5			NA
kidney_15_5_REP1.mLb.clN_peak_217	chr18	14069264	14069605	+	30	NA	Intergenic	Intergenic	-96701	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_15_5_REP1.mLb.clN_peak_1827	chr19	6291192	6291820	+	30	NA	intron (Ehd1, intron 2 of 4)	-intron (Ehd1, intron 2 of 4)	14610	Ehd1	Ehd1	NM_010119			Ehd1			NA
kidney_15_5_REP1.mLb.clN_peak_1525	chr18	80926391	80926838	+	30	NA	intron (Atp9b, intron 1 of 28)	-intron (Atp9b, intron 1 of 29)	7444	Atp9b	Atp9b	NM_015805			Atp9b			NA
kidney_15_5_REP1.mLb.clN_peak_2841	chr19	55268173	55268468	+	30	NA	intron (Acsl5, intron 1 of 21)	-intron (Acsl5, intron 1 of 21)	14951	Acsl5	Acsl5	NM_027976			Acsl5			NA
kidney_15_5_REP1.mLb.clN_peak_2135	chr19	20861662	20862189	+	30	NA	intron (Tmc1, intron 7 of 20)	-intron (Tmc1, intron 7 of 20)	92277	Tmc1	Tmc1	NM_028953			Tmc1			NA
kidney_15_5_REP1.mLb.clN_peak_2720	chr19	47794766	47795156	+	30	NA	intron (Cfap43, intron 11 of 37)	-intron (Cfap43, intron 11 of 37)	-39804	Mir8090	Mir8090	NR_106165			Mir8090			NA
kidney_15_5_REP1.mLb.clN_peak_938	chr18	54613813	54614112	+	30	NA	intron (9330117O12Rik, intron 1 of 2)	-intron (9330117O12Rik, intron 1 of 2)	2218	9330117O12Rik	9330117O12Rik	NR_045400			9330117O12Rik			NA
kidney_15_5_REP1.mLb.clN_peak_931	chr18	53993955	53994411	+	30	NA	Intergenic	Intergenic	132070	Csnk1g3	Csnk1g3	NM_152809			Csnk1g3			NA
kidney_15_5_REP1.mLb.clN_peak_2257	chr19	26814754	26815130	+	30	NA	intron (4931403E22Rik, intron 1 of 3)	-intron (4931403E22Rik, intron 1 of 3)	8965	4931403E22Rik	4931403E22Rik	NR_045306			4931403E22Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2761	chr19	50582782	50583215	+	30	NA	intron (Sorcs1, intron 1 of 25)	-intron (Sorcs1, intron 1 of 25)	95648	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP1.mLb.clN_peak_348	chr18	22763964	22764745	+	30	NA	intron (Nol4, intron 7 of 9)	-intron (Nol4, intron 8 of 10)	277327	Nol4	Nol4	NM_001361223			Nol4			NA
kidney_15_5_REP1.mLb.clN_peak_935	chr18	54342199	54342575	+	30	NA	Intergenic	Intergenic	-79908	Redrum	Redrum	NR_040338			Redrum			NA
kidney_15_5_REP1.mLb.clN_peak_2050	chr19	14791694	14792051	+	30	NA	Intergenic	Intergenic	-193689	Tle4	Tle4	NM_001302947			Tle4			NA
kidney_15_5_REP1.mLb.clN_peak_128	chr18	9865807	9866363	+	30	NA	intron (Colec12, intron 7 of 9)	-intron (Colec12, intron 7 of 9)	-92095	Thoc1	Thoc1	NM_153552			Thoc1			NA
kidney_15_5_REP1.mLb.clN_peak_2922	chr19	58110249	58110961	+	30	NA	intron (Atrnl1, intron 28 of 28)	-intron (Atrnl1, intron 28 of 28)	59438	Mir5623	Mir5623	NR_049196			Mir5623			NA
kidney_15_5_REP1.mLb.clN_peak_1052	chr18	60712272	60712706	+	30	NA	intron (Ndst1, intron 2 of 14)	-intron (Ndst1, intron 2 of 14)	36176	Ndst1	Ndst1	NM_001348100			Ndst1			NA
kidney_15_5_REP1.mLb.clN_peak_219	chr18	14209523	14209833	+	30	NA	Intergenic	Intergenic	-22628	8430422H06Rik	8430422H06Rik	NR_045373			8430422H06Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2362	chr19	32344096	32344560	+	30	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 1 of 9)	44184	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_15_5_REP1.mLb.clN_peak_876	chr18	50865298	50865539	+	30	NA	Intergenic	Intergenic	-252480	Prr16	Prr16	NM_001081224			Prr16			NA
kidney_15_5_REP1.mLb.clN_peak_2192	chr19	23879998	23880384	+	30	NA	intron (Apba1, intron 1 of 12)	-intron (Apba1, intron 1 of 12)	121315	Apba1	Apba1	NM_177034			Apba1			NA
kidney_15_5_REP1.mLb.clN_peak_944	chr18	54912430	54912936	+	30	NA	intron (Zfp608, intron 2 of 8)	-intron (Zfp608, intron 2 of 8)	77497	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP1.mLb.clN_peak_964	chr18	55688118	55688910	+	30	NA	Intergenic	Intergenic	-698334	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP1.mLb.clN_peak_1123	chr18	63409648	63409966	+	30	NA	Intergenic	Intergenic	-22624	Piezo2	Piezo2	NM_001039485			Piezo2			NA
kidney_15_5_REP1.mLb.clN_peak_2450	chr19	37440787	37441176	+	30	NA	TTS (Hhex)	-TTS (Hhex)	6140	Hhex	Hhex	NM_008245			Hhex			NA
kidney_15_5_REP1.mLb.clN_peak_839	chr18	48771319	48771802	+	30	NA	Intergenic	Intergenic	726225	Eno1b	Eno1b	NM_001025388			Eno1b			NA
kidney_15_5_REP1.mLb.clN_peak_433	chr18	26496004	26496350	+	30	NA	Intergenic	Intergenic	-742020	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP1.mLb.clN_peak_874	chr18	50753306	50753565	+	30	NA	Intergenic	Intergenic	-184736	Pudp	Pudp	NM_026108			Pudp			NA
kidney_15_5_REP1.mLb.clN_peak_1758	chr19	5323964	5324202	+	30	NA	Intergenic	Intergenic	-11542	Catsper1	Catsper1	NM_139301			Catsper1			NA
kidney_15_5_REP1.mLb.clN_peak_2290	chr19	28750352	28750681	+	30	NA	Intergenic	Intergenic	-70439	Glis3	Glis3	NM_001305671			Glis3			NA
kidney_15_5_REP1.mLb.clN_peak_20	chr18	4075216	4075498	+	30	NA	Intergenic	Intergenic	-90475	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_15_5_REP1.mLb.clN_peak_2430	chr19	36646544	36646814	+	30	NA	intron (Hectd2os, intron 2 of 4)	-intron (Hectd2os, intron 2 of 4)	42800	Hectd2os	Hectd2os	NR_033510			Hectd2os			NA
kidney_15_5_REP1.mLb.clN_peak_2683	chr19	46727202	46727591	+	30	NA	intron (As3mt, intron 10 of 10)	-intron (As3mt, intron 10 of 10)	19938	As3mt	As3mt	NM_020577			As3mt			NA
kidney_15_5_REP1.mLb.clN_peak_1744	chr19	5016387	5016692	+	30	NA	Intergenic	Intergenic	-7467	Slc29a2	Slc29a2	NM_007854			Slc29a2			NA
kidney_15_5_REP1.mLb.clN_peak_287	chr18	20190818	20191270	+	30	NA	Intergenic	Intergenic	-56296	Dsg1c	Dsg1c	NM_181680			Dsg1c			NA
kidney_15_5_REP1.mLb.clN_peak_2385	chr19	33761307	33761610	+	30	NA	intron (Lipo2, intron 1 of 10)	-intron (Lipo2, intron 1 of 10)	493	Lipo2	Lipo2	NM_001322338			Lipo2			NA
kidney_15_5_REP1.mLb.clN_peak_110	chr18	8577615	8577909	+	30	NA	Intergenic	Intergenic	-635094	Fzd8	Fzd8	NM_008058			Fzd8			NA
kidney_15_5_REP1.mLb.clN_peak_2751	chr19	49375803	49376130	+	30	NA	Intergenic	Intergenic	1169941	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_15_5_REP1.mLb.clN_peak_1114	chr18	62878660	62879357	+	30	NA	Intergenic	Intergenic	-43319	Apcdd1	Apcdd1	NM_133237			Apcdd1			NA
kidney_15_5_REP1.mLb.clN_peak_2299	chr19	29121832	29122196	+	30	NA	intron (Rcl1, intron 5 of 8)	-intron (Rcl1, intron 5 of 8)	-13265	Mir101b	Mir101b	NR_029778			Mir101b			NA
kidney_15_5_REP1.mLb.clN_peak_2688	chr19	46915697	46916007	+	30	NA	intron (Nt5c2, intron 3 of 18)	-intron (Nt5c2, intron 3 of 17)	46499	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
kidney_15_5_REP1.mLb.clN_peak_1427	chr18	76360584	76360856	+	30	NA	Intergenic	Intergenic	119019	Smad2	Smad2	NM_001252481			Smad2			NA
kidney_15_5_REP1.mLb.clN_peak_158	chr18	11442245	11442656	+	30	NA	Intergenic	Intergenic	-190826	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_15_5_REP1.mLb.clN_peak_1659	chr18	90171381	90171617	+	30	NA	Intergenic	Intergenic	-338655	Tmx3	Tmx3	NM_198295			Tmx3			NA
kidney_15_5_REP1.mLb.clN_peak_299	chr18	20832668	20833062	+	30	NA	intron (Trappc8, intron 22 of 28)	-intron (Trappc8, intron 22 of 28)	63213	Trappc8	Trappc8	NM_177038			Trappc8			NA
kidney_15_5_REP1.mLb.clN_peak_2866	chr19	55895480	55895768	+	30	NA	exon (Tcf7l2, exon 1 of 12)	-exon (Tcf7l2, exon 1 of 12)	153814	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_15_5_REP1.mLb.clN_peak_838	chr18	48277596	48277870	+	30	NA	Intergenic	Intergenic	232398	Eno1b	Eno1b	NM_001025388			Eno1b			NA
kidney_15_5_REP1.mLb.clN_peak_2459	chr19	37778645	37778876	+	30	NA	Intergenic	Intergenic	80952	Cyp26a1	Cyp26a1	NM_007811			Cyp26a1			NA
kidney_15_5_REP1.mLb.clN_peak_232	chr18	14893015	14893294	+	30	NA	intron (Taf4b, intron 13 of 13)	-intron (Taf4b, intron 14 of 14)	-95841	4933424G05Rik	4933424G05Rik	NR_045372			4933424G05Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1005	chr18	58033465	58033693	+	30	NA	intron (Fbn2, intron 55 of 64)	-intron (Fbn2, intron 55 of 64)	154901	Slc12a2	Slc12a2	NM_009194			Slc12a2			NA
kidney_15_5_REP1.mLb.clN_peak_150	chr18	11035493	11035918	+	30	NA	Intergenic	Intergenic	-16805	Gata6	Gata6	NM_010258			Gata6			NA
kidney_15_5_REP1.mLb.clN_peak_2739	chr19	48603780	48604148	+	30	NA	intron (Sorcs3, intron 5 of 26)	-intron (Sorcs3, intron 5 of 26)	397939	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_15_5_REP1.mLb.clN_peak_959	chr18	55341818	55342046	+	30	NA	Intergenic	Intergenic	-351752	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP1.mLb.clN_peak_2129	chr19	20362132	20362592	+	30	NA	Intergenic	Intergenic	28309	Anxa1	Anxa1	NM_010730			Anxa1			NA
kidney_15_5_REP1.mLb.clN_peak_1248	chr18	69125458	69125791	+	30	NA	Intergenic	Intergenic	-103351	Mir145b	Mir145b	NR_105780			Mir145b			NA
kidney_15_5_REP1.mLb.clN_peak_2641	chr19	45676897	45677245	+	30	NA	Intergenic	Intergenic	-16878	Fbxw4	Fbxw4	NM_013907			Fbxw4			NA
kidney_15_5_REP1.mLb.clN_peak_968	chr18	55985389	55985710	+	30	NA	Intergenic	Intergenic	-446583	Gramd3	Gramd3	NM_001360917			Gramd3			NA
kidney_15_5_REP1.mLb.clN_peak_925	chr18	53610227	53610536	+	30	NA	Intergenic	Intergenic	-37770	Gm19466	Gm19466	NR_040349			Gm19466			NA
kidney_15_5_REP1.mLb.clN_peak_264	chr18	15952397	15952800	+	30	NA	Intergenic	Intergenic	-192441	Chst9	Chst9	NM_199055			Chst9			NA
kidney_15_5_REP1.mLb.clN_peak_737	chr18	42759572	42760149	+	30	NA	intron (Ppp2r2b, intron 1 of 8)	-intron (Ppp2r2b, intron 1 of 8)	139646	Ppp2r2b	Ppp2r2b	NR_073583			Ppp2r2b			NA
kidney_15_5_REP1.mLb.clN_peak_1251	chr18	69270592	69270950	+	30	NA	Intergenic	Intergenic	-73721	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_15_5_REP1.mLb.clN_peak_1282	chr18	70420276	70420574	+	30	NA	Intergenic	Intergenic	-52029	Stard6	Stard6	NM_001289648			Stard6			NA
kidney_15_5_REP1.mLb.clN_peak_1799	chr19	5878154	5878613	+	29	NA	exon (Slc25a45, exon 1 of 6)	-exon (Slc25a45, exon 1 of 6)	561	Slc25a45	Slc25a45	NM_134154			Slc25a45			NA
kidney_15_5_REP1.mLb.clN_peak_2219	chr19	24698504	24698923	+	29	NA	intron (Pgm5, intron 10 of 10)	-intron (Pgm5, intron 10 of 10)	24705	Tmem252	Tmem252	NM_183160			Tmem252			NA
kidney_15_5_REP1.mLb.clN_peak_80	chr18	6281291	6281653	+	29	NA	Intergenic	Intergenic	-39948	Kif5b	Kif5b	NM_008448			Kif5b			NA
kidney_15_5_REP1.mLb.clN_peak_708	chr18	39298677	39299017	+	29	NA	intron (Arhgap26, intron 19 of 22)	-intron (Arhgap26, intron 19 of 21)	190432	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
kidney_15_5_REP1.mLb.clN_peak_2498	chr19	40436761	40437032	+	29	NA	intron (Sorbs1, intron 2 of 28)	-intron (Sorbs1, intron 1 of 22)	76840	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
kidney_15_5_REP1.mLb.clN_peak_330	chr18	21698603	21698854	+	29	NA	Intergenic	Intergenic	-43715	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_15_5_REP1.mLb.clN_peak_1793	chr19	5810177	5810404	+	29	NA	Intergenic	Intergenic	-7618	Malat1	Malat1	NR_002847			Malat1			NA
kidney_15_5_REP1.mLb.clN_peak_2712	chr19	47438570	47438818	+	29	NA	intron (Sh3pxd2a, intron 1 of 14)	-intron (Sh3pxd2a, intron 1 of 13)	25717	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
kidney_15_5_REP1.mLb.clN_peak_2229	chr19	25035627	25036080	+	29	NA	intron (Dock8, intron 1 of 47)	-intron (Dock8, intron 1 of 47)	36324	Dock8	Dock8	NM_028785			Dock8			NA
kidney_15_5_REP1.mLb.clN_peak_477	chr18	31931088	31931484	+	29	NA	promoter-TSS (Lims2)	-promoter-TSS (Lims2)	-194	Lims2	Lims2	NM_001365015			Lims2			NA
kidney_15_5_REP1.mLb.clN_peak_2969	chr19	60468541	60468923	+	29	NA	promoter-TSS (Prlhr)	-promoter-TSS (Prlhr)	-428	Prlhr	Prlhr	NM_201615			Prlhr			NA
kidney_15_5_REP1.mLb.clN_peak_34	chr18	4570888	4571138	+	29	NA	Intergenic	Intergenic	-63916	Jcad	Jcad	NM_001081963			Jcad			NA
kidney_15_5_REP1.mLb.clN_peak_504	chr18	33433821	33434093	+	29	NA	Intergenic	Intergenic	29677	Nrep	Nrep	NM_001109989			Nrep			NA
kidney_15_5_REP1.mLb.clN_peak_333	chr18	21761028	21761289	+	29	NA	Intergenic	Intergenic	-106145	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_15_5_REP1.mLb.clN_peak_915	chr18	53360150	53360569	+	29	NA	intron (Snx24, intron 3 of 6)	-intron (Snx24, intron 3 of 7)	57648	Ppic	Ppic	NM_008908			Ppic			NA
kidney_15_5_REP1.mLb.clN_peak_728	chr18	42053358	42053719	+	29	NA	promoter-TSS (Sh3rf2)	-promoter-TSS (Sh3rf2)	-172	Sh3rf2	Sh3rf2	NM_172966			Sh3rf2			NA
kidney_15_5_REP1.mLb.clN_peak_132	chr18	10173917	10174250	+	29	NA	intron (Rock1, intron 1 of 32)	-intron (Rock1, intron 1 of 32)	7709	Rock1	Rock1	NM_009071			Rock1			NA
kidney_15_5_REP1.mLb.clN_peak_2514	chr19	41086847	41087113	+	29	NA	intron (Tll2, intron 19 of 20)	-intron (Tll2, intron 19 of 20)	-9867	Opalin	Opalin	NM_153520			Opalin			NA
kidney_15_5_REP1.mLb.clN_peak_879	chr18	51300081	51300482	+	29	NA	intron (Prr16, intron 1 of 1)	-intron (Prr16, intron 1 of 1)	182383	Prr16	Prr16	NM_001081224			Prr16			NA
kidney_15_5_REP1.mLb.clN_peak_2873	chr19	56339596	56339833	+	29	NA	intron (Nrap, intron 30 of 40)	-intron (Nrap, intron 29 of 39)	50324	Nrap	Nrap	NM_198059			Nrap			NA
kidney_15_5_REP1.mLb.clN_peak_2756	chr19	50419456	50419790	+	29	NA	intron (Sorcs1, intron 2 of 25)	-intron (Sorcs1, intron 2 of 25)	259023	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP1.mLb.clN_peak_1869	chr19	7072350	7072756	+	29	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	15785	Macrod1	Macrod1	NM_134147			Macrod1			NA
kidney_15_5_REP1.mLb.clN_peak_323	chr18	21605438	21605789	+	29	NA	intron (Klhl14, intron 3 of 8)	-intron (Klhl14, intron 3 of 8)	-45952	4930426D05Rik	4930426D05Rik	NM_001271580			4930426D05Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2458	chr19	37704134	37704389	+	29	NA	Intergenic	Intergenic	6453	Cyp26a1	Cyp26a1	NM_007811			Cyp26a1			NA
kidney_15_5_REP1.mLb.clN_peak_1263	chr18	69547787	69548081	+	29	NA	intron (Tcf4, intron 6 of 19)	-intron (Tcf4, intron 6 of 19)	203442	Tcf4	Tcf4	NM_001361126			Tcf4			NA
