PeakID (cmd=annotatePeaks.pl liver_14_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_14_5_REP2.mLb.clN_peak_645	chr18	61039563	61039875	+	33	NA	Intergenic	Intergenic	-3520	Cdx1	Cdx1	NM_009880			Cdx1			NA
liver_14_5_REP2.mLb.clN_peak_1587	chr19	23135505	23136124	+	33	NA	Intergenic	Intergenic	-5412	Klf9	Klf9	NM_010638			Klf9			NA
liver_14_5_REP2.mLb.clN_peak_908	chr18	75397771	75398106	+	33	NA	Intergenic	Intergenic	30573	Smad7	Smad7	NM_001042660			Smad7			NA
liver_14_5_REP2.mLb.clN_peak_1489	chr19	12475545	12475936	+	32	NA	intron (Dtx4, intron 7 of 8)	-intron (Dtx4, intron 7 of 8)	14970	Mpeg1	Mpeg1	NM_001374668			Mpeg1			NA
liver_14_5_REP2.mLb.clN_peak_537	chr18	49915989	49916317	+	32	NA	intron (Dmxl1, intron 29 of 42)	-intron (Dmxl1, intron 29 of 42)	83156	Dmxl1	Dmxl1	NM_001081371			Dmxl1			NA
liver_14_5_REP2.mLb.clN_peak_206	chr18	20696943	20697252	+	32	NA	intron (B4galt6, intron 5 of 8)	-intron (B4galt6, intron 5 of 8)	-31837	Gm16090	Gm16090	NR_155534			Gm16090			NA
liver_14_5_REP2.mLb.clN_peak_1585	chr19	23057022	23057506	+	32	NA	Intergenic	Intergenic	-83962	Klf9	Klf9	NM_010638			Klf9			NA
liver_14_5_REP2.mLb.clN_peak_490	chr18	43392987	43393589	+	32	NA	promoter-TSS (Dpysl3)	-promoter-TSS (Dpysl3)	89	Dpysl3	Dpysl3	NM_009468			Dpysl3			NA
liver_14_5_REP2.mLb.clN_peak_2066	chr19	47015131	47015560	+	32	NA	promoter-TSS (Nt5c2)	-promoter-TSS (Nt5c2)	664	Ina	Ina	NM_146100			Ina			NA
liver_14_5_REP2.mLb.clN_peak_2234	chr19	57489758	57490032	+	32	NA	TTS (Trub1)	-TTS (Trub1)	-19171	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
liver_14_5_REP2.mLb.clN_peak_168	chr18	13787541	13788067	+	32	NA	intron (Zfp521, intron 5 of 7)	-intron (Zfp521, intron 5 of 7)	184929	Zfp521	Zfp521	NM_001360804			Zfp521			NA
liver_14_5_REP2.mLb.clN_peak_2220	chr19	56867594	56867930	+	32	NA	intron (Tdrd1, intron 25 of 25)	-intron (Tdrd1, intron 25 of 25)	-6654	Vwa2	Vwa2	NM_172840			Vwa2			NA
liver_14_5_REP2.mLb.clN_peak_716	chr18	64446882	64447190	+	32	NA	Intergenic	Intergenic	42062	Fech	Fech	NM_001348055			Fech			NA
liver_14_5_REP2.mLb.clN_peak_1475	chr19	11777256	11777633	+	32	NA	TTS (Stx3)	-TTS (Stx3)	7029	Mrpl16	Mrpl16	NM_025606			Mrpl16			NA
liver_14_5_REP2.mLb.clN_peak_1249	chr19	5756898	5757308	+	32	NA	intron (Ltbp3, intron 24 of 27)	-intron (Ltbp3, intron 24 of 27)	14316	Scyl1	Scyl1	NM_023912			Scyl1			NA
liver_14_5_REP2.mLb.clN_peak_1038	chr18	82675107	82675404	+	32	NA	intron (Zfp236, intron 3 of 29)	-intron (Zfp236, intron 3 of 30)	17660	Zfp236	Zfp236	NM_177832			Zfp236			NA
liver_14_5_REP2.mLb.clN_peak_551	chr18	50503753	50504291	+	32	NA	Intergenic	Intergenic	64677	Pudp	Pudp	NM_026108			Pudp			NA
liver_14_5_REP2.mLb.clN_peak_2261	chr19	59324580	59324864	+	32	NA	intron (Pdzd8, intron 2 of 4)	-intron (Pdzd8, intron 2 of 4)	21058	Pdzd8	Pdzd8	NM_001033222			Pdzd8			NA
liver_14_5_REP2.mLb.clN_peak_446	chr18	38578553	38578889	+	32	NA	Intergenic	Intergenic	22626	Spry4	Spry4	NM_011898			Spry4			NA
liver_14_5_REP2.mLb.clN_peak_2059	chr19	46932945	46933396	+	32	NA	intron (Nt5c2, intron 2 of 18)	-intron (Nt5c2, intron 2 of 17)	29181	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_14_5_REP2.mLb.clN_peak_288	chr18	30444443	30445074	+	32	NA	Intergenic	Intergenic	171893	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
liver_14_5_REP2.mLb.clN_peak_2267	chr19	59588231	59588499	+	32	NA	Intergenic	Intergenic	95229	2700089I24Rik	2700089I24Rik	NR_045308			2700089I24Rik			NA
liver_14_5_REP2.mLb.clN_peak_2224	chr19	57123674	57124061	+	32	NA	intron (Ablim1, intron 6 of 24)	-intron (Ablim1, intron 6 of 21)	92165	Ablim1	Ablim1	NM_178688			Ablim1			NA
liver_14_5_REP2.mLb.clN_peak_1129	chr19	3880623	3880955	+	32	NA	intron (Chka, intron 4 of 12)	-intron (Chka, intron 3 of 11)	24441	Tcirg1	Tcirg1	NM_001136091			Tcirg1			NA
liver_14_5_REP2.mLb.clN_peak_1667	chr19	29419845	29420131	+	32	NA	intron (Pdcd1lg2, intron 1 of 5)	-intron (Pdcd1lg2, intron 1 of 5)	9069	Pdcd1lg2	Pdcd1lg2	NM_021396			Pdcd1lg2			NA
liver_14_5_REP2.mLb.clN_peak_1502	chr19	14520237	14520532	+	32	NA	intron (Tle4, intron 5 of 18)	-intron (Tle4, intron 6 of 19)	77799	Tle4	Tle4	NM_001302947			Tle4			NA
liver_14_5_REP2.mLb.clN_peak_136	chr18	12043140	12043702	+	32	NA	intron (Tmem241, intron 13 of 15)	-intron (Tmem241, intron 12 of 14)	78116	Tmem241	Tmem241	NM_178801			Tmem241			NA
liver_14_5_REP2.mLb.clN_peak_2222	chr19	57008254	57008553	+	32	NA	exon (Afap1l2, exon 1 of 20)	-exon (Afap1l2, exon 1 of 20)	172	Afap1l2	Afap1l2	NM_001177796			Afap1l2			NA
liver_14_5_REP2.mLb.clN_peak_300	chr18	32139497	32139851	+	32	NA	promoter-TSS (Proc)	-promoter-TSS (Proc)	-1469	Proc	Proc	NM_001042767			Proc			NA
liver_14_5_REP2.mLb.clN_peak_453	chr18	38918700	38919175	+	32	NA	promoter-TSS (Fgf1)	-promoter-TSS (Fgf1)	-238	Fgf1	Fgf1	NM_010197			Fgf1			NA
liver_14_5_REP2.mLb.clN_peak_1059	chr18	83423055	83423573	+	32	NA	Intergenic	Intergenic	-97430	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
liver_14_5_REP2.mLb.clN_peak_1042	chr18	82718884	82719172	+	32	NA	Intergenic	Intergenic	-1253	Mir5112	Mir5112	NR_039572			Mir5112			NA
liver_14_5_REP2.mLb.clN_peak_1848	chr19	40414560	40415385	+	31	NA	intron (Sorbs1, intron 2 of 28)	-intron (Sorbs1, intron 1 of 22)	98764	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_14_5_REP2.mLb.clN_peak_2270	chr19	59915005	59915345	+	31	NA	intron (Rab11fip2, intron 3 of 4)	-intron (Rab11fip2, intron 3 of 5)	28479	Rab11fip2	Rab11fip2	NM_001033172			Rab11fip2			NA
liver_14_5_REP2.mLb.clN_peak_2002	chr19	46031961	46032274	+	31	NA	TTS (Ldb1)	-TTS (Ldb1)	7504	Ldb1	Ldb1	NM_001360336			Ldb1			NA
liver_14_5_REP2.mLb.clN_peak_252	chr18	24042820	24043130	+	31	NA	Intergenic	Intergenic	-22162	Zfp24	Zfp24	NM_001357447			Zfp24			NA
liver_14_5_REP2.mLb.clN_peak_1668	chr19	29469711	29470087	+	31	NA	intron (Pdcd1lg2, intron 5 of 5)	-intron (Pdcd1lg2, intron 5 of 5)	52088	A930007I19Rik	A930007I19Rik	NR_015567			A930007I19Rik			NA
liver_14_5_REP2.mLb.clN_peak_754	chr18	65520365	65520823	+	31	NA	intron (Mir466p, intron 3 of 6)	-intron (Mir466p, intron 3 of 6)	-59636	Zfp532	Zfp532	NM_207255			Zfp532			NA
liver_14_5_REP2.mLb.clN_peak_155	chr18	12802889	12803263	+	31	NA	intron (Osbpl1a, intron 1 of 11)	-intron (Osbpl1a, intron 4 of 14)	16831	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
liver_14_5_REP2.mLb.clN_peak_469	chr18	39458783	39459082	+	31	NA	intron (Nr3c1, intron 2 of 8)	-intron (Nr3c1, intron 2 of 8)	30347	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
liver_14_5_REP2.mLb.clN_peak_1569	chr19	21432501	21433014	+	31	NA	intron (Gda, intron 2 of 13)	-intron (Gda, intron 2 of 13)	39904	Gda	Gda	NM_010266			Gda			NA
liver_14_5_REP2.mLb.clN_peak_2150	chr19	53893749	53894150	+	30	NA	intron (Pdcd4, intron 1 of 11)	-intron (Pdcd4, intron 1 of 11)	1718	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_14_5_REP2.mLb.clN_peak_344	chr18	34841266	34841632	+	30	NA	intron (Reep2, intron 1 of 7)	-intron (Reep2, intron 1 of 7)	860	Reep2	Reep2	NM_144865			Reep2			NA
liver_14_5_REP2.mLb.clN_peak_621	chr18	60468510	60468799	+	30	NA	Intergenic	Intergenic	33329	Smim3	Smim3	NM_134133			Smim3			NA
liver_14_5_REP2.mLb.clN_peak_936	chr18	77682697	77683170	+	30	NA	intron (8030462N17Rik, intron 1 of 3)	-intron (8030462N17Rik, intron 1 of 3)	31054	8030462N17Rik	8030462N17Rik	NM_178670			8030462N17Rik			NA
liver_14_5_REP2.mLb.clN_peak_717	chr18	64457010	64457373	+	30	NA	exon (Fech, exon 10 of 10)	-exon (Fech, exon 10 of 10)	31907	Fech	Fech	NM_001348055			Fech			NA
liver_14_5_REP2.mLb.clN_peak_1113	chr19	3377211	3377502	+	29	NA	intron (Cpt1a, intron 14 of 18)	-intron (Cpt1a, intron 14 of 18)	-12022	Tesmin	Tesmin	NM_001039658			Tesmin			NA
liver_14_5_REP2.mLb.clN_peak_1982	chr19	45538700	45539042	+	29	NA	Intergenic	Intergenic	21693	Poll	Poll	NM_001330506			Poll			NA
liver_14_5_REP2.mLb.clN_peak_866	chr18	73746660	73747137	+	29	NA	intron (Elac1, intron 2 of 3)	-intron (Elac1, intron 2 of 3)	7581	Elac1	Elac1	NM_053255			Elac1			NA
liver_14_5_REP2.mLb.clN_peak_1811	chr19	37530107	37530514	+	29	NA	Intergenic	Intergenic	-20108	Exoc6	Exoc6	NM_175353			Exoc6			NA
liver_14_5_REP2.mLb.clN_peak_838	chr18	69948499	69948817	+	29	NA	intron (Ccdc68, intron 6 of 10)	-intron (Ccdc68, intron 6 of 10)	23099	Ccdc68	Ccdc68	NM_201362			Ccdc68			NA
liver_14_5_REP2.mLb.clN_peak_684	chr18	62073957	62074235	+	29	NA	Intergenic	Intergenic	105885	Adrb2	Adrb2	NM_007420			Adrb2			NA
liver_14_5_REP2.mLb.clN_peak_1	chr18	3248832	3249131	+	29	NA	Intergenic	Intergenic	78610	Crem	Crem	NM_001374833			Crem			NA
liver_14_5_REP2.mLb.clN_peak_1852	chr19	40499812	40500193	+	28	NA	intron (Sorbs1, intron 1 of 28)	-intron (Sorbs1, intron 2 of 23)	13734	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_14_5_REP2.mLb.clN_peak_1118	chr19	3645512	3645984	+	28	NA	intron (Lrp5, intron 5 of 22)	-intron (Lrp5, intron 5 of 22)	40816	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_14_5_REP2.mLb.clN_peak_791	chr18	67490886	67491187	+	28	NA	exon (Spire1, exon 14 of 14)	-exon (Spire1, exon 14 of 14)	26187	Prelid3a	Prelid3a	NM_144867			Prelid3a			NA
liver_14_5_REP2.mLb.clN_peak_812	chr18	68062160	68062484	+	28	NA	intron (Ldlrad4, intron 1 of 5)	-intron (Ldlrad4, intron 1 of 5)	129149	Ldlrad4	Ldlrad4	NM_172631			Ldlrad4			NA
liver_14_5_REP2.mLb.clN_peak_811	chr18	68059145	68059425	+	28	NA	intron (Ldlrad4, intron 1 of 5)	-intron (Ldlrad4, intron 1 of 5)	126112	Ldlrad4	Ldlrad4	NM_172631			Ldlrad4			NA
liver_14_5_REP2.mLb.clN_peak_294	chr18	31779018	31779444	+	28	NA	intron (Ammecr1l, intron 7 of 7)	-intron (Ammecr1l, intron 7 of 7)	-9894	Polr2d	Polr2d	NM_001357480			Polr2d			NA
liver_14_5_REP2.mLb.clN_peak_2071	chr19	47178214	47178583	+	28	NA	promoter-TSS (Neurl1a)	-promoter-TSS (Neurl1a)	-422	Neurl1a	Neurl1a	NM_021360			Neurl1a			NA
liver_14_5_REP2.mLb.clN_peak_1579	chr19	21784159	21784717	+	28	NA	intron (Cemip2, intron 2 of 24)	-intron (Cemip2, intron 1 of 23)	6098	Cemip2	Cemip2	NM_031997			Cemip2			NA
liver_14_5_REP2.mLb.clN_peak_2037	chr19	46562317	46562607	+	28	NA	intron (Arl3, intron 1 of 5)	-intron (Arl3, intron 1 of 6)	10720	Arl3	Arl3	NM_001355233			Arl3			NA
liver_14_5_REP2.mLb.clN_peak_1898	chr19	42026310	42026672	+	28	NA	intron (Ubtd1, intron 1 of 2)	-intron (Ubtd1, intron 1 of 2)	-9536	Ankrd2	Ankrd2	NM_020033			Ankrd2			NA
liver_14_5_REP2.mLb.clN_peak_28	chr18	5092281	5092825	+	27	NA	intron (Svil, intron 19 of 34)	-intron (Svil, intron 15 of 30)	45964	Svil	Svil	NM_153153			Svil			NA
liver_14_5_REP2.mLb.clN_peak_1700	chr19	32132064	32132368	+	27	NA	intron (Sgms1, intron 7 of 9)	-intron (Sgms1, intron 7 of 9)	-29076	Asah2	Asah2	NM_018830			Asah2			NA
liver_14_5_REP2.mLb.clN_peak_533	chr18	49770352	49770894	+	27	NA	Intergenic	Intergenic	-15022	Dtwd2	Dtwd2	NM_026854			Dtwd2			NA
liver_14_5_REP2.mLb.clN_peak_2040	chr19	46644750	46645051	+	27	NA	intron (Wbp1l, intron 2 of 3)	-intron (Wbp1l, intron 3 of 4)	28100	Cyp17a1	Cyp17a1	NM_007809			Cyp17a1			NA
liver_14_5_REP2.mLb.clN_peak_988	chr18	80293163	80293499	+	27	NA	TTS (Slc66a2)	-TTS (Slc66a2)	37025	Slc66a2	Slc66a2	NM_025861			Slc66a2			NA
liver_14_5_REP2.mLb.clN_peak_747	chr18	65255980	65256328	+	27	NA	intron (Mir466p, intron 4 of 6)	-intron (Mir466p, intron 4 of 6)	-7233	Mir122b	Mir122b	NR_162794			Mir122b			NA
liver_14_5_REP2.mLb.clN_peak_1430	chr19	10266632	10266960	+	27	NA	intron (Dagla, intron 5 of 19)	-intron (Dagla, intron 5 of 19)	-26048	Myrf	Myrf	NM_001033481			Myrf			NA
liver_14_5_REP2.mLb.clN_peak_2119	chr19	53275202	53275560	+	27	NA	Intergenic	Intergenic	-20176	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
liver_14_5_REP2.mLb.clN_peak_1202	chr19	5002089	5002485	+	26	NA	Intergenic	Intergenic	-12316	Npas4	Npas4	NM_153553			Npas4			NA
liver_14_5_REP2.mLb.clN_peak_900	chr18	75284373	75284663	+	26	NA	intron (Dym, intron 16 of 16)	-intron (Dym, intron 16 of 16)	12799	2010010A06Rik	2010010A06Rik	NR_045393			2010010A06Rik			NA
liver_14_5_REP2.mLb.clN_peak_1099	chr18	89007168	89007480	+	26	NA	intron (Rttn, intron 11 of 48)	-intron (Rttn, intron 11 of 48)	35294	Mir6359	Mir6359	NR_105777			Mir6359			NA
liver_14_5_REP2.mLb.clN_peak_89	chr18	8911618	8911990	+	26	NA	Intergenic	Intergenic	-301052	Fzd8	Fzd8	NM_008058			Fzd8			NA
liver_14_5_REP2.mLb.clN_peak_995	chr18	80449681	80449999	+	26	NA	exon (Ctdp1, exon 8 of 13)	-exon (Ctdp1, exon 8 of 13)	19852	Ctdp1	Ctdp1	NM_026295			Ctdp1			NA
liver_14_5_REP2.mLb.clN_peak_1476	chr19	11800618	11801005	+	26	NA	intron (Stx3, intron 2 of 11)	-intron (Stx3, intron 2 of 10)	18592	Stx3	Stx3	NM_001025307			Stx3			NA
liver_14_5_REP2.mLb.clN_peak_1525	chr19	16767416	16767915	+	26	NA	intron (Vps13a, intron 1 of 71)	-intron (Vps13a, intron 1 of 71)	13268	Vps13a	Vps13a	NM_173028			Vps13a			NA
liver_14_5_REP2.mLb.clN_peak_1179	chr19	4517734	4518010	+	26	NA	intron (Pcx, intron 2 of 20)	-intron (Pcx, intron 2 of 20)	-19289	2010003K11Rik	2010003K11Rik	NM_027237			2010003K11Rik			NA
liver_14_5_REP2.mLb.clN_peak_1161	chr19	4220676	4221164	+	26	NA	intron (Gm45928, intron 2 of 3)	-intron (Clcf1, intron 3 of 3)	6682	Clcf1	Clcf1	NM_001310038			Clcf1			NA
liver_14_5_REP2.mLb.clN_peak_1103	chr18	89529477	89529826	+	26	NA	intron (Dok6, intron 3 of 7)	-intron (Dok6, intron 3 of 7)	239889	Dok6	Dok6	NM_001039173			Dok6			NA
liver_14_5_REP2.mLb.clN_peak_1192	chr19	4828590	4828940	+	26	NA	intron (Ccs, intron 5 of 7)	-intron (Ccs, intron 5 of 7)	10557	Ccs	Ccs	NM_016892			Ccs			NA
liver_14_5_REP2.mLb.clN_peak_1498	chr19	12820547	12820956	+	26	NA	intron (Lpxn, intron 4 of 8)	-intron (Lpxn, intron 4 of 8)	22172	Lpxn	Lpxn	NM_134152			Lpxn			NA
liver_14_5_REP2.mLb.clN_peak_250	chr18	23998454	23998856	+	26	NA	intron (Zfp35, intron 2 of 2)	-intron (Zfp35, intron 2 of 2)	9021	Zfp35	Zfp35	NM_011755			Zfp35			NA
liver_14_5_REP2.mLb.clN_peak_765	chr18	66410626	66411001	+	26	NA	Intergenic	Intergenic	-47791	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
liver_14_5_REP2.mLb.clN_peak_1356	chr19	8578393	8578664	+	26	NA	Intergenic	Intergenic	-12726	Slc22a8	Slc22a8	NM_031194			Slc22a8			NA
liver_14_5_REP2.mLb.clN_peak_374	chr18	35832530	35832883	+	26	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	2918	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_14_5_REP2.mLb.clN_peak_190	chr18	18042253	18042647	+	26	NA	Intergenic	Intergenic	-461460	4930545E07Rik	4930545E07Rik	NR_045374			4930545E07Rik			NA
liver_14_5_REP2.mLb.clN_peak_154	chr18	12782426	12782807	+	26	NA	intron (Osbpl1a, intron 2 of 11)	-intron (Osbpl1a, intron 5 of 14)	37291	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
liver_14_5_REP2.mLb.clN_peak_398	chr18	36656386	36656723	+	26	NA	intron (Ankhd1, intron 31 of 33)	-intron (Ankhd1, intron 31 of 33)	-7506	Eif4ebp3	Eif4ebp3	NM_201256			Eif4ebp3			NA
liver_14_5_REP2.mLb.clN_peak_927	chr18	76542739	76543014	+	26	NA	Intergenic	Intergenic	301175	Smad2	Smad2	NM_001252481			Smad2			NA
liver_14_5_REP2.mLb.clN_peak_657	chr18	61376088	61376437	+	26	NA	intron (Ppargc1b, intron 1 of 11)	-intron (Ppargc1b, intron 2 of 12)	21638	Mir378a	Mir378a	NR_029879			Mir378a			NA
liver_14_5_REP2.mLb.clN_peak_2215	chr19	56722210	56722503	+	26	NA	exon (Adrb1, exon 1 of 1)	-exon (Adrb1, exon 1 of 1)	239	Adrb1	Adrb1	NM_007419			Adrb1			NA
liver_14_5_REP2.mLb.clN_peak_44	chr18	5648113	5648376	+	26	NA	intron (Zeb1, intron 2 of 8)	-intron (Zeb1, intron 2 of 8)	-55807	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_14_5_REP2.mLb.clN_peak_1708	chr19	32212622	32212944	+	26	NA	intron (Sgms1, intron 5 of 9)	-intron (Sgms1, intron 5 of 9)	-109643	Asah2	Asah2	NM_018830			Asah2			NA
liver_14_5_REP2.mLb.clN_peak_675	chr18	61911344	61911725	+	26	NA	exon (Ablim3, exon 1 of 23)	-exon (Ablim3, exon 1 of 23)	290	Ablim3	Ablim3	NM_001164491			Ablim3			NA
liver_14_5_REP2.mLb.clN_peak_774	chr18	67088315	67088600	+	26	NA	exon (Gnal, exon 1 of 12)	-exon (Gnal, exon 1 of 12)	159	Gnal	Gnal	NM_177137			Gnal			NA
liver_14_5_REP2.mLb.clN_peak_990	chr18	80322551	80322828	+	26	NA	exon (Kcng2, exon 3 of 4)	-exon (Kcng2, exon 3 of 4)	41565	Kcng2	Kcng2	NM_001190373			Kcng2			NA
liver_14_5_REP2.mLb.clN_peak_443	chr18	38406418	38406726	+	26	NA	Intergenic	Intergenic	-12335	Ndfip1	Ndfip1	NM_022996			Ndfip1			NA
liver_14_5_REP2.mLb.clN_peak_618	chr18	59198389	59198671	+	26	NA	intron (Chsy3, intron 2 of 2)	-intron (Chsy3, intron 2 of 2)	23190	Chsy3	Chsy3	NM_001081328			Chsy3			NA
liver_14_5_REP2.mLb.clN_peak_2225	chr19	57150455	57150724	+	26	NA	intron (Ablim1, intron 4 of 24)	-intron (Ablim1, intron 4 of 21)	65443	Ablim1	Ablim1	NM_178688			Ablim1			NA
liver_14_5_REP2.mLb.clN_peak_1109	chr19	3296868	3297243	+	26	NA	Intergenic	Intergenic	8135	Mir6984	Mir6984	NR_105950			Mir6984			NA
liver_14_5_REP2.mLb.clN_peak_476	chr18	40244453	40244819	+	26	NA	Intergenic	Intergenic	-12363	Kctd16	Kctd16	NM_001371041			Kctd16			NA
liver_14_5_REP2.mLb.clN_peak_1573	chr19	21579420	21579945	+	26	NA	Intergenic	Intergenic	73109	1110059E24Rik	1110059E24Rik	NM_025423			1110059E24Rik			NA
liver_14_5_REP2.mLb.clN_peak_1564	chr19	21126946	21127545	+	26	NA	Intergenic	Intergenic	22535	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
liver_14_5_REP2.mLb.clN_peak_994	chr18	80379018	80379369	+	26	NA	Intergenic	Intergenic	-14939	Kcng2	Kcng2	NM_001190373			Kcng2			NA
liver_14_5_REP2.mLb.clN_peak_1391	chr19	8982933	8983433	+	26	NA	Intergenic	Intergenic	-6101	Ahnak	Ahnak	NM_001039959			Ahnak			NA
liver_14_5_REP2.mLb.clN_peak_495	chr18	44400583	44400976	+	26	NA	intron (Dcp2, intron 4 of 10)	-intron (Dcp2, intron 4 of 10)	20279	Dcp2	Dcp2	NM_027490			Dcp2			NA
liver_14_5_REP2.mLb.clN_peak_510	chr18	46404808	46405355	+	25	NA	Intergenic	Intergenic	60735	Mospd4	Mospd4	NR_045438			Mospd4			NA
liver_14_5_REP2.mLb.clN_peak_1125	chr19	3815678	3816053	+	25	NA	exon (Kmt5b, exon 13 of 13)	-exon (Kmt5b, exon 13 of 13)	34951	Gm51271	Gm51271	NR_162795			Gm51271			NA
liver_14_5_REP2.mLb.clN_peak_1930	chr19	43660573	43660912	+	25	NA	Intergenic	Intergenic	14139	Slc25a28	Slc25a28	NM_145156			Slc25a28			NA
liver_14_5_REP2.mLb.clN_peak_1014	chr18	81925122	81925455	+	25	NA	Intergenic	Intergenic	66792	Mir5127	Mir5127	NR_039589			Mir5127			NA
liver_14_5_REP2.mLb.clN_peak_1076	chr18	84839004	84839294	+	25	NA	promoter-TSS (Gm17266)	-promoter-TSS (Gm17266)	-508	Gm17266	Gm17266	NM_001370919			Gm17266			NA
liver_14_5_REP2.mLb.clN_peak_1688	chr19	30205568	30205880	+	25	NA	Intergenic	Intergenic	-27204	Mbl2	Mbl2	NM_001365058			Mbl2			NA
liver_14_5_REP2.mLb.clN_peak_1657	chr19	29229617	29229886	+	25	NA	Intergenic	Intergenic	-22052	Jak2	Jak2	NM_001048177			Jak2			NA
liver_14_5_REP2.mLb.clN_peak_2221	chr19	56974249	56974590	+	24	NA	intron (Afap1l2, intron 1 of 20)	-intron (Afap1l2, intron 2 of 19)	34156	Afap1l2	Afap1l2	NM_001177796			Afap1l2			NA
liver_14_5_REP2.mLb.clN_peak_948	chr18	77820790	77821135	+	24	NA	intron (Pstpip2, intron 1 of 14)	-intron (Pstpip2, intron 1 of 14)	-24572	F830208F22Rik	F830208F22Rik	NR_152167			F830208F22Rik			NA
liver_14_5_REP2.mLb.clN_peak_1427	chr19	10224970	10225444	+	24	NA	intron (Myrf, intron 4 of 25)	-intron (Myrf, intron 4 of 25)	15541	Myrf	Myrf	NM_001033481			Myrf			NA
liver_14_5_REP2.mLb.clN_peak_1079	chr18	84867276	84867725	+	24	NA	intron (Cyb5a, intron 1 of 4)	-intron (Cyb5a, intron 1 of 5)	16162	Cyb5a	Cyb5a	NM_001348159			Cyb5a			NA
liver_14_5_REP2.mLb.clN_peak_1004	chr18	80729522	80729864	+	24	NA	Intergenic	Intergenic	-16622	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
liver_14_5_REP2.mLb.clN_peak_83	chr18	7881688	7882292	+	24	NA	intron (Wac, intron 3 of 13)	-intron (Wac, intron 3 of 12)	12793	Wac	Wac	NM_001360956			Wac			NA
liver_14_5_REP2.mLb.clN_peak_514	chr18	46514665	46514972	+	24	NA	intron (Fem1c, intron 2 of 2)	-intron (Fem1c, intron 2 of 2)	11153	Fem1c	Fem1c	NM_173423			Fem1c			NA
liver_14_5_REP2.mLb.clN_peak_1909	chr19	42190646	42190920	+	24	NA	exon (Zfyve27, exon 12 of 12)	-exon (Zfyve27, exon 12 of 12)	11469	Sfrp5	Sfrp5	NM_018780			Sfrp5			NA
liver_14_5_REP2.mLb.clN_peak_1878	chr19	41382191	41382682	+	24	NA	intron (Pik3ap1, intron 1 of 16)	-intron (Pik3ap1, intron 1 of 16)	2666	Pik3ap1	Pik3ap1	NM_031376			Pik3ap1			NA
liver_14_5_REP2.mLb.clN_peak_2057	chr19	46912271	46912653	+	24	NA	intron (Nt5c2, intron 3 of 18)	-intron (Nt5c2, intron 3 of 17)	49889	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_14_5_REP2.mLb.clN_peak_1074	chr18	84808838	84809146	+	24	NA	intron (Gm17266, intron 10 of 12)	-intron (Gm17266, intron 10 of 12)	29649	Gm17266	Gm17266	NM_001370919			Gm17266			NA
liver_14_5_REP2.mLb.clN_peak_1938	chr19	43896501	43896779	+	24	NA	intron (Dnmbp, intron 4 of 15)	-intron (Dnmbp, intron 4 of 15)	43558	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
liver_14_5_REP2.mLb.clN_peak_2235	chr19	57546228	57546705	+	24	NA	Intergenic	Intergenic	37400	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
liver_14_5_REP2.mLb.clN_peak_1804	chr19	37424952	37425377	+	23	NA	Intergenic	Intergenic	-9677	Hhex	Hhex	NM_008245			Hhex			NA
liver_14_5_REP2.mLb.clN_peak_142	chr18	12221018	12221317	+	23	NA	intron (Npc1, intron 3 of 24)	-intron (Npc1, intron 3 of 24)	15219	Npc1	Npc1	NM_008720			Npc1			NA
liver_14_5_REP2.mLb.clN_peak_1816	chr19	37559541	37559835	+	23	NA	intron (Exoc6, intron 1 of 21)	-intron (Exoc6, intron 1 of 21)	9270	Exoc6	Exoc6	NM_175353			Exoc6			NA
liver_14_5_REP2.mLb.clN_peak_1974	chr19	45311050	45311378	+	23	NA	Intergenic	Intergenic	-52520	Btrc	Btrc	NM_001360120			Btrc			NA
