PeakID (cmd=annotatePeaks.pl kidney_15_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_15_5_REP2.mLb.clN_peak_1510	chr18	75534733	75534977	+	27	NA	intron (Ctif, intron 7 of 11)	-intron (Ctif, intron 7 of 11)	20210	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_15_5_REP2.mLb.clN_peak_57	chr18	5141621	5141947	+	27	NA	Intergenic	Intergenic	23947	Gm26682	Gm26682	NR_153824			Gm26682			NA
kidney_15_5_REP2.mLb.clN_peak_1481	chr18	75040610	75040920	+	27	NA	intron (Dym, intron 1 of 16)	-intron (Dym, intron 1 of 16)	22001	Dym	Dym	NM_027727			Dym			NA
kidney_15_5_REP2.mLb.clN_peak_3193	chr19	57553007	57553347	+	27	NA	Intergenic	Intergenic	44111	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2216	chr19	14518583	14518879	+	27	NA	intron (Tle4, intron 5 of 18)	-intron (Tle4, intron 6 of 19)	79452	Tle4	Tle4	NM_001302947			Tle4			NA
kidney_15_5_REP2.mLb.clN_peak_440	chr18	26061687	26061919	+	26	NA	Intergenic	Intergenic	-307646	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP2.mLb.clN_peak_2558	chr19	31342002	31342307	+	26	NA	intron (Prkg1, intron 2 of 17)	-intron (Prkg1, intron 2 of 17)	-125758	8430431K14Rik	8430431K14Rik	NR_002849			8430431K14Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1950	chr19	5845445	5846022	+	26	NA	promoter-TSS (Neat1)	-promoter-TSS (Neat1)	-255	Neat1	Neat1	NR_003513			Neat1			NA
kidney_15_5_REP2.mLb.clN_peak_2207	chr19	14162810	14163041	+	26	NA	Intergenic	Intergenic	243903	Olfr1505	Olfr1505	NM_001011850			Olfr1505			NA
kidney_15_5_REP2.mLb.clN_peak_1125	chr18	61091983	61092315	+	26	NA	Intergenic	Intergenic	-13423	Csf1r	Csf1r	NM_001037859			Csf1r			NA
kidney_15_5_REP2.mLb.clN_peak_485	chr18	31924404	31924708	+	26	NA	intron (Lims2, intron 1 of 9)	-intron (Lims2, intron 1 of 9)	-6924	Lims2	Lims2	NM_001365015			Lims2			NA
kidney_15_5_REP2.mLb.clN_peak_1781	chr18	88492833	88493346	+	26	NA	Intergenic	Intergenic	401118	Socs6	Socs6	NM_018821			Socs6			NA
kidney_15_5_REP2.mLb.clN_peak_587	chr18	35285069	35285348	+	26	NA	intron (Sil1, intron 7 of 9)	-intron (Sil1, intron 7 of 9)	-70184	Lrrtm2	Lrrtm2	NM_178005			Lrrtm2			NA
kidney_15_5_REP2.mLb.clN_peak_2531	chr19	29878773	29879012	+	26	NA	Intergenic	Intergenic	-46221	Il33	Il33	NM_001360725			Il33			NA
kidney_15_5_REP2.mLb.clN_peak_557	chr18	34420316	34420720	+	26	NA	intron (Pkd2l2, intron 5 of 14)	-intron (Pkd2l2, intron 5 of 14)	11095	Pkd2l2	Pkd2l2	NM_001163004			Pkd2l2			NA
kidney_15_5_REP2.mLb.clN_peak_1444	chr18	74158621	74158914	+	26	NA	Intergenic	Intergenic	49051	Ska1	Ska1	NM_001164355			Ska1			NA
kidney_15_5_REP2.mLb.clN_peak_2306	chr19	18724875	18725130	+	26	NA	Intergenic	Intergenic	11766	D030056L22Rik	D030056L22Rik	NM_001374130			D030056L22Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1188	chr18	63295617	63295899	+	26	NA	intron (Piezo2, intron 2 of 53)	-intron (Piezo2, intron 2 of 53)	91425	Piezo2	Piezo2	NM_001039485			Piezo2			NA
kidney_15_5_REP2.mLb.clN_peak_1071	chr18	58614648	58615058	+	26	NA	Intergenic	Intergenic	-44629	Isoc1	Isoc1	NM_025478			Isoc1			NA
kidney_15_5_REP2.mLb.clN_peak_2751	chr19	41669986	41670564	+	26	NA	intron (Slit1, intron 4 of 36)	-intron (Slit1, intron 4 of 36)	73581	Slit1	Slit1	NM_015748			Slit1			NA
kidney_15_5_REP2.mLb.clN_peak_2588	chr19	32501722	32502022	+	26	NA	intron (Minpp1, intron 4 of 4)	-intron (Minpp1, intron 4 of 4)	16103	Minpp1	Minpp1	NM_010799			Minpp1			NA
kidney_15_5_REP2.mLb.clN_peak_413	chr18	25246042	25246385	+	26	NA	intron (AW554918, intron 5 of 10)	-intron (AW554918, intron 5 of 10)	77193	AW554918	AW554918	NM_001033532			AW554918			NA
kidney_15_5_REP2.mLb.clN_peak_2345	chr19	21781674	21781922	+	26	NA	intron (Cemip2, intron 2 of 24)	-intron (Cemip2, intron 1 of 23)	3458	Cemip2	Cemip2	NM_031997			Cemip2			NA
kidney_15_5_REP2.mLb.clN_peak_3131	chr19	55732601	55733443	+	26	NA	Intergenic	Intergenic	-8788	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_15_5_REP2.mLb.clN_peak_3042	chr19	53032706	53033004	+	26	NA	intron (Xpnpep1, intron 1 of 20)	-intron (Xpnpep1, intron 1 of 19)	5799	Xpnpep1	Xpnpep1	NM_001374834			Xpnpep1			NA
kidney_15_5_REP2.mLb.clN_peak_1361	chr18	69469348	69469782	+	26	NA	intron (Tcf4, intron 5 of 19)	-intron (Tcf4, intron 5 of 19)	125073	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_15_5_REP2.mLb.clN_peak_2739	chr19	41051995	41052448	+	26	NA	intron (Dntt, intron 8 of 11)	-intron (Dntt, intron 8 of 10)	22946	Dntt	Dntt	NM_001043228			Dntt			NA
kidney_15_5_REP2.mLb.clN_peak_986	chr18	54900025	54900245	+	26	NA	intron (Zfp608, intron 4 of 9)	-intron (Zfp608, intron 3 of 8)	90045	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP2.mLb.clN_peak_1425	chr18	73718889	73719115	+	26	NA	Intergenic	Intergenic	15076	4930578L24Rik	4930578L24Rik	NR_155448			4930578L24Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1072	chr18	58618604	58618822	+	26	NA	Intergenic	Intergenic	-40769	Isoc1	Isoc1	NM_025478			Isoc1			NA
kidney_15_5_REP2.mLb.clN_peak_1576	chr18	77795611	77795979	+	26	NA	intron (F830208F22Rik, intron 1 of 2)	-intron (Pstpip2, intron 1 of 14)	595	F830208F22Rik	F830208F22Rik	NR_152167			F830208F22Rik			NA
kidney_15_5_REP2.mLb.clN_peak_3199	chr19	58125163	58125563	+	26	NA	intron (Atrnl1, intron 28 of 28)	-intron (Atrnl1, intron 28 of 28)	74196	Mir5623	Mir5623	NR_049196			Mir5623			NA
kidney_15_5_REP2.mLb.clN_peak_2112	chr19	10056209	10056513	+	26	NA	intron (Fads3, intron 10 of 11)	-intron (Fads3, intron 10 of 11)	14813	Fads3	Fads3	NM_021890			Fads3			NA
kidney_15_5_REP2.mLb.clN_peak_2347	chr19	21865755	21866207	+	26	NA	Intergenic	Intergenic	87641	Cemip2	Cemip2	NM_031997			Cemip2			NA
kidney_15_5_REP2.mLb.clN_peak_1890	chr19	5016417	5016721	+	25	NA	Intergenic	Intergenic	-7437	Slc29a2	Slc29a2	NM_007854			Slc29a2			NA
kidney_15_5_REP2.mLb.clN_peak_40	chr18	4734162	4734392	+	25	NA	Intergenic	Intergenic	-78209	Gm10556	Gm10556	NR_045881			Gm10556			NA
kidney_15_5_REP2.mLb.clN_peak_857	chr18	46751652	46751930	+	25	NA	intron (Ap3s1, intron 1 of 5)	-intron (Ap3s1, intron 1 of 6)	9915	Ap3s1	Ap3s1	NM_001303015			Ap3s1			NA
kidney_15_5_REP2.mLb.clN_peak_561	chr18	34562218	34562549	+	25	NA	TTS (Nme5)	-TTS (Nme5)	16732	Nme5	Nme5	NR_151690			Nme5			NA
kidney_15_5_REP2.mLb.clN_peak_2494	chr19	28641007	28641276	+	25	NA	intron (Glis3, intron 2 of 10)	-intron (Glis3, intron 2 of 9)	-37083	D930032P07Rik	D930032P07Rik	NR_045330			D930032P07Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2594	chr19	32867415	32867673	+	25	NA	Intergenic	Intergenic	109967	Pten	Pten	NM_008960			Pten			NA
kidney_15_5_REP2.mLb.clN_peak_1837	chr19	4058844	4059070	+	25	NA	intron (Gstp3, intron 1 of 5)	-intron (Gstp3, intron 1 of 5)	490	Gstp3	Gstp3	NM_001362043			Gstp3			NA
kidney_15_5_REP2.mLb.clN_peak_3139	chr19	55837193	55837601	+	25	NA	intron (Tcf7l2, intron 4 of 15)	-intron (Tcf7l2, intron 4 of 14)	95587	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_15_5_REP2.mLb.clN_peak_727	chr18	38738907	38739184	+	25	NA	Intergenic	Intergenic	24722	Gm19774	Gm19774	NM_001370889			Gm19774			NA
kidney_15_5_REP2.mLb.clN_peak_1716	chr18	83399827	83400344	+	25	NA	Intergenic	Intergenic	-74201	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_15_5_REP2.mLb.clN_peak_731	chr18	38855720	38855958	+	25	NA	intron (Fgf1, intron 2 of 3)	-intron (Fgf1, intron 2 of 3)	-36617	Gm5820	Gm5820	NM_001033789			Gm5820			NA
kidney_15_5_REP2.mLb.clN_peak_977	chr18	54175063	54175281	+	25	NA	Intergenic	Intergenic	-247123	Redrum	Redrum	NR_040338			Redrum			NA
kidney_15_5_REP2.mLb.clN_peak_599	chr18	35653211	35653448	+	25	NA	exon (Prob1, exon 1 of 1)	-exon (Prob1, exon 1 of 1)	1892	Prob1	Prob1	NM_001270646			Prob1			NA
kidney_15_5_REP2.mLb.clN_peak_1825	chr19	3923420	3923907	+	25	NA	intron (Aldh3b1, intron 2 of 9)	-intron (Aldh3b1, intron 2 of 9)	6115	Aldh3b1	Aldh3b1	NM_026316			Aldh3b1			NA
kidney_15_5_REP2.mLb.clN_peak_705	chr18	38277892	38278214	+	25	NA	intron (Pcdh12, intron 1 of 3)	-intron (Pcdh12, intron 1 of 3)	6348	Pcdh12	Pcdh12	NM_017378			Pcdh12			NA
kidney_15_5_REP2.mLb.clN_peak_2400	chr19	24317186	24317434	+	25	NA	intron (Pip5k1b, intron 13 of 14)	-intron (Pip5k1b, intron 13 of 14)	-36720	Fxn	Fxn	NR_157400			Fxn			NA
kidney_15_5_REP2.mLb.clN_peak_974	chr18	54092764	54093044	+	25	NA	Intergenic	Intergenic	230791	Csnk1g3	Csnk1g3	NM_152809			Csnk1g3			NA
kidney_15_5_REP2.mLb.clN_peak_979	chr18	54277886	54278315	+	25	NA	Intergenic	Intergenic	-144195	Redrum	Redrum	NR_040338			Redrum			NA
kidney_15_5_REP2.mLb.clN_peak_1206	chr18	64331966	64332319	+	25	NA	Intergenic	Intergenic	-8222	Onecut2	Onecut2	NM_194268			Onecut2			NA
kidney_15_5_REP2.mLb.clN_peak_644	chr18	36416704	36417011	+	25	NA	intron (Pfdn1, intron 3 of 3)	-intron (Pfdn1, intron 3 of 3)	37638	Pfdn1	Pfdn1	NM_026027			Pfdn1			NA
kidney_15_5_REP2.mLb.clN_peak_908	chr18	50011738	50011957	+	25	NA	intron (Tnfaip8, intron 1 of 2)	-intron (Tnfaip8, intron 1 of 1)	-41435	Tnfaip8	Tnfaip8	NM_001360935			Tnfaip8			NA
kidney_15_5_REP2.mLb.clN_peak_2621	chr19	34496212	34496642	+	25	NA	intron (Lipa, intron 8 of 9)	-intron (Lipa, intron 8 of 9)	-21279	Ch25h	Ch25h	NM_009890			Ch25h			NA
kidney_15_5_REP2.mLb.clN_peak_406	chr18	24913358	24913679	+	25	NA	intron (Fhod3, intron 5 of 26)	-intron (Fhod3, intron 5 of 24)	204895	Fhod3	Fhod3	NM_175276			Fhod3			NA
kidney_15_5_REP2.mLb.clN_peak_1991	chr19	6399493	6399778	+	25	NA	promoter-TSS (Rasgrp2)	-promoter-TSS (Rasgrp2)	-906	Rasgrp2	Rasgrp2	NM_001365063			Rasgrp2			NA
kidney_15_5_REP2.mLb.clN_peak_1915	chr19	5463909	5464333	+	24	NA	TTS (Ctsw)	-TTS (Ctsw)	3514	Fibp	Fibp	NM_001253832			Fibp			NA
kidney_15_5_REP2.mLb.clN_peak_1663	chr18	81049240	81049526	+	24	NA	Intergenic	Intergenic	-62362	Sall3	Sall3	NM_001369133			Sall3			NA
kidney_15_5_REP2.mLb.clN_peak_1110	chr18	60832785	60833114	+	24	NA	intron (Tcof1, intron 8 of 24)	-intron (Tcof1, intron 8 of 25)	16015	Tcof1	Tcof1	NM_001198984			Tcof1			NA
kidney_15_5_REP2.mLb.clN_peak_869	chr18	47318724	47319057	+	24	NA	intron (Sema6a, intron 1 of 18)	-intron (Sema6a, intron 1 of 17)	49978	Sema6a	Sema6a	NM_018744			Sema6a			NA
kidney_15_5_REP2.mLb.clN_peak_1725	chr18	83924311	83924541	+	24	NA	Intergenic	Intergenic	162039	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_15_5_REP2.mLb.clN_peak_215	chr18	13139028	13139485	+	24	NA	Intergenic	Intergenic	132266	Hrh4	Hrh4	NM_153087			Hrh4			NA
kidney_15_5_REP2.mLb.clN_peak_2493	chr19	28623860	28624327	+	24	NA	intron (Glis3, intron 2 of 10)	-intron (Glis3, intron 2 of 9)	-54131	D930032P07Rik	D930032P07Rik	NR_045330			D930032P07Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1097	chr18	60648249	60648529	+	24	NA	Intergenic	Intergenic	-15021	G630071F17Rik	G630071F17Rik	NR_045401			G630071F17Rik			NA
kidney_15_5_REP2.mLb.clN_peak_467	chr18	30770013	30770287	+	24	NA	Intergenic	Intergenic	497285	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_15_5_REP2.mLb.clN_peak_2464	chr19	26731882	26732196	+	24	NA	intron (Smarca2, intron 27 of 32)	-intron (Smarca2, intron 27 of 32)	-16364	Smarca2	Smarca2	NM_011416			Smarca2			NA
kidney_15_5_REP2.mLb.clN_peak_2855	chr19	44659513	44659752	+	24	NA	Intergenic	Intergenic	96778	Hif1an	Hif1an	NM_176958			Hif1an			NA
kidney_15_5_REP2.mLb.clN_peak_1805	chr19	3353589	3353829	+	24	NA	intron (Cpt1a, intron 3 of 18)	-intron (Cpt1a, intron 3 of 18)	30408	Cpt1a	Cpt1a	NM_013495			Cpt1a			NA
kidney_15_5_REP2.mLb.clN_peak_3165	chr19	56908479	56908758	+	24	NA	intron (Vwa2, intron 11 of 13)	-intron (Vwa2, intron 11 of 13)	34202	Vwa2	Vwa2	NM_172840			Vwa2			NA
kidney_15_5_REP2.mLb.clN_peak_881	chr18	47693523	47693817	+	24	NA	intron (Gm5095, intron 1 of 5)	-intron (Gm5095, intron 1 of 5)	95863	Gm4146	Gm4146	NR_152200			Gm4146			NA
kidney_15_5_REP2.mLb.clN_peak_2448	chr19	25623566	25623918	+	24	NA	exon (Dmrt3, exon 2 of 2)	-exon (Dmrt3, exon 2 of 2)	13205	Dmrt3	Dmrt3	NM_177360			Dmrt3			NA
kidney_15_5_REP2.mLb.clN_peak_2774	chr19	42068683	42068957	+	24	NA	intron (Hoga1, intron 6 of 6)	-intron (Hoga1, intron 6 of 6)	16592	4933411K16Rik	4933411K16Rik	NM_025752			4933411K16Rik			NA
kidney_15_5_REP2.mLb.clN_peak_3069	chr19	53453579	53454066	+	24	NA	intron (Mirt1, intron 2 of 9)	-intron (Mirt1, intron 2 of 9)	10974	Mirt1	Mirt1	NR_028427			Mirt1			NA
kidney_15_5_REP2.mLb.clN_peak_578	chr18	35027159	35027378	+	24	NA	Intergenic	Intergenic	-72917	Hspa9	Hspa9	NM_010481			Hspa9			NA
kidney_15_5_REP2.mLb.clN_peak_1511	chr18	75563098	75563539	+	24	NA	intron (Ctif, intron 7 of 11)	-intron (Ctif, intron 7 of 11)	48673	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_15_5_REP2.mLb.clN_peak_2430	chr19	25102057	25102349	+	24	NA	intron (Dock8, intron 14 of 47)	-intron (Dock8, intron 14 of 47)	102674	Dock8	Dock8	NM_028785			Dock8			NA
kidney_15_5_REP2.mLb.clN_peak_2332	chr19	21252741	21253013	+	24	NA	Intergenic	Intergenic	-19401	Zfand5	Zfand5	NM_009551			Zfand5			NA
kidney_15_5_REP2.mLb.clN_peak_2842	chr19	44491751	44492263	+	24	NA	Intergenic	Intergenic	-1465	Wnt8b	Wnt8b	NM_011720			Wnt8b			NA
kidney_15_5_REP2.mLb.clN_peak_179	chr18	11855365	11855587	+	24	NA	intron (Cables1, intron 1 of 8)	-intron (Cables1, intron 1 of 9)	-15038	Mir1901	Mir1901	NR_035447			Mir1901			NA
kidney_15_5_REP2.mLb.clN_peak_2234	chr19	15903781	15904196	+	24	NA	Intergenic	Intergenic	21071	Psat1	Psat1	NM_177420			Psat1			NA
kidney_15_5_REP2.mLb.clN_peak_1768	chr18	85469930	85470151	+	24	NA	Intergenic	Intergenic	-518516	Timm21	Timm21	NR_160856			Timm21			NA
kidney_15_5_REP2.mLb.clN_peak_2663	chr19	36896974	36897310	+	24	NA	Intergenic	Intergenic	22457	Fgfbp3	Fgfbp3	NM_028263			Fgfbp3			NA
kidney_15_5_REP2.mLb.clN_peak_724	chr18	38654598	38655084	+	24	NA	Intergenic	Intergenic	-53494	Spry4	Spry4	NM_011898			Spry4			NA
kidney_15_5_REP2.mLb.clN_peak_2181	chr19	11837043	11837425	+	24	NA	Intergenic	Intergenic	-8210	Olfr1417	Olfr1417	NM_146936			Olfr1417			NA
kidney_15_5_REP2.mLb.clN_peak_2024	chr19	7072381	7072703	+	24	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	15774	Macrod1	Macrod1	NM_134147			Macrod1			NA
kidney_15_5_REP2.mLb.clN_peak_2109	chr19	10025364	10025779	+	24	NA	intron (Rab3il1, intron 1 of 10)	-intron (Rab3il1, intron 4 of 12)	7377	Rab3il1	Rab3il1	NM_144538			Rab3il1			NA
kidney_15_5_REP2.mLb.clN_peak_2163	chr19	10909411	10909668	+	24	NA	TTS (Prpf19)	-TTS (Prpf19)	11062	Zp1	Zp1	NM_009580			Zp1			NA
kidney_15_5_REP2.mLb.clN_peak_1532	chr18	76111281	76111747	+	24	NA	intron (Zbtb7c, intron 1 of 2)	-intron (Zbtb7c, intron 1 of 2)	-13043	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_15_5_REP2.mLb.clN_peak_3120	chr19	55469233	55469555	+	24	NA	intron (Vti1a, intron 5 of 7)	-intron (Vti1a, intron 6 of 8)	153337	Vti1a	Vti1a	NM_001360431			Vti1a			NA
kidney_15_5_REP2.mLb.clN_peak_3125	chr19	55570606	55570852	+	23	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	131475	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_15_5_REP2.mLb.clN_peak_3219	chr19	58965891	58966161	+	23	NA	intron (Eno4, intron 11 of 13)	-intron (Eno4, intron 11 of 13)	22601	Eno4	Eno4	NM_178689			Eno4			NA
kidney_15_5_REP2.mLb.clN_peak_1997	chr19	6465100	6465460	+	23	NA	intron (Nrxn2, intron 7 of 22)	-intron (Nrxn2, intron 7 of 22)	46524	Nrxn2	Nrxn2	NM_001369363			Nrxn2			NA
kidney_15_5_REP2.mLb.clN_peak_2598	chr19	33029994	33030255	+	23	NA	Intergenic	Intergenic	-126988	Mir3970	Mir3970	NR_039552			Mir3970			NA
kidney_15_5_REP2.mLb.clN_peak_2285	chr19	17649921	17650186	+	23	NA	intron (Pcsk5, intron 8 of 37)	-intron (Pcsk5, intron 8 of 20)	187579	Pcsk5	Pcsk5	NM_001163144			Pcsk5			NA
kidney_15_5_REP2.mLb.clN_peak_362	chr18	23630373	23630631	+	23	NA	intron (Dtna, intron 14 of 20)	-intron (Dtna, intron 17 of 24)	121803	Gm15972	Gm15972	NR_126066			Gm15972			NA
kidney_15_5_REP2.mLb.clN_peak_1266	chr18	66113154	66113423	+	23	NA	intron (Ccbe1, intron 2 of 10)	-intron (Ccbe1, intron 2 of 10)	106045	Mir694	Mir694	NR_030467			Mir694			NA
kidney_15_5_REP2.mLb.clN_peak_1047	chr18	57698331	57698606	+	23	NA	intron (Ccdc192, intron 6 of 6)	-intron (Ccdc192, intron 5 of 5)	-59883	2210409D07Rik	2210409D07Rik	NR_045360			2210409D07Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2279	chr19	17467970	17468390	+	23	NA	intron (Pcsk5, intron 28 of 37)	-intron (Pcsk5, intron 28 of 37)	74137	Rfk	Rfk	NM_019437			Rfk			NA
kidney_15_5_REP2.mLb.clN_peak_780	chr18	42580670	42580916	+	23	NA	Intergenic	Intergenic	-1141	Gpr151	Gpr151	NM_181543			Gpr151			NA
kidney_15_5_REP2.mLb.clN_peak_996	chr18	54990190	54990621	+	23	NA	promoter-TSS (Zfp608)	-promoter-TSS (Zfp608)	-225	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP2.mLb.clN_peak_1570	chr18	77606942	77607260	+	23	NA	Intergenic	Intergenic	-41965	Rnf165	Rnf165	NM_001164504			Rnf165			NA
kidney_15_5_REP2.mLb.clN_peak_1800	chr19	3307434	3307652	+	23	NA	Intergenic	Intergenic	-15758	Cpt1a	Cpt1a	NM_013495			Cpt1a			NA
kidney_15_5_REP2.mLb.clN_peak_2886	chr19	45221262	45221563	+	23	NA	Intergenic	Intergenic	15429	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_15_5_REP2.mLb.clN_peak_1270	chr18	66187977	66188254	+	23	NA	intron (Ccbe1, intron 2 of 10)	-intron (Ccbe1, intron 2 of 10)	31218	Mir694	Mir694	NR_030467			Mir694			NA
kidney_15_5_REP2.mLb.clN_peak_2331	chr19	21165821	21166040	+	23	NA	Intergenic	Intergenic	61220	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_15_5_REP2.mLb.clN_peak_288	chr18	20617104	20617419	+	23	NA	intron (Gm16090, intron 1 of 2)	-intron (Gm16090, intron 1 of 2)	-47989	Ttr	Ttr	NM_013697			Ttr			NA
kidney_15_5_REP2.mLb.clN_peak_2414	chr19	24698374	24698782	+	23	NA	intron (Pgm5, intron 10 of 10)	-intron (Pgm5, intron 10 of 10)	24570	Tmem252	Tmem252	NM_183160			Tmem252			NA
kidney_15_5_REP2.mLb.clN_peak_947	chr18	53076601	53076846	+	23	NA	Intergenic	Intergenic	-99569	Snx2	Snx2	NM_026386			Snx2			NA
kidney_15_5_REP2.mLb.clN_peak_682	chr18	37908195	37908478	+	23	NA	intron (Diaph1, intron 1 of 27)	-intron (Diaph1, intron 1 of 27)	27140	Diaph1	Diaph1	NM_007858			Diaph1			NA
kidney_15_5_REP2.mLb.clN_peak_1567	chr18	77550737	77550977	+	23	NA	intron (Rnf165, intron 1 of 7)	-intron (Rnf165, intron 1 of 7)	14279	Rnf165	Rnf165	NM_001164504			Rnf165			NA
kidney_15_5_REP2.mLb.clN_peak_1912	chr19	5448637	5448906	+	23	NA	intron (Fosl1, intron 1 of 3)	-intron (Fosl1, intron 1 of 3)	1073	Fosl1	Fosl1	NM_010235			Fosl1			NA
kidney_15_5_REP2.mLb.clN_peak_41	chr18	4758459	4758752	+	23	NA	Intergenic	Intergenic	-53881	Gm10556	Gm10556	NR_045881			Gm10556			NA
kidney_15_5_REP2.mLb.clN_peak_1847	chr19	4185381	4185685	+	23	NA	intron (Tbc1d10c, intron 8 of 9)	-intron (Tbc1d10c, intron 8 of 9)	5514	Tbc1d10c	Tbc1d10c	NM_178650			Tbc1d10c			NA
kidney_15_5_REP2.mLb.clN_peak_1527	chr18	76057204	76057436	+	23	NA	intron (Zbtb7c, intron 3 of 4)	-intron (Zbtb7c, intron 3 of 4)	41151	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_15_5_REP2.mLb.clN_peak_5	chr18	3464064	3464432	+	23	NA	Intergenic	Intergenic	-43709	Bambi	Bambi	NM_026505			Bambi			NA
kidney_15_5_REP2.mLb.clN_peak_1553	chr18	76963547	76963833	+	23	NA	intron (Hdhd2, intron 4 of 6)	-intron (Hdhd2, intron 4 of 6)	19575	Hdhd2	Hdhd2	NM_001361227			Hdhd2			NA
kidney_15_5_REP2.mLb.clN_peak_1009	chr18	55547402	55547638	+	23	NA	Intergenic	Intergenic	-557340	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP2.mLb.clN_peak_859	chr18	46909049	46909303	+	22	NA	Intergenic	Intergenic	-12639	Arl14epl	Arl14epl	NM_001033446			Arl14epl			NA
kidney_15_5_REP2.mLb.clN_peak_1417	chr18	73338301	73338569	+	22	NA	Intergenic	Intergenic	-234270	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_15_5_REP2.mLb.clN_peak_2370	chr19	23334995	23335337	+	22	NA	intron (Mamdc2, intron 9 of 13)	-intron (Mamdc2, intron 9 of 13)	-61269	Smc5	Smc5	NM_153808			Smc5			NA
kidney_15_5_REP2.mLb.clN_peak_1819	chr19	3819514	3819764	+	22	NA	Intergenic	Intergenic	31177	Gm51271	Gm51271	NR_162795			Gm51271			NA
kidney_15_5_REP2.mLb.clN_peak_2192	chr19	12476747	12476993	+	22	NA	intron (Dtx4, intron 7 of 8)	-intron (Dtx4, intron 7 of 8)	16100	Mpeg1	Mpeg1	NM_001374668			Mpeg1			NA
kidney_15_5_REP2.mLb.clN_peak_1075	chr18	58810970	58811618	+	22	NA	Intergenic	Intergenic	-25069	Adamts19	Adamts19	NM_175506			Adamts19			NA
kidney_15_5_REP2.mLb.clN_peak_3158	chr19	56661077	56661402	+	22	NA	Intergenic	Intergenic	-60878	Adrb1	Adrb1	NM_007419			Adrb1			NA
kidney_15_5_REP2.mLb.clN_peak_2403	chr19	24391773	24391992	+	22	NA	intron (Pip5k1b, intron 4 of 14)	-intron (Pip5k1b, intron 4 of 14)	85592	Fam122a	Fam122a	NM_026520			Fam122a			NA
kidney_15_5_REP2.mLb.clN_peak_3057	chr19	53275186	53275807	+	22	NA	Intergenic	Intergenic	-20291	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
kidney_15_5_REP2.mLb.clN_peak_805	chr18	43523591	43523921	+	22	NA	Intergenic	Intergenic	-130379	Dpysl3	Dpysl3	NM_009468			Dpysl3			NA
kidney_15_5_REP2.mLb.clN_peak_2802	chr19	43495864	43496084	+	22	NA	exon (Cnnm1, exon 12 of 12)	-exon (Cnnm1, exon 12 of 12)	28631	Got1	Got1	NM_010324			Got1			NA
kidney_15_5_REP2.mLb.clN_peak_1156	chr18	61660152	61660390	+	22	NA	intron (Carmn, intron 1 of 4)	-intron (Carmn, intron 1 of 4)	5267	Carmn	Carmn	NR_045402			Carmn			NA
kidney_15_5_REP2.mLb.clN_peak_2451	chr19	25688333	25688609	+	22	NA	Intergenic	Intergenic	16060	Dmrt2	Dmrt2	NM_145831			Dmrt2			NA
kidney_15_5_REP2.mLb.clN_peak_1562	chr18	77459025	77459338	+	22	NA	exon (Rnf165, exon 8 of 8)	-exon (Rnf165, exon 8 of 8)	105955	Rnf165	Rnf165	NM_001164504			Rnf165			NA
