chrom	start	end	nearest_gene	distance_to_tss	kidney_accessibility	liver_accessibility	accessibility_log2FC	accessibility_padj	accessibility_category	kidney_methylation	liver_methylation	methylation_difference	methylation_fdr	num_CpG_sites
chr18	90545790	90546034	Gm45871	33742	1.93618349182804	1.75874610456857	0.599639107959698	0.225432326027386	not differential	0.721308962462961	0.705419450542541	0.0158895119204201	0.346022894677043	4
chr18	5161886	5163744	Zfp438	170694	2.39186969759831	2.19619844613794	0.654037798588125	0.000475037602642219	not differential	0.0100576445413349	0.00694476796565762	0.00311287657567723	0.597214145937414	63
chr18	65725587	65726173	Oacyl	27318	2.2175837678902	0.95997314094675	3.32185388303906	8.85491377056963e-15	more accessible in kidney	0.52870759179717	0.553029037563295	-0.024321445766125	0.0772063588312568	7
chr19	53141530	53143230	Add3	1084	2.8692460379203	3.31342916279765	-1.49357068772906	2.76147581123266e-18	not differential	0.00683248585612492	0.00371119281045752	0.0031212930456674	0.604967823158163	36
chr18	58889770	58890047	Adamts19	53005	1.60661659305042	0.543201601498894	2.25977570345753	0.014071920763322	not differential	0.523227421965512	0.542058821498119	-0.0188313995326073	0.0225696513553484	5
chr18	78371496	78372120	Gm6133	21741	1.90995465247472	1.30516778393592	2.03068433050388	1.1389734959208e-05	not differential	0.422095290642785	0.436593989184146	-0.0144986985413603	0.122384254194604	8
chr18	56998841	56999187	C330018D20Rik	23472	1.57743426121672	0.908451170539744	1.63285910727902	0.0288180693453484	not differential	0.568361394737106	0.588529849231883	-0.020168454494777	0.129106153650988	3
chr18	75818998	75820889	Zbtb7c	0	2.32625002257927	1.9815782247093	1.13959960467001	1.03243699277667e-08	not differential	0.00509442904742396	0.00815734804728592	-0.00306291899986196	0.49189981765357	33
chr19	46038785	46040177	Pprc1	4708	2.44400735459158	2.9513400990422	-1.69710273255752	3.66002297138448e-21	not differential	0.0178836919183029	0.0237702621334335	-0.00588657021513059	0.607461537673223	11
chr18	23815397	23815683	Mapre2	63063	1.87218643583849	2.19238474140535	-1.10604169147104	0.00357602766725403	not differential	0.284163965007877	0.273437795107706	0.0107261699001704	0.60763447681912	3
chr19	45236125	45236913	Lbx1	312	2.01105796339315	1.65770598608927	0.963790694003613	0.0108137667121943	not differential	0.00947185826993519	0.00280448717948718	0.00666737109044801	0.608442802485685	13
chr18	38184889	38186214	Pcdh1	25838	2.31758194449698	2.36135970250472	-0.158300781223018	0.481114521818542	not differential	0.0607893287412255	0.0637588253848438	-0.00296949664361824	0.266876690964244	31
chr19	6399363	6400557	Rasgrp2	22	2.13338725038978	2.18319815285007	-0.268235210333773	0.393560308143063	not differential	0.0104184805001995	0.00681402759726534	0.00360445290293416	0.609801778532977	24
chr18	79026534	79027211	Setbp1	82179	1.9890413106104	1.85838501184026	0.40603000557867	0.198782401167884	not differential	0.27848965134849	0.292805859681849	-0.0143162083333586	0.129071461413396	10
chr19	44266609	44267600	Scd2	26075	2.53908141899732	3.45358918990702	-3.05359053464315	1.79650020137415e-75	more accessible in liver	0.0194478071417214	0.0253611067481965	-0.00591329960647507	0.610150219805481	25
chr18	61746734	61747170	Grpel2	20402	2.13668105240762	1.88885129964677	0.815674786173097	0.0143333707410512	not differential	0.274947157503936	0.277907753448405	-0.00296059594446951	0.269938599802811	9
chr18	77372337	77372645	Loxhd1	90378	1.57321566965607	1.27909225109789	0.822715855029399	0.23495465833184	not differential	0.761054086925072	0.78761846683857	-0.0265643799134976	0.308776904655423	8
chr18	39236593	39237247	Nr3c1	254053	1.93457627143824	1.92031888713486	0.112884580625702	0.798186430772072	not differential	0.572760883945711	0.559067774067802	0.0136931098779089	0.274088867481232	4
chr19	3575286	3576518	Ppp6r3	0	2.89359414294547	3.4870238321814	-1.98993892476073	2.97611292557529e-31	not differential	0.0114387045980767	0.0172203840135787	-0.00578167941550194	0.610856974826841	31
chr19	57367322	57367672	Fam160b1	6312	1.50744235728165	2.28898696330076	-2.68979089323082	7.33485010795216e-13	not differential	0.698181818461331	0.670815329705416	0.0273664887559155	0.162897915867469	4
chr18	76240770	76242426	Smad2	0	2.80608232742264	3.50693407433512	-2.35003331196298	1.42482037471244e-39	not differential	0.0412922471177831	0.0563379529690748	-0.0150457058512918	0.61088301311838	9
chr19	16738104	16738500	Vps13a	42432	1.62834471523705	1.42377330352695	-0.466894609132133	0.400644796849402	not differential	0.685676569489499	0.712483077899352	-0.0268065084098535	0.336762384382952	3
chr19	27397264	27397635	Pum3	32184	1.79500906547903	1.52311452414242	1.07697039300543	0.0416700131494246	not differential	0.811763269829947	0.788492179193976	0.0232710906359703	0.42786918922707	5
chr19	29660950	29661288	Ermp1	12534	1.67876647985592	1.39692353057776	0.969343396303471	0.109967218103886	not differential	0.421451851670189	0.381142929732869	0.0403089219373203	0.61088301311838	2
chr18	20920686	20921127	Rnf125	23497	1.20213778055664	2.31134826753961	-3.72200455527556	1.30005310673574e-18	more accessible in liver	0.631649244692723	0.599550761629313	0.0320984830634104	0.324766077234346	3
chr18	68064128	68064491	Ldlrad4	130870	1.91682735004458	1.68746096413639	0.730165394628691	0.123094175837877	not differential	0.758968708221583	0.786101621331885	-0.0271329131103015	0.61088301311838	8
chr18	25088578	25089343	AW554918	79655	1.52863419307145	2.0631350818015	-1.90017872406225	1.24207418840236e-09	not differential	0.528411892757279	0.531241776377445	-0.00282988362016628	0.0210299124247887	6
chr18	69948499	69948817	Ccdc68	23072	1.2743114690319	2.08993552829254	-2.75613944902613	3.16679473534374e-09	not differential	0.618094712291141	0.593026732188318	0.0250679801028233	0.610906312523865	2
chr18	75005393	75006246	BC031181	0	2.66841639193157	3.36448824348276	-2.32468354121758	2.28742881449341e-44	not differential	0.022696969484717	0.0190804032261965	0.00361656625852056	0.611218850852849	31
chr18	58835866	58838038	Adamts19	0	2.33091830653033	1.68600166027553	2.11228322676263	5.75817237728702e-23	not differential	0.0137034105926238	0.0249541412042522	-0.0112507306116284	0.611218850852849	29
chr18	36793410	36794419	Zmat2	0	2.43002219250253	2.98438458684709	-1.85302545071648	6.71994298166144e-24	not differential	0.0163484309649267	0.0119770796521437	0.00437135131278299	0.611437427099531	32
chr18	15680483	15681153	Chst9	79003	1.67394853474467	0.920398604400848	2.2241135956223	5.89264669342944e-05	not differential	0.578808935317361	0.55414794588399	0.0246609894333714	0.483623953175556	4
chr18	67768396	67768818	Seh1l	6057	2.15535924682022	2.11162939998181	0.0267260549733506	0.938409476751002	not differential	0.0367460401272954	0.0632010161630848	-0.0264549760357894	0.611544417787465	6
chr18	24744493	24745460	Fhod3	35047	2.06877884089672	1.36704349703511	2.39989190871523	4.02732434571729e-12	not differential	0.579809666930946	0.585940382508885	-0.00613071557793842	0.0446463026549123	6
chr18	24019966	24021346	Zfp24	0	2.80700792586233	3.12627343142941	-1.07127664243257	5.57277822339065e-08	not differential	0.00782610406449416	0.0105556095508491	-0.00272950548635491	0.597064588301436	27
chr18	25168155	25169587	AW554918	0	2.94727639056009	3.22022653762753	-0.898417825714177	1.30510458140644e-06	not differential	0.00921628051593855	0.0123255627595153	-0.00310928224357678	0.612064633106344	17
chr19	35157726	35158260	Kif20b	235364	1.70998796083452	1.39974866928994	1.04735870799901	0.0291441948421998	not differential	0.752171716313509	0.725222934081966	0.0269487822315428	0.253985136308871	5
chr19	47918564	47920118	Cfap43	0	2.33073913132863	2.5217516848327	-0.694866346895591	0.00273845899221142	not differential	0.0049356788224664	0.00766222477060156	-0.00272654594813516	0.60285137592419	56
chr18	80836473	80836968	Atp9b	97089	1.83955054929677	1.26982772730969	1.86914751624958	0.000171555382164971	not differential	0.714145641046009	0.70317925255864	0.0109663884873698	0.162433364596633	5
chr19	5731377	5732121	Sssca1	0	2.4008438422272	2.60007424919414	-0.704422283204539	0.00270344890331119	not differential	0.00955157930262483	0.0122636252030622	-0.00271204590043733	0.572831522045204	29
chr19	10894830	10895888	Prpf19	0	2.55026634208884	2.98535037697465	-1.45623378733309	1.59217463307654e-17	not differential	0.0168956823902036	0.0126431968748303	0.00425248551537339	0.614540628248798	26
chr18	79466950	79467700	Setbp1	357558	1.93380671784046	1.25233768154105	2.17733203158182	3.44911479665604e-08	not differential	0.492948361628489	0.495976123934715	-0.00302776230622576	0.210635034983621	6
chr19	53389893	53391147	Smndc1	0	2.74968355748471	3.44320260879661	-2.32513529881722	9.20356741122779e-39	not differential	0.00811782752271883	0.00447206660441955	0.00364576091829928	0.614666031903948	20
chr19	25671862	25672897	Dmrt2	0	2.23351247270776	2.1799875861667	0.160514962366142	0.484308262500003	not differential	0.00584161464571488	0.00853170242070545	-0.00269008777499057	0.478825253807535	45
chr18	6764672	6765787	Rab18	0	2.9852358031885	3.67022590567369	-2.25272394137609	3.86260908108838e-35	not differential	0.0248129177119393	0.0181474181155344	0.00666549959640487	0.49590466862253	15
chr18	19939517	19939745	Dsc3	62605	1.60609777721196	1.16678307167854	0.757486867386798	0.329972683646612	not differential	0.0208684795271174	0.0181976967691253	0.00267078275799206	0.280198519309774	2
chr18	65799885	65801038	Sec11c	0	2.82753653843037	3.42971849511109	-2.03468591574507	4.27187139202034e-27	not differential	0.0127017169042931	0.00448312459971965	0.00821859230457344	0.616323003345338	35
chr18	75695186	75696053	Ctif	1642	2.41175353875292	2.1837123251197	0.707675477147688	0.00234211730513061	not differential	0.00517954871215741	0.00784569834373035	-0.00266614963157295	0.487471073946694	26
chr18	54992008	54993146	Zfp608	1827	2.33591974305194	2.62938823276289	-0.99776877409849	4.78157693334514e-07	not differential	0.00164702036420976	0.0046781479390175	-0.00303112757480775	0.616797855157874	23
chr19	6921255	6922624	Esrra	0	2.77150205165915	3.43648480352462	-2.22465165352122	2.26802325923912e-35	not differential	0.00682920365342533	0.00949394568224775	-0.00266474202882242	0.587430102006834	42
chr18	70577512	70577744	Mbd2	9322	2.17195591053227	2.15876700390853	0.0993963269153551	0.822894045967827	not differential	0.0800276944860903	0.0838024523369351	-0.0037747578508448	0.617289375467437	2
chr18	5989509	5990453	Arhgap12	145644	2.90675273946241	3.43148790517972	-1.73486885550063	2.20454017476766e-24	not differential	0.0147696294546028	0.020064919648253	-0.00529529019365022	0.617675063494826	15
chr19	47415558	47415830	Sh3pxd2a	48580	1.68608928999918	1.75152311931653	-0.161260517396173	0.788533535919741	not differential	0.805337680492237	0.829209510110401	-0.0238718296181641	0.239835969102466	4
chr18	10173917	10174618	Rock1	7173	1.88092717448658	2.0462023344365	-0.596401629426497	0.0576392217438389	not differential	0.810904915294964	0.827362835668424	-0.0164579203734598	0.189052262117476	8
chr19	16132019	16134014	Gnaq	0	2.65053482059983	2.63725246492453	0.0263226810295617	0.904176028096817	not differential	0.015279048026431	0.0126305317187303	0.00264851630770071	0.552597564756577	17
chr19	6267977	6268918	Ehd1	7806	1.91827585362041	2.29826096405523	-1.24755851039998	7.80724369875897e-06	not differential	0.322344971885854	0.334019741670941	-0.0116747697850875	0.0631098599719393	17
chr19	29047404	29048296	Ak3	0	2.44002428115967	2.78455107487545	-1.16356216899794	1.78207153721447e-10	not differential	0.0209795456644196	0.018341590620693	0.00263795504372661	0.503025435340186	7
chr18	4219744	4220147	Lyzl1	53911	1.64911200793072	1.2927401262103	1.15702328606596	0.0657671475916737	not differential	0.586710975307592	0.565188680819611	0.0215222944879818	0.373018133312356	2
chr19	6241222	6242680	Atg2a	0	2.44377531548313	3.11098547110875	-2.23061158931514	3.91253709654341e-35	not differential	0.00356278918449971	0.00619858667636604	-0.00263579749186633	0.582880580286862	40
chr18	38992416	38994034	Fgf1	63011	2.77218219505381	2.79829670134551	-0.0909336249717979	0.667524841814577	not differential	0.00490006514674446	0.00942621321594282	-0.00452614806919835	0.618534647103982	31
chr19	30174909	30175782	Gldc	0	2.41356673900962	2.21092550296116	0.645375666577339	0.0120183946138852	not differential	0.0419008058500812	0.0392767312005062	0.00262407464957506	0.513654447430322	3
chr18	38874794	38875430	Fgf1	53973	2.24951177028595	1.7556232475436	1.65752724271983	9.60457555600867e-08	not differential	0.288802764023904	0.332281385016347	-0.0434786209924433	0.0650069684355753	7
chr18	63555482	63555697	Txnl1	136661	1.73179535990427	1.19985259546096	0.869713728909419	0.212505834967183	not differential	0.667820165877844	0.648053103613919	0.0197670622639249	0.295794274759717	3
chr18	4128008	4128511	Lyzl1	37320	1.88734912416257	1.49528026396509	1.19318297879652	0.00459175959670044	not differential	0.396160966738654	0.392235661685032	0.00392530505362122	0.197242832198819	4
chr18	53417095	53418456	Ppic	0	2.30149630476036	2.08255145159295	0.740452999135251	0.000366129623681983	not differential	0.0106756278171719	0.0141209647986125	-0.00344533698144057	0.619670327352947	24
chr19	45486788	45487141	Poll	73389	1.44066478072177	1.95360823692257	-1.71464927297902	0.000210633270551491	not differential	0.740333404237006	0.715058447550377	0.0252749566866287	0.0216583812904301	2
chr19	3466473	3466849	Gal	52000	0.959138005772906	1.6320865158304	-1.99270185897611	0.0799490929773195	not differential	0.894891384069969	0.868372076545693	0.0265193075242764	0.290163757005175	5
chr19	5060601	5060932	Cd248	7145	2.03200897343747	1.86088194964501	0.581974192511408	0.156593933982066	not differential	0.198918269230769	0.201427562385043	-0.00250929315427398	0.246188719441567	2
chr18	42759572	42760149	Gpr151	179919	1.72739591520516	1.60202842714289	0.431338167513862	0.349767713847444	not differential	0.730305144140836	0.704395314166625	0.0259098299742108	0.293549223769716	7
chr19	10576847	10578004	Tmem138	0	2.48687516192957	2.94138304509007	-1.52525299121363	3.16594203591315e-19	not differential	0.0168965261354512	0.0140712345374902	0.00282529159796101	0.622922553380137	51
chr19	37018187	37019135	Btaf1	92107	2.32950523631044	2.55896743721888	-0.806252607166448	0.00020194942003398	not differential	0.0804386057586719	0.0779780037694993	0.00246060198917268	0.359088980084799	21
chr18	53099122	53099401	Snx2	76963	1.74641793337296	1.49956995434922	0.943448099530966	0.119648598745742	not differential	0.426338453521621	0.423613498429675	0.00272495509194596	0.347197590461174	3
chr19	37955413	37955932	Myof	87644	1.98230510731752	1.77217372611837	0.672460580490391	0.0615526256025551	not differential	0.331482391088768	0.323621906693027	0.00786048439574059	0.623410826048261	8
chr19	8661786	8662666	Chrm1	1122	2.09004716194547	1.99336955542442	0.345242043175729	0.247540670997978	not differential	0.0189503417119516	0.0213469079538739	-0.00239656624192228	0.615367553020791	25
chr18	16437592	16437928	Cdh2	371317	1.93588759501716	1.26255380908798	2.04813229600376	0.000802936548940908	not differential	0.618460541741438	0.603110022170548	0.0153505195708903	0.623457489347049	4
chr18	30272351	30273350	Pik3c3	0	2.42115696020541	2.64187732240232	-0.725323616347298	0.00114563436999013	not differential	0.0339294297325599	0.0242586214624467	0.00967080827011318	0.444258881023442	39
chr18	58159205	58159667	Fbn2	50258	1.72479949904022	1.58023940838314	0.462088676914244	0.30787543482225	not differential	0.69099329506044	0.684618514985847	0.0063747800745932	0.169404738695246	6
chr19	5058818	5059615	Rin1	8336	2.16409147878924	2.03867159210191	0.418236137299157	0.155755290215886	not differential	0.0946248643746807	0.150215540449589	-0.0555906760749088	0.623794354092462	7
chr19	40391594	40391916	Pdlim1	119751	2.06706318271624	2.13874364637124	-0.24623817445614	0.505268563736134	not differential	0.169375259673247	0.171766513729362	-0.00239125405611473	0.329494428596512	5
