"X.1","Chromosome","Start","End","X","mean.mean.g1","mean.mean.g2","mean.mean.diff","mean.mean.quot.log2","comb.p.val","comb.p.adj.fdr","num.sites","mean.num.na.g1","mean.num.na.g2","mean.mean.covg.g1","mean.mean.covg.g2","mean.nsamples.covg.thresh.g1","mean.nsamples.covg.thresh.g2","combinedRank","Strand","name","value","overlap_kidney_Het","overlap_liver_Het","overlap_any_Het","overlap_both_Het","overlap_kidney_specific_ATAC","overlap_liver_specific_ATAC","overlap_any_differential_ATAC","DMR_direction"
5775,"chr19",54107276,54107640,5989,0.364884773595223,0.539743685845526,-0.174858912250303,-0.774683316064575,0.00146454354290343,0.00561774036900223,8,0,0,25.59375,26.9375,4,4,2531,"+","Interval_5989",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5777,"chr19",54150548,54150968,5991,0.961984604871602,0.672584634022811,0.28939997084879,0.509992973118373,0.000666736239508791,0.00328292803828647,2,0,0,35,33.75,4,4,3075,"+","Interval_5991",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5778,"chr19",54199505,54200182,5992,0.559506545916804,0.392965008472121,0.166541537444684,0.829975690930678,0.00492738048628062,0.0137630695855429,19,0,0,33.2763157894737,29.3947368421053,4,4,2639,"+","Interval_5992",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5779,"chr19",54206693,54207155,5993,0.716473013209644,0.53774865205268,0.178724361156964,0.378472006273857,0.0146399357722444,0.0316769032818458,6,0,0,23.7083333333333,24.4166666666667,4,4,3649,"+","Interval_5993",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5781,"chr19",54297565,54298360,5995,0.240121687602343,0.616780569318148,-0.376658881715805,-1.41444311898975,0.00018031752120585,0.00134799412142329,9,0,0,32.5277777777778,32.2222222222222,4,4,1094,"+","Interval_5995",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5782,"chr19",54399659,54399900,5996,0.13313666861461,0.567952566712047,-0.434815898097437,-1.98270453621342,0.000157032094168644,0.00123081915646214,4,0,0,26.4375,24.1875,4,4,784,"+","Interval_5996",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5783,"chr19",54407680,54408323,5997,0.447019081841086,0.647883962316458,-0.200864880475371,-0.557404352027098,0.00232604290971539,0.00791915004731421,5,0,0,30.95,31.85,4,4,2907,"+","Interval_5997",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5785,"chr19",54616942,54617970,5999,0.201733782782061,0.476646967680188,-0.274913184898127,-1.71225316275548,0.00017897995127664,0.00134217489517099,9,0,0,33.4444444444444,32.5277777777778,4,4,1524,"+","Interval_5999",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5788,"chr19",55063339,55063622,6003,0.223140341705518,0.0980225896768766,0.125117752028641,1.8780924596829,0.000163369873198625,0.00126119079246929,4,0,0,23.1875,25.125,4,4,3190,"+","Interval_6003",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5789,"chr19",55085109,55086342,6004,0.891868006890909,0.183139079361158,0.708728927529751,2.26304684014008,8.36298016233961e-05,0.000859373128722022,14,0,0,23.9107142857143,27.2142857142857,4,3.78571428571429,598,"+","Interval_6004",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5790,"chr19",55091587,55092175,6005,0.721117695011533,0.489380177247553,0.231737517763981,0.649119380189436,0.000162097088841987,0.00125451714223427,7,0,0,32.9642857142857,33.7142857142857,4,4,2579,"+","Interval_6005",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5792,"chr19",55110395,55110852,6007,0.840450710743051,0.510603041798016,0.329847668945035,0.715545716658023,9.30701379188999e-05,0.000907746207983392,2,0,0,38.625,37.25,4,4,2412,"+","Interval_6007",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5793,"chr19",55113599,55114052,6008,0.703253351018015,0.602045087205468,0.101208263812547,0.248271207632221,0.0242672364071497,0.0466516437168352,8,0,0,32.125,36.625,4,4,4368,"+","Interval_6008",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5794,"chr19",55119640,55120034,6010,0.677718440646868,0.441748275335861,0.235970165311007,0.651129109398006,0.00673889465233897,0.0175617080740555,2,0,0,30.375,35.125,4,4,2574,"+","Interval_6010",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5795,"chr19",55121918,55122185,6011,0.281260936098608,0.506474850570245,-0.225213914471638,-0.880450311593148,0.0180035697065136,0.0369635602561062,4,0,0,22.375,23.0625,4,4,2993,"+","Interval_6011",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5798,"chr19",55128445,55128808,6014,0.965841207776692,0.708005226188076,0.257835981588616,0.4426520614905,1.43079273012776e-05,0.000335615367957899,1,0,0,29.5,33.5,4,4,3350,"+","Interval_6014",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5800,"chr19",55137864,55138162,6016,0.50652506713217,0.330056722870006,0.176468344262164,0.788189652076414,0.00919475117782966,0.0223327059240171,5,0,0,25.05,27.45,4,4,2530,"+","Interval_6016",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5801,"chr19",55139380,55139632,6017,0.831515201113091,0.37350773187646,0.458007469236631,1.25106202354155,0.000623337484574474,0.00312553898258062,2,0,0,30,29.25,4,4,1299,"+","Interval_6017",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5802,"chr19",55144564,55145580,6018,0.759205887975441,0.434422625476786,0.324783262498655,0.795820429613502,0.000784035334531313,0.00366009872272441,8,0,0,20.84375,22.65625,3.875,4,2194,"+","Interval_6018",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5803,"chr19",55149241,55149560,6019,0.71276585297275,0.640880632363238,0.0718852206095111,0.149738010919071,0.009342927182274,0.0225765975364034,5,0,0,28.45,32.2,4,4,4974,"+","Interval_6019",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5804,"chr19",55163825,55164129,6021,0.852085423857079,0.583869292309176,0.268216131547903,0.558829719908971,0.00107669198703986,0.00452240072478466,5,0,0,30.7,30.05,4,4,2904,"+","Interval_6021",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5805,"chr19",55192138,55193125,6022,0.817680998701645,0.61392604826728,0.203754950434365,0.393126169581594,0.0036085902318828,0.0108149038667181,20,0,0,24.4375,24.0125,4,3.8,3584,"+","Interval_6022",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5807,"chr19",55206909,55207946,6024,0.507535599653713,0.272507797401195,0.235027802252518,1.02248483422842,0.00149750042300571,0.00573342062266047,17,0,0,30.1029411764706,31.6470588235294,4,4,1898,"+","Interval_6024",0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5810,"chr19",55232085,55232589,6027,0.412741360239413,0.564092461168957,-0.151351100929544,-0.533025944763369,0.00630785695137047,0.0166789074725351,9,0,0,35.0555555555556,35.8333333333333,4,4,2998,"+","Interval_6027",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5811,"chr19",55244591,55245568,6028,0.346605545649653,0.350809695294454,-0.0042041496448014,-0.694216550458873,0.00693099595705311,0.0178878497085642,12,0,0,24.0833333333333,26.3541666666667,4,4,5561,"+","Interval_6028",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5813,"chr19",55260644,55260913,6030,0.335689839502466,0.516728006780428,-0.181038167277962,-0.676205295748778,0.0125521995330904,0.0282022910898869,5,0,0,21.05,22.7,4,4,2735,"+","Interval_6030",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5814,"chr19",55268172,55268498,6031,0.349326026598323,0.588078930283643,-0.23875290368532,-0.723987076196789,0.00700784543705373,0.0180180795860649,2,0,0,32.75,37.625,4,4,2392,"+","Interval_6031",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5816,"chr19",55273094,55273731,6033,0.830227868530281,0.334073261588188,0.496154606942092,1.62086047944177,6.12623705501587e-06,0.000223460414616205,7,0,0,36.75,35.1428571428571,4,4,832,"+","Interval_6033",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5817,"chr19",55283725,55284704,6034,0.91784611541459,0.452617384037459,0.465228731377132,1.29731356200818,7.02728905668765e-05,0.000790891781196806,11,0,0,34.7045454545455,36.3863636363636,4,4,1233,"+","Interval_6034",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5818,"chr19",55295103,55295780,6035,0.858806529302295,0.381674226649202,0.477132302653092,1.31662322414425,1.24986652475666e-05,0.000309736643707001,14,0,0,34.25,35.6785714285714,4,4,1201,"+","Interval_6035",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5821,"chr19",55381552,55382302,6038,0.545262604622718,0.764827530063901,-0.219564925441183,-0.594194592896405,0.00320353126131837,0.00994729641273439,16,0,0,29.109375,31.859375,4,4,2775,"+","Interval_6038",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5822,"chr19",55456180,55456478,6039,0.105548341900478,0.611882598412825,-0.506334256512347,-2.69775565207385,0.000525516903417443,0.00279380379010096,3,0,0,27.8333333333333,27.5,4,4,1155,"+","Interval_6039",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5823,"chr19",55469180,55469904,6040,0.376964634118931,0.673385355646535,-0.296420721527604,-0.915260215735445,0.0015108756673979,0.00577024920830334,15,0,0,29.0833333333333,31.4666666666667,4,4,1903,"+","Interval_6040",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5825,"chr19",55491239,55491478,6042,0.0649389949154861,0.548930326735169,-0.483991331819683,-3.00332895781539,6.04889088782209e-05,0.000723160204390404,6,0,0,31.8333333333333,34.5833333333333,4,4,514,"+","Interval_6042",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5826,"chr19",55491534,55492046,6043,0.133206822010754,0.541282940394614,-0.40807611838386,-1.92647648200058,8.58592193912816e-06,0.000259802673539206,3,0,0,34.6666666666667,36.0833333333333,4,4,737,"+","Interval_6043",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5827,"chr19",55496442,55496726,6044,0.461535811289322,0.263634115254353,0.197901696034969,0.84421907118798,0.00347685772091395,0.0105443470236943,5,0,0,38.9,33,4,4,2269,"+","Interval_6044",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5828,"chr19",55503887,55504212,6045,0.592395064460282,0.703282044042914,-0.110886979582632,-0.266648311977401,0.0185283890879209,0.0377678051307137,2,0,0,27.75,26.375,4,4,4257,"+","Interval_6045",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5829,"chr19",55528806,55529117,6046,0.973739887136499,0.839709312208538,0.13403057492796,0.211551692747968,0.01387967342796,0.030398421732084,9,0,0,36.3611111111111,38.1111111111111,4,4,4586,"+","Interval_6046",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5830,"chr19",55537608,55538049,6047,0.249145571168597,0.456431389740085,-0.207285818571488,-0.950035023978567,0.00405336488455656,0.0118383684484791,6,0,0,20.75,25.5,3.83333333333333,4,2163,"+","Interval_6047",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5831,"chr19",55545197,55546502,6048,0.613965335526514,0.62216316062586,-0.00819782509934625,0.0520189094919246,0.00617829209668063,0.0163969996700452,30,0,0,33.1916666666667,33.5916666666667,4,4,5684,"+","Interval_6048",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5832,"chr19",55554336,55554908,6049,0.74786283344822,0.341468268026488,0.406394565421733,1.36751444775051,0.000114400187207629,0.00100859275522365,11,0,0,23,23.7272727272727,4,4,1136,"+","Interval_6049",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5833,"chr19",55556277,55557067,6050,0.152366872463569,0.422415070296715,-0.270048197833146,-2.06679017531727,0.00152920156389222,0.00580058247538129,15,0,0,22.1333333333333,25.6,3.73333333333333,3.93333333333333,1620,"+","Interval_6050",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5835,"chr19",55564102,55564853,6052,0.826894793574545,0.240167440903693,0.586727352670852,1.78873981081902,3.53429800550582e-05,0.000531664074136972,10,0,0,28.8,27.95,4,4,671,"+","Interval_6052",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5838,"chr19",55577850,55578247,6055,0.584702040316598,0.763796252820966,-0.179094212504368,-0.39812403772133,0.00652845751096287,0.0171149195413254,12,0,0,32.7708333333333,31.7083333333333,4,4,3558,"+","Interval_6055",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5839,"chr19",55578363,55578816,6056,0.331464026772152,0.368796717303305,-0.037332690531153,-0.2680165959563,0.000186017395976261,0.00135918775062322,3,0,0,25.25,27.9166666666667,4,4,4509,"+","Interval_6056",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5840,"chr19",55580298,55581005,6057,0.562387511435809,0.79998386011787,-0.237596348682061,-0.584013274843752,0.00170997511337572,0.00632478991095696,12,0,0,30.5833333333333,29.875,4,4,2811,"+","Interval_6057",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5841,"chr19",55592847,55593951,6058,0.18972603202081,0.7271937764307,-0.53746774440989,-2.09190316240144,8.11175446275913e-05,0.000849177703128703,30,0,0,29.35,30.1833333333333,4,4,587,"+","Interval_6058",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5843,"chr19",55599560,55600144,6060,0.702875598346832,0.825548963115009,-0.122673364768177,-0.253415537683215,0.0153276589611574,0.0327270550091426,17,0,0,19.8382352941176,24.2058823529412,3.94117647058824,4,4341,"+","Interval_6060",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5845,"chr19",55615763,55616098,6062,0.607087610503837,0.764193407615668,-0.157105797111831,-0.392719489312275,0.00847756862527934,0.0209215498804585,4,0,0,26.3125,29.625,4,4,3590,"+","Interval_6062",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5848,"chr19",55643299,55643886,6065,0.2182036656965,0.0140193088956547,0.204184356800845,3.47479669674222,8.50176253303903e-06,0.000259802673539206,13,0,0,14.2115384615385,15.9230769230769,2.53846153846154,3.23076923076923,2192,"+","Interval_6065",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5849,"chr19",55651080,55651393,6066,0.701176860153188,0.282108932362287,0.4190679277909,1.28527972296381,5.25569609280941e-05,0.000668659471849148,8,0,0,24.125,25.8125,4,4,1246,"+","Interval_6066",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5850,"chr19",55662306,55662682,6067,0.294536056049214,0.447922556006795,-0.153386499957581,-2.2643144833118,4.94598515365263e-07,0.000124617339437297,2,0,0,22.375,22.5,4,4,2808,"+","Interval_6067",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5852,"chr19",55701590,55701812,6069,0.837016256666269,0.640514028439539,0.19650222822673,0.41181365187107,0.00341208822107361,0.0104107656993532,8,0,0,30.0625,28.21875,4,4,3506,"+","Interval_6069",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5853,"chr19",55707973,55708409,6070,0.268258770285833,0.695793002309464,-0.427534232023631,-1.42686801251838,0.000121579536312928,0.00104930653180188,9,0,0,28,28.1111111111111,4,4,1068,"+","Interval_6070",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5854,"chr19",55732600,55733443,6071,0.238316533445985,0.225307534581004,0.0130089988649807,-0.3335936411496,0.00574246070805776,0.0155177753082739,6,0,0,27.2083333333333,29.875,4,4,5090,"+","Interval_6071",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5858,"chr19",55750626,55750862,6075,0.37109051676262,0.672316408960619,-0.301225892198,-0.915997186180404,0.000956810818537217,0.00417546104342295,4,0,0,25,24.75,4,4,1901,"+","Interval_6075",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5860,"chr19",55755940,55756217,6077,0.946588058405375,0.726501626797963,0.220086431607412,0.384829005917296,0.00105108795573736,0.00446367345404706,5,0,0,30.85,28.95,4,4,3623,"+","Interval_6077",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5863,"chr19",55790200,55790419,6080,0.864657738095238,0.548676142697882,0.315981595397356,0.646706373257524,0.00182434651710511,0.00662957383063921,1,0,0,29.5,30.5,4,4,2586,"+","Interval_6080",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5865,"chr19",55814972,55815686,6082,0.220116713832689,0.720421258609693,-0.500304544777005,-1.9482459201546,5.38874176724171e-05,0.000675087118166068,15,0,0,26.75,28.1666666666667,4,4,495,"+","Interval_6082",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5866,"chr19",55825993,55826501,6083,0.60153956379634,0.767585729006488,-0.166046165210148,-0.425417778577373,0.00202934912758348,0.00717098929787262,9,0,0,34.3055555555556,35.9166666666667,4,4,3438,"+","Interval_6083",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5867,"chr19",55827763,55828403,6084,0.7038397781399,0.305472899088208,0.398366879051693,1.4930388215458,0.000252157870536728,0.00169716332360153,12,0,0,27,27.375,4,4,990,"+","Interval_6084",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5868,"chr19",55837192,55837601,6085,0.871312667810346,0.753940322745839,0.117372345064507,0.201821868978096,0.000104761569431115,0.00096951783758163,3,0,0,21.5,23.5,4,4,4656,"+","Interval_6085",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5869,"chr19",55860072,55860329,6086,0.798860661894536,0.13797121128476,0.660889450609775,2.45151778080323,5.4238348518412e-05,0.000676054060133147,6,0,0,21.7916666666667,22.5833333333333,4,4,493,"+","Interval_6086",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5870,"chr19",55861743,55862112,6087,0.685571813452248,0.124614953413445,0.560956860038804,2.35962838373311,8.57249874034598e-06,0.000259802673539206,2,0,0,27.75,30,4,4,269,"+","Interval_6087",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5871,"chr19",55865518,55866395,6088,0.845639378901741,0.253539405646611,0.59209997325513,2.82669758952718,1.61587641096571e-05,0.00035063126246969,15,0,0,25.25,27.7666666666667,4,4,283,"+","Interval_6088",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5872,"chr19",55867204,55867976,6089,0.740056693270479,0.208747850640628,0.531308842629851,1.97451550728904,5.50818529538761e-05,0.000682415295164453,7,0,0,26.6785714285714,27.3214285714286,4,4,496,"+","Interval_6089",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5873,"chr19",55870794,55871295,6090,0.388591786226002,0.778036472959861,-0.38944468673386,-1.02878051869554,0.000263310863076876,0.00175113122684784,13,0,0,23.5576923076923,24.6923076923077,4,4,1669,"+","Interval_6090",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5876,"chr19",55908927,55909575,6093,0.389126556801405,0.766958944174462,-0.377832387373056,-1.05799483381876,0.000148471219823955,0.0011968124768476,13,0,0,34.0384615384615,32.5192307692308,4,4,1618,"+","Interval_6093",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5878,"chr19",55923936,55924292,6095,0.199647617079824,0.760269499337031,-0.560621882257207,-2.11291442508517,5.97202323358507e-05,0.000715661395086307,9,0,0,29.1944444444444,27.9166666666667,4,4,512,"+","Interval_6095",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5879,"chr19",55925563,55926367,6096,0.686523486340975,0.382389396417037,0.304134089923938,1.03784266444924,0.000745882765688869,0.00352844464600316,21,0,0,26.9880952380952,28.1547619047619,4,4,1649,"+","Interval_6096",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5880,"chr19",55938231,55938754,6097,0.899134171364463,0.208119149925454,0.691015021439009,2.23585096586367,7.7748906441415e-07,0.000124999888511622,10,0,0,35.725,36.2,4,4,282,"+","Interval_6097",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
5881,"chr19",55941143,55942036,6098,0.342488568562042,0.40566208356364,-0.0631735150015982,-0.977999152701553,0.000547137172488971,0.00285535408292319,20,0,0,25.5125,29.6,4,4,4054,"+","Interval_6098",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Liver_hypermethylated"
5882,"chr19",55987741,55988580,6099,0.956724374204617,0.757990528268088,0.198733845936529,0.335831910296875,0.00940152029748951,0.0226519812571735,5,0,0,36.05,37.25,4,4,3860,"+","Interval_6099",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
5886,"chr19",56029424,56030296,6103,0.143018890855671,0.345301472810642,-0.202282581954971,-1.79192710829766,0.00254040713873109,0.00842833699381196,20,0,0,16.85,20.6875,3.9,3.95,2218,"+","Interval_6103",0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5887,"chr19",56104793,56105113,6104,0.727019112527883,0.757697147750465,-0.0306780352225817,-0.0623289134117539,0.0211302395390481,0.041710672010103,10,0,0,35.45,36.325,4,4,5607,"+","Interval_6104",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
5888,"chr19",56105342,56106263,6105,0.239788017040837,0.750096940241527,-0.51030892320069,-1.76131633568728,0.000104609319595069,0.00096951783758163,29,0,0,25.2931034482759,26.1120689655172,4,4,696,"+","Interval_6105",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
